time,accx,accy,accz
9337, -4335,  5163,  6048
9348, -4287,  5161,  6004
9358, -4204,  5130,  5950
9367, -4123,  5121,  5890
9378, -4058,  5163,  5820
9387, -3993,  5187,  5747
9398, -3961,  5120,  5733
9408, -4028,  5013,  5800
9418, -4179,  4931,  5920
9428, -4354,  4840,  6026
9437, -4440,  4707,  6019
9448, -4385,  4591,  5931
9457, -4245,  4566,  5838
9467, -4159,  4645,  5771
9478, -4111,  4783,  5765
9487, -4089,  4963,  5792
9498, -4105,  5143,  5904
9508, -4237,  5317,  6137
9517, -4459,  5476,  6389
9528, -4646,  5550,  6580
9537, -4719,  5540,  6661
9548, -4708,  5494,  6633
9557, -4669,  5403,  6558
9568, -4650,  5314,  6505
9578, -4743,  5233,  6475
9587, -4901,  5136,  6490
9598, -5101,  5034,  6569
9607, -5493,  4856,  6634
9618, -5918,  4686,  6721
9627, -6366,  4567,  6804
9638, -6831,  4461,  6883
9648, -7042,  4416,  6999
9657, -7022,  4221,  7035
9668, -6881,  3878,  6922
9677, -6713,  3622,  6760
9688, -6735,  3574,  6651
9697, -7017,  3755,  6558
9707, -7378,  4139,  6397
9718, -7623,  4718,  6154
9727, -7584,  5447,  5858
9738, -7333,  6032,  5501
9747, -6953,  6398,  5074
9758, -6335,  6787,  4804
9767, -5754,  7194,  4619
9777, -5221,  7399,  4514
9788, -4641,  7325,  4584
9797, -4229,  6966,  4689
9808, -3856,  6512,  4840
9817, -3529,  6114,  5001
9828, -3351,  5694,  5073
9837, -3076,  5415,  5225
9847, -2865,  5316,  5348
9858, -2755,  5209,  5296
9867, -2461,  5239,  5295
9878, -2180,  5499,  5310
9887, -1892,  5744,  5374
9896, -1530,  5956,  5653
9907, -1374,  6033,  5981
9917, -1282,  5969,  6250
9928, -1147,  5875,  6353
9937,  -994,  5769,  6232
9948,  -774,  5589,  6061
9957,  -649,  5141,  6052
9967,  -823,  4623,  6361
9978, -1320,  4230,  6851
9987, -1905,  3988,  7265
9998, -2271,  3827,  7464
10007, -2358,  3805,  7481
10016, -2433,  3972,  7329
10027, -2471,  4187,  7046
10037, -2347,  4488,  6726
10048, -2149,  4841,  6409
10057, -1928,  5166,  6201
10066, -1859,  5403,  6169
10077, -2035,  5521,  6361
10087, -2406,  5618,  6621
10098, -2845,  5687,  6695
10107, -2991,  5665,  6595
10118, -2915,  5553,  6495
10127, -3018,  5332,  6451
10136, -3675,  5072,  7154
10147, -3943,  4964,  7184
10157, -3752,  5021,  7082
10168, -3700,  5018,  6895
10177, -3873,  5012,  6821
10186, -4027,  5078,  6844
10197, -4151,  5205,  6812
10206, -4159,  5288,  6643
10217, -3984,  5267,  6375
10227, -3746,  5160,  6097
10238, -3600,  5069,  5957
10247, -3661,  5040,  5962
10256, -3810,  4984,  6050
10267, -3904,  4897,  6158
10277, -3945,  4800,  6235
10288, -3973,  4723,  6250
10297, -3972,  4717,  6313
10306, -4023,  4843,  6400
10317, -4075,  4972,  6446
10326, -4015,  5032,  6417
10337, -3850,  5074,  6331
10347, -3700,  5161,  6237
10356, -3622,  5251,  6159
10367, -3579,  5285,  6121
10376, -3584,  5258,  6151
10387, -3664,  5225,  6274
10397, -3819,  5202,  6428
10407, -3935,  5175,  6537
10417, -3940,  5154,  6578
10426, -3881,  5171,  6565
10437, -3817,  5213,  6455
10446, -3679,  5236,  6236
10457, -3434,  5225,  5980
10467, -3235,  5235,  5776
10476, -3210,  5237,  5703
10487, -3315,  5308,  5843
10496, -3618,  5558,  6095
10507, -3965,  5959,  6273
10517, -4134,  6321,  6296
10526, -4057,  6596,  6225
10537, -3967,  6877,  6102
10546, -3931,  7194,  6012
10557, -3930,  7542,  5984
10566, -3937,  7818,  5984
10576, -3914,  8067,  6015
10587, -3895,  8368,  6052
10596, -3905,  8717,  6058
10607, -3930,  9044,  6075
10616, -3963,  9244,  6143
10627, -4038,  9251,  6301
10637, -4151,  9116,  6475
10646, -4164,  8804,  6547
10657, -3945,  8505,  6388
10666, -3528,  8264,  5915
10677, -2948,  8013,  5263
10686, -2295,  7819,  4649
10696, -1815,  8040,  4244
10707, -1533,  8272,  4128
10716, -1521,  7711,  4407
10727, -1856,  6513,  5197
10736, -2654,  5196,  6214
10746, -3735,  4184,  7098
10757, -4524,  3629,  7578
10766, -4783,  3342,  7450
10777, -4483,  3231,  6698
10786, -3792,  3044,  5761
10795, -3103,  2603,  5053
10806, -2962,  1829,  4770
10816, -3276,   874,  5025
10827, -3859,   136,  5582
10836, -4469,  -182,  6171
10847, -4838,  -239,  6632
10856, -4975,   -73,  6927
10866, -4988,   237,  7038
10877, -4921,   727,  7027
10886, -4732,  1271,  6917
10897, -4476,  1768,  6797
10906, -4295,  2186,  6746
10915, -4226,  2520,  6774
10926, -4227,  2749,  6834
10936, -4206,  2891,  6860
10947, -4117,  2992,  6846
10956, -4043,  3153,  6815
10967, -3964,  3385,  6737
10976, -3854,  3638,  6624
10986, -3710,  3834,  6502
10996, -3603,  3963,  6388
11006, -3539,  4061,  6272
11015, -3448,  4125,  6154
11026, -3326,  4154,  6004
11036, -3171,  4156,  5849
11047, -3029,  4168,  5731
11056, -2971,  4224,  5692
11065, -3011,  4369,  5730
11076, -3101,  4536,  5824
11085, -3184,  4649,  5979
11096, -3326,  4777,  6174
11106, -3472,  4897,  6347
11117, -3545,  5037,  6477
11126, -3585,  5174,  6560
11135, -3578,  5262,  6578
11146, -3540,  5285,  6570
11156, -3501,  5302,  6537
11167, -3471,  5289,  6490
11176, -3456,  5224,  6468
11185, -3489,  5114,  6451
11196, -3479,  4905,  6397
11205, -3408,  4687,  6309
11216, -3333,  4573,  6248
11226, -3330,  4609,  6229
11235, -3342,  4731,  6223
11246, -3318,  4880,  6217
11255, -3298,  5027,  6215
11266, -3308,  5153,  6224
11276, -3324,  5241,  6237
11285, -3346,  5296,  6269
11296, -3408,  5318,  6336
11305, -3503,  5260,  6433
11316, -3605,  5164,  6518
11326, -3647,  5119,  6518
11336, -3554,  5093,  6438
11346, -3423,  5023,  6322
11355, -3353,  4960,  6236
11366, -3357,  4928,  6210
11375, -3400,  4944,  6218
11386, -3448,  4964,  6230
11396, -3488,  4988,  6244
11405, -3530,  5009,  6231
11416, -3527,  5033,  6182
11425, -3492,  5053,  6096
11436, -3421,  5081,  6007
11445, -3364,  5127,  5933
11455, -3306,  5151,  5890
11466, -3231,  5180,  5894
11475, -3164,  5226,  5910
11486, -3068,  5252,  5955
11495, -2959,  5286,  6071
11505, -2872,  5357,  6236
11516, -2750,  5464,  6453
11525, -2592,  5596,  6669
11536, -2380,  5735,  6869
11545, -2116,  5787,  7023
11556, -1817,  5660,  7227
11566, -1585,  5395,  7479
11575, -1392,  5112,  7699
11586, -1134,  4818,  7830
11595,  -848,  4511,  7890
11606,  -602,  4209,  7861
11615,  -403,  3909,  7797
11625,  -310,  3600,  7756
11636,  -373,  3323,  7774
11645,  -593,  3116,  7802
11656,  -834,  3058,  7765
11665,  -997,  3159,  7641
11675, -1092,  3367,  7473
11686, -1140,  3679,  7296
11695, -1143,  4011,  6980
11706,  -936,  4593,  6604
11715, -1117,  5106,  6426
11726, -1458,  5526,  6181
11735, -1822,  6018,  6118
11745, -1828,  6341,  5700
11756, -1635,  6482,  5192
11765, -1844,  6283,  4921
11776, -2404,  5747,  4949
11785, -3025,  4957,  5164
11795, -3727,  4141,  5533
11806, -4520,  3399,  5862
11815, -4948,  2918,  5928
11826, -5030,  2757,  5785
11835, -5001,  2766,  5435
11844, -5043,  3021,  5166
11855, -5072,  3365,  4793
11865, -5081,  3881,  4611
11876, -5306,  4216,  4491
11885, -5342,  4528,  4523
11894, -5406,  4849,  4524
11905, -5558,  5194,  4499
11915, -5650,  5420,  4508
11925, -5738,  5563,  4496
11935, -5756,  5477,  4511
11946, -5707,  5217,  4621
11955, -6027,  4886,  4976
11964, -6386,  4600,  5438
11975, -6653,  4469,  5800
11985, -6802,  4423,  5949
11996, -6687,  4375,  5832
12005, -6347,  4380,  5508
12014, -5926,  4458,  5167
12025, -5599,  4612,  4966
12034, -5477,  4739,  4996
12045, -5488,  4798,  5232
12055, -5594,  4826,  5566
12066, -5689,  4921,  5881
12075, -5735,  5128,  6129
12084, -5755,  5355,  6313
12095, -5726,  5553,  6449
12105, -5660,  5640,  6520
12115, -5545,  5694,  6575
12125, -5432,  5712,  6574
12134, -5270,  5627,  6552
12145, -5102,  5426,  6506
12154, -4922,  5161,  6435
12165, -4714,  4910,  6297
12175, -4450,  4717,  6103
12185, -4132,  4604,  5910
12195, -3889,  4589,  5839
12204, -3886,  4616,  5950
12215, -4091,  4629,  6200
12224, -4303,  4652,  6504
12235, -4471,  4785,  6749
12244, -4556,  4998,  6903
12255, -4544,  5217,  6955
12265, -4469,  5348,  6920
12274, -4334,  5369,  6830
12285, -4191,  5288,  6679
12294, -4029,  5138,  6481
12305, -3876,  4951,  6271
12315, -3754,  4739,  6069
12324, -3658,  4534,  5911
12335, -3641,  4363,  5856
12344, -3732,  4290,  5917
12355, -3910,  4310,  6047
12364, -4060,  4416,  6162
12375, -4145,  4632,  6203
12385, -4143,  4903,  6179
12394, -4093,  5137,  6127
12405, -4071,  5337,  6094
12414, -4070,  5451,  6082
12425, -4051,  5452,  6090
12435, -4065,  5408,  6105
12444, -4116,  5312,  6119
12455, -4156,  5176,  6142
12464, -4198,  5057,  6142
12475, -4226,  4939,  6114
12484, -4223,  4806,  6109
12494, -4231,  4688,  6099
12505, -4224,  4654,  6078
12514, -4201,  4698,  6055
12525, -4178,  4782,  6044
12535, -4186,  4868,  6062
12544, -4224,  4919,  6099
12555, -4239,  4902,  6133
12564, -4255,  4874,  6172
12575, -4295,  4860,  6206
12585, -4319,  4825,  6245
12594, -4355,  4803,  6272
12605, -4379,  4808,  6273
12614, -4370,  4812,  6245
12625, -4345,  4787,  6199
12634, -4344,  4765,  6170
12644, -4360,  4737,  6157
12655, -4392,  4737,  6203
12664, -4482,  4788,  6284
12675, -4545,  4901,  6378
12684, -4588,  5146,  6475
12694, -4650,  5517,  6596
12705, -4744,  6101,  6762
12714, -4884,  6899,  7053
12725, -5160,  8018,  7438
12734, -5614,  9573,  7744
12743, -5942, 11304,  7880
12754, -6040, 12651,  7618
12764, -5738, 13641,  6788
12775, -4981, 13917,  5454
12784, -3742, 13275,  4024
12795, -2272, 12052,  2983
12804, -1396, 10500,  2508
12814, -1412,  8774,  2702
12825, -2174,  6984,  3410
12834, -3434,  5216,  4244
12845, -4647,  3407,  4944
12854, -5377,  1759,  5423
12863, -5556,   552,  5581
12874, -5279,    26,  5412
12884, -4651,    13,  5160
12895, -4109,   264,  4937
12904, -3693,   713,  4956
12913, -3387,  1270,  5475
12924, -3582,  1652,  6286
12934, -4313,  1914,  7266
12945, -5329,  2307,  8182
12954, -6340,  2808,  8789
12965, -7058,  3369,  9021
12974, -7176,  3939,  8812
12983, -6720,  4413,  8219
12994, -6000,  4742,  7452
13004, -5286,  4913,  6746
13015, -4734,  4833,  6197
13024, -4391,  4409,  5911
13033, -4262,  3844,  5825
13044, -4216,  3408,  5739
13053, -4084,  3103,  5549
13064, -3784,  2966,  5307
13074, -3458,  2944,  5015
13083, -3153,  2985,  4805
13094, -2959,  3039,  4701
13103, -2869,  3124,  4716
13114, -2894,  3204,  4884
13124, -3092,  3199,  5291
13133, -3486,  3234,  5894
13144, -3961,  3409,  6501
13153, -4301,  3665,  6960
13164, -4405,  3856,  7200
13174, -4280,  3910,  7191
13185, -4042,  3920,  7000
13194, -3790,  3958,  6718
13203, -3525,  3996,  6457
13214, -3335,  4021,  6301
13223, -3301,  4044,  6264
13234, -3354,  4096,  6245
13244, -3358,  4161,  6166
13253, -3291,  4262,  5980
13264, -3145,  4399,  5775
13273, -3016,  4580,  5674
13284, -3050,  4746,  5690
13294, -3213,  4829,  5806
13303, -3412,  4857,  6011
13314, -3634,  4798,  6244
13323, -3829,  4679,  6402
13334, -3886,  4584,  6466
13343, -3868,  4569,  6443
13353, -3853,  4612,  6374
13364, -3810,  4700,  6350
13373, -3832,  4808,  6342
13384, -3897,  4934,  6361
13393, -3971,  5050,  6370
13403, -3998,  5106,  6362
13414, -4000,  5087,  6321
13423, -3938,  5041,  6205
13434, -3826,  4989,  6072
13443, -3736,  4981,  5979
13454, -3724,  4997,  5940
13463, -3782,  5021,  5946
13473, -3865,  5062,  6011
13484, -3998,  5074,  6111
13493, -4149,  5087,  6195
13504, -4261,  5100,  6236
13513, -4363,  5095,  6253
13523, -4469,  5069,  6266
13534, -4593,  5018,  6263
13543, -4743,  4931,  6277
13554, -4961,  4754,  6334
13563, -5250,  4413,  6470
13573, -5622,  3942,  6685
13584, -6120,  3404,  6963
13593, -6725,  2950,  7230
13604, -7389,  2693,  7389
13613, -8042,  2695,  7332
13623, -8525,  2995,  7115
13634, -8725,  3509,  6831
13643, -8662,  4041,  6440
13654, -8392,  4484,  5877
13663, -7935,  4876,  5247
13672, -7359,  5099,  4618
13683, -6759,  5064,  4060
13693, -6126,  4882,  3706
13704, -5549,  4772,  3616
13713, -5108,  4883,  3856
13724, -4761,  5141,  4417
13733, -4510,  5476,  5063
13743, -4209,  5773,  5610
13754, -3710,  5823,  5861
13763, -2966,  5720,  5743
13774, -2059,  5744,  5353
13783, -1055,  5951,  4877
13792,  -101,  6348,  4475
13803,   630,  6913,  4285
13813,   940,  7475,  4395
13824,   831,  7931,  4840
13833,   455,  8220,  5571
13842,   -66,  8241,  6444
13853,  -595,  8162,  7230
13863, -1000,  8156,  7758
13874, -1146,  8093,  7964
13883, -1076,  7858,  7906
13892,  -971,  7409,  7654
13903,  -898,  6850,  7300
13912,  -842,  6285,  6943
13923,  -836,  5694,  6585
13933,  -810,  5025,  6269
13944,  -789,  4365,  6067
13953,  -875,  3869,  5984
13962, -1083,  3660,  5998
13973, -1361,  3715,  6084
13983, -1667,  3909,  6224
13994, -2011,  4157,  6385
14003, -2359,  4449,  6560
14012, -2689,  4740,  6718
14023, -2960,  4994,  6822
14032, -3141,  5167,  6902
14044, -3272,  5272,  6965
14053, -3383,  5339,  6944
14062, -3406,  5342,  6834
14073, -3322,  5313,  6663
14083, -3224,  5272,  6464
14092, -3150,  5258,  6284
14103, -3088,  5302,  6150
14112, -3043,  5318,  6064
14123, -3017,  5296,  6026
14133, -3007,  5256,  6003
14142, -3017,  5195,  6015
14153, -3042,  5106,  6054
14162, -3086,  5015,  6113
14173, -3147,  4971,  6183
14182, -3194,  4953,  6279
14193, -3248,  4964,  6339
14203, -3254,  4995,  6338
14212, -3216,  5008,  6314
14223, -3194,  5008,  6289
14232, -3202,  5022,  6264
14243, -3213,  5065,  6258
14253, -3245,  5113,  6281
14262, -3281,  5162,  6297
14273, -3295,  5203,  6335
14282, -3317,  5256,  6417
14293, -3405,  5317,  6519
14302, -3498,  5353,  6640
14312, -3590,  5343,  6749
14323, -3654,  5307,  6785
14332, -3633,  5312,  6739
14343, -3555,  5343,  6643
14352, -3468,  5342,  6541
14362, -3408,  5293,  6485
14373, -3389,  5242,  6453
14382, -3380,  5234,  6402
14393, -3361,  5267,  6344
14402, -3337,  5297,  6303
14412, -3346,  5314,  6271
14423, -3334,  5316,  6218
14432, -3296,  5276,  6191
14443, -3278,  5191,  6190
14452, -3268,  5089,  6184
14463, -3206,  4940,  6165
14472, -3134,  4751,  6162
14482, -3105,  4583,  6164
14493, -3099,  4420,  6149
14502, -3058,  4290,  6132
14513, -3013,  4207,  6099
14522, -2971,  4163,  6052
14532, -2949,  4109,  5988
14543, -2899,  3923,  5900
14552, -2784,  3392,  5844
14563, -2668,  2516,  5874
14572, -2655,  1539,  6027
14582, -2783,   651,  6294
14592, -3025,    32,  6629
14602, -3284,  -407,  6859
14613, -3337,  -807,  6928
14622, -3272, -1128,  6834
14631, -3200, -1336,  6592
14642, -3076, -1195,  6181
14652, -2854,  -639,  5648
14663, -2558,   268,  5178
14672, -2422,  1462,  4890
14683, -2566,  2861,  4805
14692, -2951,  4181,  4903
14702, -3353,  4953,  5145
14712, -3583,  5224,  5538
14722, -3747,  5659,  5785
14733, -3752,  6597,  5755
14742, -3499,  7895,  5584
14751, -3106,  9069,  5441
14762, -2789,  9862,  5405
14772, -2676, 10116,  5506
14783, -2760, 10035,  5753
14792, -2948,  9761,  6122
14801, -3161,  9283,  6571
14812, -3431,  8654,  7020
14821, -3702,  8020,  7450
14832, -3927,  7524,  7806
14842, -4071,  7286,  7984
14853, -4059,  7225,  7955
14862, -3886,  7188,  7724
14871, -3587,  7072,  7388
14882, -3282,  6869,  7073
14892, -3086,  6612,  6850
14902, -3024,  6281,  6731
14912, -3050,  5819,  6697
14921, -3069,  5273,  6726
14932, -3118,  4789,  6797
14941, -3221,  4424,  6857
14952, -3308,  4150,  6832
14962, -3255,  3924,  6679
14973, -3081,  3776,  6430
14982, -2886,  3711,  6153
14991, -2713,  3685,  5937
15002, -2601,  3691,  5807
15011, -2569,  3776,  5746
15022, -2607,  3955,  5749
15032, -2707,  4129,  5835
15041, -2872,  4179,  6009
15052, -3036,  4090,  6205
15061, -3144,  3955,  6296
15072, -3125,  3833,  6235
15082, -2963,  3717,  6095
15092, -2780,  3610,  5990
15102, -2697,  3556,  5978
15111, -2742,  3582,  6066
15122, -2881,  3737,  6221
15131, -3051,  3960,  6377
15142, -3169,  4168,  6516
15152, -3269,  4300,  6642
15162, -3381,  4401,  6715
15172, -3408,  4415,  6689
15181, -3317,  4339,  6575
15192, -3189,  4222,  6410
15201, -3057,  4126,  6264
15212, -2956,  4098,  6174
15222, -2923,  4121,  6133
15231, -2918,  4170,  6147
15242, -2952,  4270,  6175
15251, -2987,  4370,  6197
15262, -3006,  4424,  6247
15271, -3066,  4436,  6314
15281, -3106,  4388,  6378
15292, -3119,  4310,  6445
15301, -3125,  4214,  6480
15312, -3096,  4108,  6498
15321, -3066,  4083,  6502
15332, -3033,  4069,  6472
15342, -2965,  3999,  6437
15351, -2916,  3882,  6418
15362, -2911,  3749,  6453
15372, -2971,  3634,  6509
15381, -3038,  3557,  6547
15392, -3077,  3497,  6527
15401, -3061,  3412,  6446
15411, -2986,  3286,  6309
15422, -2858,  3130,  6141
15431, -2726,  2991,  5970
15441, -2620,  2848,  5845
15452, -2539,  2689,  5774
15461, -2496,  2549,  5764
15472, -2492,  2384,  5792
15481, -2505,  2116,  5764
15492, -2453,  1613,  5673
15501, -2356,   811,  5528
15511, -2265,  -144,  5267
15522, -2077, -1038,  4927
15531, -1824, -1515,  4563
15542, -1645, -1490,  4226
15551, -1601,  -935,  4142
15561, -1808,    -7,  4341
15572, -2203,   911,  4826
15581, -2670,  1808,  5609
15592, -3311,  2698,  6431
15601, -3909,  3361,  7174
15611, -4366,  3936,  7649
15622, -4678,  4472,  7700
15631, -4621,  4862,  7393
15642, -4282,  5095,  6887
15651, -3881,  5202,  6334
15660, -3491,  5205,  5868
15671, -3186,  5345,  5583
15681, -3092,  5557,  5513
15692, -3204,  5738,  5677
15701, -3476,  5752,  5958
15712, -3745,  5767,  6214
15721, -3921,  5996,  6310
15730, -3943,  6132,  6205
15741, -3754,  6028,  6014
15751, -3544,  5890,  5781
15762, -3362,  5921,  5601
15771, -3281,  6067,  5581
15780, -3371,  6178,  5748
15791, -3570,  6253,  6064
15800, -3810,  6333,  6425
15811, -4013,  6345,  6742
15821, -4102,  6208,  6972
15832, -4091,  5975,  7053
15841, -3962,  5712,  6991
15850, -3731,  5442,  6839
15861, -3516,  5190,  6672
15870, -3376,  4919,  6545
15881, -3258,  4674,  6469
15891, -3147,  4463,  6391
15902, -3012,  4276,  6286
15911, -2888,  4149,  6200
15920, -2826,  4070,  6125
15931, -2794,  3983,  6071
15940, -2771,  3940,  6017
15951, -2759,  3935,  5984
15961, -2789,  3961,  5959
15970, -2834,  3999,  5949
15981, -2855,  4032,  5916
15990, -2848,  4059,  5870
16001, -2834,  4080,  5849
16010, -2859,  4089,  5858
16021, -2918,  4107,  5889
16031, -2992,  4131,  5933
16040, -3052,  4125,  5975
16051, -3085,  4131,  6022
16060, -3120,  4130,  6036
16071, -3106,  4099,  6018
16080, -3045,  4048,  5973
16091, -2988,  3981,  5911
16101, -2940,  3878,  5864
16110, -2918,  3778,  5879
16121, -2942,  3731,  5934
16130, -2970,  3760,  6012
16141, -2961,  3858,  6096
16151, -2904,  3970,  6196
16160, -2793,  4086,  6293
16171, -2624,  4223,  6381
16180, -2398,  4342,  6479
16191, -2173,  4421,  6606
16200, -1970,  4481,  6784
16210, -1796,  4499,  7024
16221, -1679,  4469,  7287
16230, -1559,  4464,  7529
16241, -1407,  4543,  7669
16250, -1194,  4665,  7661
16261,  -878,  4867,  7520
16270,  -536,  5130,  7240
16280,  -197,  5328,  6839
16291,   121,  5404,  6352
16300,   406,  5232,  5951
16311,   567,  4949,  5899
16320,   260,  4555,  6338
16331,  -445,  4198,  7187
16340, -1382,  3953,  8080
16350, -2188,  3834,  8694
16361, -2543,  3820,  8819
16370, -2497,  3936,  8430
16381, -2218,  4163,  7689
16390, -1779,  4453,  6812
16400, -1298,  4804,  5888
16411,  -911,  5190,  4979
16420,  -635,  5506,  4403
16431,  -787,  5690,  4534
16440, -1757,  5861,  5176
16451, -3209,  6128,  5833
16460, -4475,  6287,  6112
16470, -5045,  6186,  5857
16480, -5115,  5838,  5011
16490, -4900,  5463,  3838
16501, -4524,  5126,  2674
16510, -4133,  4644,  1920
16521, -4112,  4138,  1966
16530, -4874,  3626,  2713
16540, -6027,  3298,  3862
16551, -7142,  3247,  5033
16560, -7876,  3328,  5993
16571, -8070,  3478,  6628
16580, -7895,  3654,  6924
16589, -7526,  3788,  7005
16600, -7057,  3963,  6986
16610, -6620,  4166,  6952
16621, -6214,  4410,  6945
16630, -5890,  4637,  6971
16639, -5621,  4784,  7025
16650, -5393,  4860,  7050
16660, -5152,  4942,  7006
16671, -4899,  4972,  6901
16680, -4633,  4893,  6739
16691, -4340,  4764,  6545
16700, -4068,  4646,  6349
16709, -3842,  4562,  6192
16720, -3676,  4524,  6117
16730, -3611,  4622,  6084
16741, -3595,  4793,  6080
16750, -3547,  4920,  6112
16759, -3503,  5040,  6156
16770, -3503,  5135,  6171
16779, -3480,  5150,  6157
16790, -3422,  5114,  6108
16800, -3397,  5066,  6026
16811, -3375,  5035,  5964
16820, -3384,  4998,  5949
16829, -3418,  4972,  5989
16840, -3480,  4938,  6044
16849, -3527,  4878,  6070
16860, -3526,  4813,  6065
16870, -3522,  4762,  6048
16879, -3532,  4699,  6025
16890, -3541,  4651,  6021
16899, -3556,  4682,  6054
16910, -3581,  4831,  6109
16919, -3618,  4999,  6179
16930, -3627,  5128,  6278
16940, -3669,  5209,  6391
16949, -3748,  5269,  6502
16960, -3833,  5309,  6602
16969, -3892,  5296,  6653
16980, -3889,  5202,  6618
16989, -3786,  5053,  6520
17000, -3657,  4887,  6380
17010, -3561,  4759,  6243
17019, -3497,  4680,  6115
17030, -3453,  4595,  6022
17039, -3418,  4503,  5956
17050, -3415,  4484,  5916
17060, -3456,  4593,  5898
17069, -3520,  4800,  5903
17080, -3585,  5052,  5948
17089, -3663,  5355,  5988
17100, -3732,  5709,  6020
17110, -3804,  6126,  6064
17119, -3901,  6598,  6133
17130, -4020,  7132,  6266
17139, -4187,  7825,  6485
17150, -4379,  8729,  6790
17159, -4602,  9878,  7147
17169, -4871, 11042,  7483
17180, -5138, 11938,  7773
17189, -5401, 12286,  7968
17200, -5575, 12027,  8027
17209, -5576, 11327,  7924
17220, -5388, 10262,  7653
17229, -5064,  9020,  7268
17239, -4724,  7940,  6732
17250, -4362,  7229,  6127
17259, -4033,  6906,  5532
17270, -3809,  6545,  4963
17279, -3563,  5826,  4568
17289, -3409,  4786,  4370
17299, -3423,  3648,  4303
17309, -3451,  2488,  4393
17320, -3550,  1442,  4715
17329, -3863,   574,  5224
17340, -4278,  -140,  5786
17349, -4577,  -612,  6232
17359, -4633,  -892,  6399
17370, -4399, -1048,  6276
17379, -4020, -1104,  5991
17390, -3648, -1127,  5717
17399, -3377, -1056,  5547
17408, -3266,  -769,  5502
17419, -3248,  -273,  5549
17429, -3287,   353,  5653
17440, -3352,  1025,  5778
17449, -3407,  1713,  5885
17460, -3436,  2370,  5957
17469, -3462,  3029,  5991
17479, -3466,  3633,  5959
17489, -3419,  4104,  5905
17499, -3384,  4388,  5883
17510, -3420,  4477,  5906
17519, -3490,  4532,  5994
17528, -3599,  4623,  6101
17539, -3707,  4739,  6199
17549, -3777,  4813,  6268
17560, -3794,  4803,  6286
17569, -3791,  4782,  6275
17580, -3778,  4743,  6282
17589, -3802,  4758,  6316
17598, -3843,  4839,  6334
17609, -3848,  4959,  6390
17619, -3891,  5040,  6478
17630, -3958,  5088,  6586
17639, -4015,  5119,  6634
17649, -4006,  5116,  6618
17660, -3975,  5067,  6569
17669, -3958,  5017,  6504
17679, -3916,  4988,  6448
17690, -3866,  4982,  6406
17699, -3814,  4997,  6349
17708, -3752,  5037,  6280
17719, -3727,  5102,  6257
17729, -3784,  5147,  6307
17738, -3892,  5160,  6399
17749, -3992,  5147,  6491
17759, -4041,  5101,  6533
17768, -4034,  5062,  6521
17779, -4014,  5095,  6469
17789, -3981,  5138,  6403
17798, -3949,  5106,  6358
17809, -3946,  4977,  6314
17818, -3931,  4829,  6250
17830, -3911,  4735,  6155
17839, -3891,  4681,  6068
17848, -3944,  4650,  5997
17859, -4030,  4614,  5916
17869, -4116,  4530,  5809
17878, -4227,  4371,  5714
17889, -4460,  4106,  5647
17899, -4821,  3771,  5621
17908, -5382,  3423,  5621
17919, -6129,  3138,  5624
17929, -6948,  2975,  5652
17938, -7686,  2908,  5777
17949, -8422,  2909,  6033
17959, -9096,  3116,  6402
17968, -9689,  3446,  6616
17979, -9901,  3695,  6532
17988, -9602,  3645,  6197
17998, -9008,  3348,  5679
18009, -8284,  3039,  5047
18018, -7479,  2827,  4394
18028, -6585,  2812,  3919
18039, -5843,  3073,  3704
18048, -5343,  3441,  3835
18059, -5038,  3758,  4364
18069, -4895,  4008,  5174
18078, -4696,  4213,  6060
18089, -4288,  4437,  6720
18099, -3568,  4813,  6936
18108, -2616,  5330,  6758
18119, -1505,  5892,  6407
18128,  -475,  6466,  6109
18138,   226,  7031,  6019
18149,   470,  7502,  6128
18158,   442,  7699,  6376
18168,   377,  7575,  6690
18179,   297,  7307,  6950
18188,   213,  6951,  7086
18198,   196,  6533,  7096
18209,   224,  6151,  6956
18218,   307,  5957,  6727
18229,   380,  5967,  6450
18238,   418,  5967,  6184
18248,   372,  5832,  5983
18259,   193,  5609,  5932
18268,  -101,  5444,  6053
18279,  -517,  5266,  6289
18288,  -982,  4950,  6576
18299, -1418,  4560,  6818
18308, -1797,  4189,  6938
18318, -2063,  3855,  6958
18328, -2261,  3606,  6856
18338, -2391,  3458,  6726
18349, -2513,  3447,  6669
18358, -2733,  3552,  6681
18369, -2955,  3718,  6750
18378, -3126,  3915,  6795
18387, -3225,  4099,  6771
18398, -3260,  4234,  6683
18408, -3272,  4317,  6568
18419, -3289,  4372,  6424
18428, -3311,  4474,  6265
18439, -3308,  4655,  6101
18448, -3293,  4878,  5934
18457, -3251,  5076,  5802
18468, -3237,  5224,  5737
18478, -3279,  5320,  5739
18488, -3328,  5311,  5765
18498, -3361,  5226,  5791
18509, -3388,  5132,  5789
18518, -3407,  5056,  5789
18527, -3437,  5000,  5812
18538, -3508,  4929,  5874
18547, -3602,  4871,  5955
18558, -3641,  4830,  6022
18568, -3630,  4799,  6027
18579, -3566,  4777,  6016
18588, -3514,  4747,  6032
18598, -3521,  4699,  6099
18607, -3568,  4657,  6282
18618, -3673,  4663,  6507
18628, -3740,  4682,  6691
18637, -3664,  4693,  6799
18648, -3507,  4714,  6835
18658, -3350,  4725,  6788
18668, -3199,  4694,  6687
