time,accx,accy,accz
10347,  -126,   722,   350
10356,   -53,   807,   273
10367,   -14,   838,   236
10376,   -19,   809,   267
10387,  -100,   771,   393
10397,  -260,   738,   551
10407,  -387,   701,   662
10417,  -410,   668,   701
10426,  -373,   672,   684
10437,  -333,   701,   571
10446,  -220,   711,   346
10457,     0,   689,    86
10467,   183,   688,  -119
10476,   202,   681,  -188
10487,   100,   747,   -42
10496,  -198,   991,   215
10507,  -546,  1383,   400
10517,  -730,  1727,   429
10526,  -677,  1973,   366
10537,  -614,  2216,   258
10546,  -602,  2485,   193
10557,  -625,  2781,   193
10566,  -657,  3007,   221
10576,  -656,  3207,   279
10587,  -658,  3468,   340
10596,  -687,  3783,   364
10607,  -730,  4086,   392
10616,  -783,  4272,   461
10627,  -876,  4281,   607
10637, -1009,  4167,   751
10646, -1049,  3893,   775
10657,  -871,  3642,   554
10666,  -505,  3450,    15
10677,    17,  3243,  -700
10686,   614,  3082, -1368
10696,  1044,  3309, -1802
10707,  1279,  3516, -1920
10716,  1258,  2911, -1622
10727,   911,  1670,  -803
10736,   116,   318,   243
10746,  -964,  -717,  1147
10757, -1778, -1289,  1629
10766, -2094, -1585,  1483
10777, -1873, -1701,   700
10786, -1261, -1889,  -269
10795,  -629, -2329, -1001
10806,  -506, -3102, -1294
10816,  -804, -4053, -1034
10827, -1356, -4790,  -466
10836, -1932, -5110,   139
10847, -2280, -5170,   611
10856, -2402, -5005,   913
10866, -2406, -4690,  1024
10877, -2333, -4195,  1012
10886, -2144, -3652,   902
10897, -1893, -3163,   785
10906, -1715, -2754,   741
10915, -1646, -2426,   774
10926, -1649, -2199,   835
10936, -1632, -2055,   858
10947, -1548, -1947,   836
10956, -1479, -1776,   794
10967, -1407, -1535,   706
10976, -1308, -1278,   585
10986, -1178, -1082,   457
10996, -1083,  -953,   338
11006, -1030,  -854,   217
11015,  -948,  -788,    94
11026,  -832,  -757,   -60
11036,  -680,  -752,  -218
11047,  -535,  -738,  -337
11056,  -467,  -681,  -372
11065,  -493,  -542,  -324
11076,  -570,  -387,  -215
11085,  -642,  -293,   -39
11096,  -774,  -188,   178
11106,  -911,   -89,   372
11117,  -979,    34,   517
11126, -1016,   163,   609
11135, -1005,   253,   627
11146,  -964,   285,   613
11156,  -919,   318,   569
11167,  -884,   325,   508
11176,  -863,   279,   473
11185,  -891,   185,   444
11196,  -878,   -11,   382
11205,  -806,  -228,   293
11216,  -727,  -349,   240
11226,  -716,  -326,   235
11235,  -720,  -221,   246
11246,  -691,   -91,   259
11255,  -663,    40,   273
11266,  -664,   158,   293
11276,  -669,   246,   310
11285,  -679,   306,   344
11296,  -730,   335,   409
11305,  -813,   285,   505
11316,  -908,   197,   587
11326,  -945,   156,   586
11336,  -853,   130,   505
11346,  -722,    61,   388
11355,  -646,     0,   304
11366,  -640,   -30,   280
11375,  -673,   -13,   293
11386,  -711,     7,   309
11396,  -742,    32,   325
11405,  -777,    53,   316
11416,  -769,    79,   268
11425,  -728,   100,   184
11436,  -653,   128,    97
11445,  -587,   176,    26
11455,  -519,   202,   -14
11466,  -431,   237,    -8
11475,  -349,   288,     9
11486,  -238,   319,    58
11495,  -112,   357,   178
11505,    -9,   432,   347
11516,   125,   546,   565
11525,   289,   684,   779
11536,   500,   832,   972
11545,   757,   892,  1114
11556,  1042,   775,  1304
11566,  1259,   523,  1538
11575,  1433,   258,  1734
11586,  1669,    -9,  1834
11595,  1928,  -282,  1854
11606,  2148,  -541,  1778
11615,  2323,  -791,  1666
11625,  2397, -1048,  1576
11636,  2322, -1270,  1548
11645,  2098, -1423,  1536
11656,  1854, -1435,  1464
11665,  1686, -1301,  1315
11675,  1586, -1073,  1131
11686,  1537,  -752,   946
11695,  1542,  -416,   631
11706,  1784,   169,   268
11715,  1653,   694,   103
11726,  1372,  1138,  -131
11735,  1056,  1655,  -190
11745,  1089,  2010,  -612
11756,  1325,  2183, -1122
11765,  1172,  2018, -1389
11776,   682,  1519, -1353
11785,   138,   769, -1126
11795,  -484,    -4,  -744
11806, -1200,  -708,  -401
11815, -1560, -1156,  -319
11826, -1581, -1291,  -447
11835, -1486, -1257,  -776
11844, -1460,  -984, -1017
11855, -1421,  -630, -1356
11865, -1363,  -116, -1496
11876, -1524,   210, -1573
11885, -1501,   510, -1496
11894, -1513,   808, -1445
11905, -1616,  1122, -1417
11915, -1666,  1317, -1359
11925, -1718,  1436, -1329
11935, -1699,  1338, -1279
11946, -1603,  1083, -1140
11955, -1867,   774,  -760
11964, -2173,   521,  -283
11975, -2399,   424,    84
11985, -2523,   406,   232
11996, -2395,   378,   111
12005, -2049,   385,  -209
12014, -1621,   444,  -531
12025, -1281,   560,  -696
12034, -1141,   638,  -615
12045, -1134,   643,  -325
12055, -1223,   624,    55
12066, -1306,   687,   405
12075, -1345,   873,   675
12084, -1363,  1090,   868
12095, -1335,  1288,  1003
12105, -1274,  1383,  1063
12115, -1167,  1448,  1104
12125, -1068,  1473,  1086
12134,  -926,  1388,  1048
12145,  -782,  1182,   987
12154,  -625,   912,   902
12165,  -438,   659,   750
12175,  -191,   468,   541
12185,   116,   357,   338
12195,   357,   346,   264
12204,   370,   377,   379
12215,   178,   394,   636
12224,   -23,   416,   948
12235,  -192,   539,  1200
12244,  -288,   736,  1359
12255,  -293,   935,  1411
12265,  -242,  1052,  1370
12274,  -130,  1070,  1265
12285,    -9,   995,  1092
12294,   131,   858,   870
12305,   269,   684,   638
12315,   380,   481,   421
12324,   471,   277,   258
12335,   488,   102,   207
12344,   403,    19,   280
12355,   232,    25,   425
12364,    85,   117,   554
12375,     1,   318,   606
12385,    -1,   571,   593
12394,    41,   787,   550
12405,    56,   969,   526
12414,    51,  1070,   520
12425,    64,  1064,   528
12435,    46,  1024,   538
12444,    -5,   939,   542
12455,   -46,   820,   551
12464,   -88,   717,   538
12475,  -119,   610,   500
12484,  -119,   481,   490
12494,  -131,   359,   481
12505,  -127,   315,   464
12514,  -108,   345,   450
12525,   -87,   416,   448
12535,   -95,   492,   472
12544,  -133,   537,   514
12555,  -148,   520,   549
12564,  -160,   496,   586
12575,  -198,   490,   617
12585,  -219,   461,   652
12594,  -255,   441,   678
12605,  -280,   444,   680
12614,  -274,   441,   655
12625,  -250,   408,   615
12634,  -248,   379,   592
12644,  -259,   347,   586
12655,  -282,   346,   640
12664,  -361,   394,   732
12675,  -411,   500,   840
12684,  -442,   733,   956
12694,  -491,  1083,  1104
12705,  -570,  1632,  1309
12714,  -697,  2380,  1652
12725,  -965,  3433,  2099
12734, -1427,  4900,  2475
12743, -1798,  6522,  2676
12754, -1985,  7755,  2450
12764, -1811,  8644,  1617
12775, -1212,  8830,   253
12784,  -137,  8115, -1220
12795,  1192,  6844, -2308
12804,  1976,  5275, -2825
12814,  1933,  3572, -2671
12825,  1193,  1845, -2008
12834,   -21,   169, -1233
12845, -1191, -1536,  -599
12854, -1900, -3094,  -186
12863, -2081, -4240,   -81
12874, -1818, -4741,  -281
12884, -1205, -4754,  -542
12895,  -660, -4514,  -754
12904,  -220, -4074,  -712
12913,   132, -3515,  -165
12924,     3, -3121,   675
12934,  -648, -2843,  1693
12945, -1593, -2444,  2651
12954, -2565, -1952,  3292
12965, -3290, -1408,  3535
12974, -3459,  -856,  3307
12983, -3085,  -392,  2667
12994, -2452,   -58,  1840
13004, -1817,   130,  1070
13015, -1331,    81,   455
13024, -1039,  -298,   103
13033,  -948,  -811,   -45
13044,  -936, -1199,  -187
13053,  -838, -1468,  -424
13064,  -572, -1581,  -702
13074,  -273, -1593, -1016
13083,    17, -1551, -1234
13094,   209, -1504, -1334
13103,   308, -1431, -1306
13114,   302, -1366, -1115
13124,   133, -1388,  -680
13133,  -224, -1367,   -47
13144,  -667, -1201,   585
13153,  -991,  -950,  1055
13164, -1097,  -752,  1288
13174,  -988,  -681,  1258
13185,  -772,  -654,  1042
13194,  -543,  -602,   736
13203,  -296,  -556,   459
13214,  -120,  -529,   295
13223,   -92,  -507,   255
13234,  -149,  -461,   239
13244,  -160,  -405,   163
13253,  -100,  -319,   -15
13264,    40,  -202,  -208
13273,   174,   -38,  -293
13284,   156,   120,  -262
13294,    17,   205,  -135
13303,  -157,   243,    75
13314,  -359,   196,   310
13323,  -539,    85,   469
13334,  -589,    -8,   536
13343,  -569,   -29,   519
13353,  -551,     2,   460
13364,  -504,    82,   446
13373,  -519,   184,   446
13384,  -576,   307,   471
13393,  -646,   420,   485
13403,  -672,   473,   479
13414,  -678,   451,   439
13423,  -621,   400,   324
13434,  -512,   338,   197
13443,  -421,   316,   115
13454,  -401,   317,    93
13463,  -445,   326,   120
13473,  -510,   354,   206
13484,  -623,   356,   326
13493,  -754,   362,   426
13504,  -848,   371,   481
13513,  -933,   361,   512
13523, -1021,   330,   540
13534, -1127,   274,   553
13543, -1255,   180,   585
13554, -1447,     0,   662
13563, -1704,  -337,   815
13573, -2034,  -797,  1046
13584, -2478, -1311,  1341
13593, -3016, -1727,  1618
13604, -3608, -1931,  1782
13613, -4192, -1868,  1722
13623, -4619, -1505,  1493
13634, -4784,  -935,  1189
13643, -4709,  -362,   774
13654, -4448,   105,   185
13663, -4012,   513,  -471
13672, -3464,   750, -1129
13683, -2886,   734, -1716
13693, -2262,   571, -2091
13704, -1681,   468, -2184
13713, -1230,   561, -1923
13724,  -878,   782, -1330
13733,  -637,  1073,  -658
13743,  -370,  1334,  -106
13754,    69,  1367,   119
13763,   743,  1268,   -48
13774,  1575,  1305,  -494
13783,  2510,  1521, -1019
13792,  3407,  1913, -1452
13803,  4096,  2448, -1644
13813,  4384,  2955, -1506
13824,  4266,  3341, -1011
13833,  3886,  3553,  -222
13842,  3352,  3502,   701
13853,  2797,  3364,  1521
13863,  2347,  3314,  2060
13874,  2139,  3228,  2250
13883,  2138,  2994,  2150
13892,  2173,  2570,  1839
13903,  2185,  2053,  1418
13912,  2188,  1535,   994
13923,  2149,   988,   580
13933,  2139,   350,   222
13944,  2135,  -298,     0
13953,  2039,  -809,   -76
13962,  1834, -1058,   -30
13973,  1567, -1058,   104
13983,  1275,  -923,   299
13994,   947,  -728,   512
14003,   617,  -476,   730
14012,   302,  -213,   920
14023,    41,    24,  1042
14032,  -134,   193,  1129
14044,  -264,   303,  1187
14053,  -378,   380,  1155
14062,  -409,   395,  1032
14073,  -337,   373,   848
14083,  -251,   333,   642
14092,  -187,   314,   461
14103,  -134,   347,   332
14112,   -96,   352,   252
14123,   -76,   317,   222
14133,   -71,   267,   205
14142,   -84,   199,   221
14153,  -109,   108,   263
14162,  -151,    19,   321
14173,  -209,   -19,   389
14182,  -253,   -32,   481
14193,  -305,   -14,   536
14203,  -311,    22,   531
14212,  -273,    40,   502
14223,  -250,    43,   474
14232,  -256,    56,   451
14243,  -263,    94,   452
14253,  -292,   132,   484
14262,  -323,   172,   511
14273,  -333,   202,   561
14282,  -349,   246,   653
14293,  -430,   302,   764
14302,  -518,   336,   889
14312,  -608,   329,   997
14323,  -672,   299,  1028
14332,  -655,   308,   975
14343,  -584,   345,   871
14352,  -502,   351,   761
14362,  -444,   308,   698
14373,  -427,   263,   660
14382,  -419,   260,   605
14393,  -402,   295,   543
14402,  -381,   325,   500
14412,  -395,   343,   466
14423,  -388,   345,   410
14432,  -357,   307,   377
14443,  -345,   229,   368
14452,  -342,   135,   351
14463,  -287,    -4,   321
14472,  -221,  -182,   306
14482,  -194,  -338,   297
14493,  -188,  -486,   269
14502,  -147,  -602,   240
14513,  -102,  -671,   196
14522,   -59,  -700,   137
14532,   -37,  -733,    56
14543,    10,  -894,   -53
14552,   123, -1387,  -140
14563,   244, -2210,  -150
14572,   274, -3122,   -39
14582,   174, -3934,   184
14592,   -34, -4470,   472
14602,  -269, -4824,   654
14613,  -311, -5145,   672
14622,  -251, -5400,   530
14631,  -191, -5554,   246
14642,   -81, -5364,  -202
14652,   129, -4764,  -769
14663,   421, -3817, -1266
14672,   566, -2584, -1575
14683,   440, -1146, -1675
14692,    74,   212, -1593
14702,  -309,  1038, -1376
14712,  -523,  1388, -1022
14722,  -676,  1915,  -823
14733,  -676,  2933,  -895
14742,  -428,  4286, -1099
14751,   -41,  5496, -1264
14762,   277,  6313, -1312
14772,   407,  6584, -1212
14783,   352,  6519,  -959
14792,   199,  6254,  -579
14801,    21,  5778,  -115
14812,  -216,  5142,   353
14821,  -460,  4492,   805
14832,  -668,  3971,  1181
14842,  -807,  3706,  1377
14853,  -804,  3613,  1361
14862,  -650,  3544,  1138
14871,  -374,  3400,   807
14882,   -86,  3175,   495
14892,   101,  2903,   277
14902,   163,  2564,   163
14912,   140,  2101,   130
14921,   123,  1557,   160
14932,    75,  1071,   233
14941,   -30,   695,   297
14952,  -124,   403,   279
14962,   -87,   154,   131
14973,    70,   -18,  -111
14982,   252,  -108,  -379
14991,   421,  -155,  -585
15002,   536,  -165,  -704
15011,   576,   -89,  -756
15022,   547,    85,  -745
15032,   456,   257,  -654
15041,   296,   308,  -478
15052,   131,   218,  -283
15061,    14,    80,  -195
15072,    17,   -49,  -258
15082,   163,  -181,  -395
15092,   336,  -310,  -492
15102,   420,  -389,  -489
15111,   383,  -389,  -381
15122,   257,  -257,  -205
15131,    99,   -50,   -33
15142,    -9,   149,   113
15152,  -103,   286,   238
15162,  -214,   404,   303
15172,  -244,   440,   262
15181,  -161,   385,   131
15192,   -42,   284,   -47
15201,    83,   195,  -201
15212,   182,   165,  -291
15222,   217,   179,  -326
15231,   223,   218,  -304
15242,   192,   307,  -268
15251,   158,   399,  -241
15262,   140,   449,  -188
15271,    77,   461,  -122
15281,    34,   418,   -62
15292,    16,   346,    -3
15301,     3,   259,    23
15312,    24,   162,    32
15321,    45,   143,    28
15332,    67,   130,    -7
15342,   123,    57,   -47
15351,   161,   -63,   -69
15362,   156,  -201,   -34
15372,    87,  -324,    21
15381,    10,  -408,    59
15392,   -40,  -475,    37
15401,   -40,  -564,   -48
15411,    18,  -689,  -193
15422,   134,  -837,  -371
15431,   259,  -962,  -554
15441,   365, -1087,  -690
15452,   452, -1224,  -772
15461,   503, -1343,  -791
15472,   517, -1485,  -771
15481,   511, -1725,  -813
15492,   568, -2188,  -925
15501,   670, -2927, -1103
15511,   775, -3791, -1408
15522,   988, -4567, -1799
15531,  1281, -4909, -2215
15542,  1517, -4747, -2592
15551,  1635, -4071, -2698
15561,  1516, -3055, -2497
15572,  1213, -2082, -1991
15581,   833, -1160, -1175
15592,   265,  -273,  -312
15601,  -275,   373,   466
15611,  -697,   933,   967
15622,  -999,  1456,  1029
15631,  -952,  1842,   720
15642,  -631,  2082,   199
15651,  -242,  2208,  -367
15660,   146,  2232,  -843
15671,   462,  2375, -1123
15681,   579,  2566, -1172
15692,   498,  2709,  -973
15701,   259,  2680,  -654
15712,    16,  2654,  -364
15721,  -145,  2837,  -239
15730,  -164,  2924,  -317
15741,    23,  2774,  -486
15751,   236,  2593,  -695
15762,   430,  2577,  -844
15771,   532,  2673,  -826
15780,   469,  2737,  -617
15791,   298,  2772,  -263
15800,    80,  2820,   129
15811,  -108,  2809,   467
15821,  -195,  2658,   707
15832,  -192,  2418,   787
15841,   -79,  2151,   717
15850,   130,  1878,   554
15861,   326,  1620,   378
15870,   447,  1338,   246
15881,   547,  1078,   167
15891,   640,   850,    89
15902,   756,   644,   -16
15911,   864,   498,  -101
15920,   912,   402,  -174
15931,   934,   303,  -227
15940,   948,   253,  -282
15951,   953,   243,  -316
15961,   917,   266,  -343
15970,   867,   300,  -354
15981,   840,   329,  -387
15990,   843,   351,  -434
16001,   853,   368,  -454
16010,   828,   374,  -443
16021,   769,   387,  -410
16031,   695,   405,  -362
16040,   633,   392,  -317
16051,   598,   391,  -266
16060,   561,   382,  -250
16071,   571,   347,  -268
16080,   629,   298,  -315
16091,   685,   236,  -380
16101,   736,   142,  -432
16110,   764,    53,  -420
16121,   747,    16,  -366
16130,   726,    51,  -288
16141,   739,   150,  -202
16151,   797,   257,   -98
16160,   906,   366,     1
16171,  1072,   494,    92
16180,  1295,   603,   194
16191,  1516,   672,   325
16200,  1717,   722,   508
16210,  1889,   728,   753
16221,  2003,   684,  1024
16230,  2118,   663,  1272
16241,  2257,   721,  1417
16250,  2450,   818,  1412
16261,  2737,   992,  1272
16270,  3044,  1221,   993
16280,  3346,  1382,   595
16291,  3629,  1417,   114
16300,  3892,  1205,  -273
16311,  4051,   884,  -301
16320,  3766,   458,   171
16331,  3099,    79,  1056
16340,  2194,  -175,  1974
16350,  1397,  -294,  2594
16361,  1021,  -302,  2701
16370,  1021,  -182,  2285
16381,  1246,    39,  1515
16390,  1631,   314,   619
16400,  2066,   634,  -308
16411,  2421,   966, -1199
16420,  2689,  1208, -1728
16431,  2560,  1313, -1527
16440,  1643,  1414,  -805
16451,   238,  1624,   -78
16460, -1015,  1737,   243
16470, -1613,  1597,     1
16480, -1733,  1215,  -845
16490, -1565,   802, -2015
16501, -1218,   423, -3162
16510,  -819,   -94, -3883
16521,  -737,  -615, -3790
16530, -1388, -1112, -2988
16540, -2410, -1403, -1788
16551, -3409, -1407,  -580
16560, -4059, -1277,   395
16571, -4204, -1083,  1027
16580, -4003,  -872,  1312
16589, -3619,  -713,  1384
16600, -3141,  -523,  1360
16610, -2698,  -314,  1324
16621, -2289,   -66,  1318
16630, -1963,   163,  1341
16639, -1697,   319,  1387
16650, -1474,   408,  1398
16660, -1241,   507,  1334
16671, -1002,   554,  1207
16680,  -751,   493,  1020
16691,  -474,   380,   804
16700,  -215,   271,   593
16709,     1,   188,   428
16720,   161,   146,   352
16730,   223,   233,   326
16741,   238,   392,   331
16750,   282,   507,   369
16759,   322,   620,   416
16770,   317,   713,   429
16779,   332,   727,   410
16790,   382,   692,   354
16800,   399,   644,   268
16811,   418,   610,   206
16820,   406,   569,   192
16829,   371,   539,   235
16840,   309,   503,   292
16849,   261,   443,   317
16860,   261,   382,   308
16870,   264,   335,   287
16879,   255,   278,   261
16890,   249,   235,   255
16899,   239,   270,   287
16910,   217,   419,   345
16919,   183,   582,   420
16930,   172,   704,   524
16940,   128,   779,   639
16949,    47,   837,   752
16960,   -41,   879,   847
16969,  -109,   872,   888
16980,  -116,   787,   838
16989,   -27,   649,   724
17000,    89,   493,   569
17010,   177,   371,   421
17019,   235,   296,   287
17030,   275,   211,   191
17039,   309,   117,   126
17050,   315,    93,    92
17060,   279,   193,    84
17069,   222,   387,   103
17080,   163,   622,   165
17089,    90,   902,   226
17100,    26,  1227,   284
17110,   -42,  1609,   357
17119,  -135,  2040,   462
17130,  -249,  2528,   635
17139,  -413,  3169,   900
17150,  -607,  4012,  1254
17159,  -843,  5089,  1665
17169, -1142,  6173,  2050
17180, -1461,  6989,  2378
17189, -1793,  7271,  2588
17200, -2049,  6968,  2632
17209, -2144,  6249,  2487
17220, -2053,  5180,  2159
17229, -1825,  3943,  1712
17239, -1577,  2866,  1122
17250, -1302,  2147,   476
17259, -1059,  1802,  -144
17270,  -920,  1408,  -726
17279,  -753,   650, -1128
17289,  -665,  -421, -1328
17299,  -727, -1584, -1396
17309,  -784, -2757, -1306
17320,  -893, -3803,  -989
17329, -1198, -4654,  -492
17340, -1594, -5331,    44
17349, -1876, -5750,   451
17359, -1925, -5971,   568
17370, -1694, -6070,   395
17379, -1320, -6079,    69
17390,  -947, -6067,  -233
17399,  -663, -5972,  -417
17408,  -530, -5674,  -462
17419,  -485, -5179,  -401
17429,  -497, -4563,  -276
17440,  -535, -3903,  -128
17449,  -567, -3227,     0
17460,  -576, -2578,    88
17469,  -584, -1923,   133
17479,  -573, -1316,   107
17489,  -512,  -839,    54
17499,  -464,  -547,    32
17510,  -485,  -448,    54
17519,  -540,  -385,   143
17528,  -635,  -293,   256
17539,  -734,  -179,   360
17549,  -797,  -107,   434
17560,  -809,  -116,   454
17569,  -798,  -132,   443
17580,  -775,  -164,   450
17589,  -785,  -138,   480
17598,  -811,   -43,   496
17609,  -803,    86,   551
17619,  -834,   175,   637
17630,  -892,   227,   746
17639,  -944,   260,   796
17649,  -934,   256,   781
17660,  -902,   206,   733
17669,  -883,   158,   668
17679,  -836,   132,   612
17690,  -781,   130,   569
17699,  -723,   149,   512
17708,  -654,   191,   444
17719,  -621,   255,   428
17729,  -669,   295,   487
17738,  -770,   300,   589
17749,  -865,   278,   691
17759,  -915,   222,   740
17768,  -909,   178,   733
17779,  -891,   205,   684
17789,  -860,   247,   618
17798,  -828,   218,   571
17809,  -825,    96,   520
17818,  -810,   -43,   450
17830,  -789,  -132,   351
17839,  -767,  -183,   263
17848,  -816,  -214,   194
17859,  -898,  -252,   117
17869,  -978,  -334,    12
17878, -1079,  -488,   -81
17889, -1295,  -743,  -148
17899, -1629, -1059,  -174
17908, -2150, -1383,  -173
17919, -2844, -1639,  -164
17929, -3600, -1773,  -124
17938, -4268, -1814,    21
17949, -4932, -1790,   301
17959, -5539, -1561,   693
17968, -6084, -1208,   919
17979, -6274,  -936,   830
17988, -5979,  -960,   471
17998, -5398, -1225,   -80
18009, -4687, -1499,  -747
18018, -3891, -1678, -1431
18028, -2996, -1663, -1929
18039, -2241, -1381, -2152
18048, -1715,  -998, -2016
18059, -1379,  -663, -1481
18069, -1210,  -390,  -672
18078, -1002,  -155,   195
18089,  -614,   103,   817
18099,    55,   506,   983
18108,   936,  1038,   751
18119,  1968,  1604,   352
18128,  2923,  2171,    15
18138,  3560,  2712,   -92
18149,  3750,  3144,    15
18158,  3668,  3292,   269
18168,  3540,  3117,   587
18179,  3390,  2797,   849
18188,  3231,  2393,   983
18198,  3138,  1936,   986
18209,  3094,  1524,   835
18218,  3113,  1308,   592
18229,  3132,  1302,   303
18238,  3128,  1292,    26
18248,  3054,  1155,  -184
18259,  2863,   934,  -242
18268,  2566,   770,  -124
18279,  2153,   593,   112
18288,  1692,   278,   400
18299,  1258,  -108,   641
18308,   878,  -480,   760
18318,   608,  -815,   780
18328,   410, -1065,   679
18338,   287, -1212,   551
18349,   179, -1219,   497
18358,   -17, -1105,   512
18369,  -213,  -923,   581
18378,  -363,  -710,   623
18387,  -448,  -512,   595
18398,  -473,  -367,   504
18408,  -479,  -281,   389
18419,  -489,  -227,   249
18428,  -504,  -129,    96
18439,  -494,    45,   -58
18448,  -471,   257,  -213
18457,  -422,   444,  -334
18468,  -399,   581,  -386
18478,  -432,   666,  -373
18488,  -476,   647,  -336
18498,  -503,   556,  -302
18509,  -524,   457,  -299
18518,  -535,   382,  -295
18527,  -553,   331,  -270
18538,  -612,   268,  -208
18547,  -691,   220,  -129
18558,  -718,   188,   -63
18568,  -699,   165,   -59
18579,  -629,   145,   -69
18588,  -569,   114,   -50
18598,  -567,    65,    22
18607,  -604,    26,   208
18618,  -699,    37,   434
18628,  -760,    65,   614
18637,  -687,    88,   712
18648,  -537,   119,   736
18658,  -390,   140,   678
18668,  -249,   115,   567
18678,  -132,    37,   459
18687,  -100,   -64,   363
18698,  -126,  -195,   304
18708,  -203,  -326,   290
18717,  -348,  -367,   256
18728,  -455,  -287,   151
18738,  -490,  -126,     4
18747,  -484,    81,  -147
18758,  -438,   345,  -245
18768,  -375,   705,  -249
18777,  -317,  1257,  -163
18788,  -284,  2026,    19
18797,  -266,  2881,   305
18807,  -211,  3739,   688
18818,   -64,  4625,  1158
18827,   141,  5557,  1611
18838,   397,  6537,  1932
18848,   770,  7452,  2121
18857,  1129,  8205,  2150
18868,  1366,  8784,  2072
18878,  1377,  8974,  1902
18887,  1141,  8538,  1622
18898,   770,  7786,  1242
18908,   125,  6862,   357
18917,  -221,  5756,  -933
18928,   -60,  4271, -2045
18938,  -169,  1598, -2743
18947,  -793, -1957, -2654
18958, -1838, -5666, -1936
18967, -3085, -8678, -1037
18977, -4023,-10299,  -130
18988, -4515,-10649,   673
18997, -4782,-10312,  1266
19007, -4898, -9716,  1603
19018, -4767, -8911,  1698
19027, -4450, -7937,  1521
19038, -3984, -6884,  1196
19048, -3497, -5869,   758
19057, -3009, -4979,   269
19068, -2483, -4203,  -257
19078, -1916, -3435,  -728
19087, -1431, -2564, -1092
19098, -1107, -1577, -1316
19108,  -908,  -628, -1338
19117,  -840,   158, -1147
19128,  -924,   765,  -799
19137, -1110,  1187,  -381
19147, -1294,  1431,    -4
19158, -1402,  1462,   277
19167, -1429,  1344,   440
19177, -1374,  1128,   524
19188, -1306,   867,   597
19197, -1288,   587,   650
19207, -1253,   321,   688
19218, -1177,   103,   694
19227, -1108,   -77,   706
19237, -1068,  -207,   762
19248, -1077,  -329,   823
19257, -1088,  -453,   892
19266, -1083,  -564,   965
19278, -1071,  -641,  1017
19287, -1033,  -625,  1031
19298,  -964,  -554,  1005
19307,  -891,  -528,   981
19317,  -859,  -602,  1001
19328,  -872,  -697,  1060
19337,  -882,  -735,  1076
19347,  -842,  -747,  1011
19358,  -714,  -733,   883
19367,  -589,  -631,   737
19377,  -530,  -466,   608
19388,  -519,  -280,   528
19397,  -544,  -142,   489
19406,  -573,   -52,   461
19417,  -607,    19,   444
19427,  -617,    71,   397
19436,  -590,    90,   308
19447,  -530,    58,   197
19457,  -470,    -2,    83
19466,  -423,   -64,   -23
19477,  -374,  -107,  -120
19487,  -314,  -138,  -182
19498,  -272,  -144,  -189
19507,  -285,  -144,  -126
19517,  -304,  -167,   -20
19528,  -313,  -174,   136
19537,  -337,  -147,   339
19547,  -348,  -137,   562
19558,  -321,  -151,   788
19567,  -278,  -179,   954
19576,  -174,  -239,  1035
19588,    18,  -357,  1049
19597,   245,  -489,  1012
19606,   523,  -642,   958
19617,   798,  -768,   922
19627,  1028,  -822,   943
19636,  1144,  -796,  1015
19647,  1213,  -738,  1088
19657,  1323,  -748,  1077
19666,  1486,  -742,   954
19677,  1699,  -668,   705
19687,  1940,  -658,   375
19696,  2188,  -665,    38
19707,  2380,  -611,  -284
19716,  2504,  -501,  -498
19727,  2551,  -327,  -544
19737,  2399,   -79,  -381
19748,  2100,   191,   -50
19757,  1722,   464,   314
19766,  1369,   751,   576
19777,  1105,  1083,   639
19786,   948,  1268,   475
19797,   905,  1231,   139
19806,   876,  1105,  -223
19817,   707,   946,  -410
19827,   263,   862,  -447
19836,  -266,   839,  -419
19847,  -756,   909,  -416
19856, -1325,  1037,  -625
19867, -1846,  1198, -1105
19876, -2134,  1300, -1739
19887, -2431,  1076, -2332
19896, -2850,   576, -2716
19906, -3269,    18, -2766
19917, -3656,  -463, -2513
19926, -3999,  -809, -2059
19937, -4289, -1057, -1555
19946, -4454, -1234, -1143
19957, -4501, -1287,  -956
19966, -4202, -1221, -1110
19976, -3604, -1120, -1496
19987, -2896, -1007, -1843
19996, -2377,  -866, -1911
20006, -2177,  -657, -1641
20017, -2210,  -394, -1102
20026, -2322,  -131,  -451
20037, -2422,    75,   135
20047, -2494,   216,   601
20056, -2437,   341,   906
20067, -2287,   465,  1055
20077, -2073,   583,  1114
20086, -1853,   660,  1117
20096, -1648,   712,  1102
20107, -1449,   740,  1040
20116, -1257,   659,   956
20127, -1104,   475,   862
20136,  -965,   323,   783
20145,  -850,   284,   659
20156,  -695,   324,   523
20166,  -546,   398,   435
20177,  -477,   461,   401
20186,  -453,   450,   408
20197,  -409,   388,   397
20206,  -342,   296,   359
20217,  -267,   196,   312
20226,  -212,   130,   337
20236,  -258,   109,   431
20246,  -338,   115,   550
20256,  -345,   116,   603
20267,  -289,    84,   568
20276,  -187,    10,   473
20287,   -73,   -95,   319
20296,    43,  -164,   186
20305,    77,  -150,   126
20316,     6,  -113,   179
20326,  -152,  -117,   348
20337,  -348,  -152,   563
20346,  -531,  -143,   702
20357,  -593,  -122,   689
20366,  -542,  -155,   537
20375,  -447,  -299,   301
20386,  -355,  -526,    90
20396,  -298,  -724,   -80
20406,  -332,  -929,  -209
20416,  -393, -1189,  -264
20427,  -479, -1455,  -190
20436,  -705, -1640,   -21
