time,accx,accy,accz
1407, -2908,  5693,  6251
1416, -2926,  5740,  6410
1427, -2904,  5592,  6510
1436, -2796,  5306,  6510
1447, -2735,  5008,  6531
1456, -2625,  4705,  6475
1467, -2614,  4430,  6454
1477, -2674,  4147,  6466
1486, -2794,  3975,  6525
1497, -2890,  3952,  6581
1506, -2973,  3946,  6657
1517, -3081,  3953,  6760
1526, -3193,  3902,  6820
1537, -3285,  3794,  6782
1547, -3367,  3663,  6731
1556, -3454,  3522,  6674
1567, -3543,  3409,  6666
1576, -3652,  3323,  6650
1587, -3726,  3282,  6610
1596, -3800,  3249,  6553
1606, -3877,  3234,  6462
1617, -3962,  3271,  6372
1626, -4008,  3329,  6267
1637, -4006,  3400,  6171
1646, -4043,  3505,  6177
1656, -4105,  3600,  6246
1667, -4172,  3702,  6304
1676, -4195,  3830,  6293
1687, -4198,  3956,  6294
1696, -4210,  4107,  6295
1707, -4230,  4244,  6260
1716, -4228,  4402,  6221
1726, -4204,  4603,  6188
1737, -4194,  4765,  6167
1746, -4185,  4890,  6127
1757, -4171,  4991,  6083
1766, -4159,  5065,  6035
1776, -4168,  5113,  6010
1786, -4180,  5116,  6001
1796, -4190,  5068,  6005
1807, -4196,  5043,  6009
1816, -4187,  5047,  6025
1827, -4186,  5027,  6036
1836, -4210,  4970,  6017
1846, -4171,  4918,  5949
1856, -4110,  4832,  5853
1866, -4055,  4804,  5796
1877, -4006,  4792,  5810
1886, -3968,  4721,  5904
1897, -3950,  4681,  6028
1906, -3957,  4670,  6162
1916, -3982,  4673,  6293
1927, -4010,  4749,  6384
1936, -4033,  4797,  6458
1947, -3981,  4800,  6520
1956, -3920,  4724,  6541
1965, -3817,  4630,  6520
1976, -3723,  4561,  6447
1986, -3622,  4515,  6324
1997, -3551,  4466,  6227
2006, -3511,  4432,  6137
2017, -3458,  4424,  6067
2026, -3427,  4426,  6024
2035, -3431,  4410,  6072
2046, -3483,  4444,  6216
2056, -3586,  4549,  6372
2067, -3654,  4645,  6457
2076, -3718,  4714,  6450
2085, -3758,  4763,  6358
2096, -3764,  4708,  6196
2106, -3752,  4555,  6039
2117, -3733,  4420,  5920
2126, -3782,  4395,  5823
2135, -3862,  4493,  5763
2146, -3973,  4731,  5697
2155, -4077,  4943,  5614
2166, -4141,  5058,  5521
2176, -4181,  5063,  5495
2187, -4261,  4986,  5542
2196, -4352,  4887,  5645
2205, -4501,  4891,  5800
2217, -4672,  5021,  5933
2226, -4759,  5287,  6012
2235, -4739,  5632,  6044
2246, -4655,  5922,  6025
2256, -4519,  6125,  5986
2265, -4427,  6198,  5932
2276, -4368,  6140,  5978
2285, -4381,  6096,  6116
2296, -4388,  6088,  6223
2306, -4406,  6156,  6288
2315, -4448,  6256,  6253
2326, -4515,  6265,  6225
2335, -4581,  6182,  6301
2346, -4634,  6045,  6468
2356, -4608,  5955,  6602
2365, -4464,  5999,  6616
2376, -4241,  6148,  6476
2386, -3974,  6353,  6231
2395, -3755,  6496,  5945
2406, -3570,  6530,  5751
2415, -3527,  6534,  5668
2426, -3546,  6445,  5771
2436, -3612,  6393,  5986
2445, -3712,  6340,  6198
2456, -3729,  6306,  6367
2465, -3725,  6368,  6377
2476, -3658,  6511,  6277
2485, -3530,  6740,  6105
2496, -3347,  7010,  5940
2506, -3232,  7273,  5808
2515, -3109,  7416,  5753
2526, -3039,  7461,  5769
2535, -2999,  7389,  5846
2546, -2990,  7263,  5982
2555, -3020,  7108,  6120
2565, -3052,  7017,  6235
2576, -3075,  7075,  6299
2585, -3102,  7215,  6246
2596, -3027,  7287,  6111
2605, -2929,  7301,  5960
2616, -2780,  7230,  5828
2625, -2609,  7126,  5733
2635, -2480,  7116,  5654
2646, -2374,  7174,  5624
2655, -2345,  7267,  5712
2666, -2364,  7331,  5947
2675, -2440,  7395,  6318
2685, -2568,  7497,  6706
2696, -2638,  7653,  6984
2705, -2635,  7786,  7102
2716, -2598,  7865,  7118
2725, -2534,  7897,  7011
2736, -2454,  7790,  6853
2745, -2397,  7594,  6787
2755, -2410,  7230,  6920
2766, -2458,  6788,  7278
2775, -2526,  6346,  7804
2786, -2583,  5982,  8350
2795, -2572,  5733,  8758
2806, -2442,  5599,  8941
2815, -2230,  5548,  8877
2825, -1954,  5567,  8607
2836, -1691,  5604,  8240
2845, -1493,  5649,  7912
2856, -1390,  5628,  7696
2865, -1388,  5467,  7621
2874, -1452,  5133,  7661
2885, -1530,  4585,  7814
2895, -1623,  3962,  8036
2906, -1704,  3412,  8183
2915, -1724,  3000,  8117
2926, -1643,  2726,  7827
2935, -1571,  2590,  7364
2945, -1467,  2599,  6830
2956, -1366,  2735,  6310
2965, -1274,  2853,  5838
2976, -1224,  2840,  5525
2985, -1282,  2625,  5449
2994, -1425,  2303,  5605
3005, -1608,  2044,  5845
3015, -1793,  1875,  6030
3026, -1930,  1911,  6085
3035, -2043,  2181,  5997
3046, -2113,  2578,  5747
3055, -2130,  2964,  5373
3064, -2093,  3248,  4924
3075, -2037,  3460,  4445
3085, -1998,  3621,  4105
3096, -2067,  3721,  3983
3105, -2282,  3684,  4178
3114, -2586,  3591,  4643
3125, -2911,  3469,  5171
3134, -3177,  3435,  5548
3145, -3327,  3445,  5635
3155, -3373,  3455,  5435
3166, -3315,  3498,  5051
3175, -3236,  3552,  4662
3184, -3198,  3591,  4450
3195, -3352,  3606,  4551
3205, -3631,  3561,  4937
3214, -3947,  3424,  5462
3225, -4226,  3283,  5897
3234, -4367,  3128,  6098
3245, -4387,  2965,  6056
3255, -4367,  2903,  5873
3264, -4285,  2911,  5638
3275, -4240,  2971,  5491
3284, -4242,  3152,  5475
3295, -4324,  3369,  5627
3305, -4458,  3581,  5913
3315, -4625,  3822,  6193
3325, -4741,  4061,  6358
3334, -4810,  4230,  6434
3345, -4868,  4406,  6478
3354, -4879,  4657,  6443
3365, -4835,  4952,  6334
3375, -4767,  5240,  6194
3384, -4720,  5484,  6060
3395, -4705,  5664,  5958
3404, -4691,  5827,  5926
3415, -4730,  5964,  5960
3424, -4776,  6090,  6051
3434, -4792,  6180,  6137
3445, -4804,  6255,  6163
3454, -4778,  6317,  6114
3465, -4753,  6406,  6025
3474, -4730,  6495,  5905
3485, -4694,  6587,  5806
3495, -4676,  6644,  5776
3504, -4668,  6638,  5836
3515, -4671,  6630,  6006
3524, -4703,  6660,  6183
3535, -4683,  6696,  6298
3544, -4628,  6739,  6332
3554, -4552,  6766,  6300
3565, -4493,  6744,  6280
3574, -4460,  6703,  6319
3585, -4453,  6636,  6402
3594, -4442,  6523,  6490
3605, -4412,  6406,  6540
3615, -4360,  6283,  6596
3624, -4308,  6132,  6658
3635, -4247,  5939,  6711
3644, -4173,  5770,  6744
3655, -4113,  5623,  6726
3664, -4032,  5532,  6657
3674, -3967,  5557,  6557
3685, -3910,  5620,  6493
3694, -3900,  5704,  6515
3705, -3925,  5783,  6588
3714, -3947,  5846,  6657
3724, -3966,  5893,  6680
3735, -3975,  5910,  6670
3744, -3958,  5893,  6620
3755, -3899,  5825,  6520
3764, -3808,  5705,  6376
3773, -3716,  5583,  6220
3784, -3641,  5456,  6104
3794, -3606,  5368,  6039
3805, -3609,  5306,  6033
3814, -3643,  5270,  6096
3825, -3690,  5251,  6202
3834, -3747,  5267,  6323
3843, -3791,  5316,  6432
3854, -3808,  5380,  6473
3864, -3785,  5449,  6457
3875, -3762,  5478,  6405
3884, -3743,  5479,  6346
3895, -3713,  5458,  6292
3904, -3700,  5445,  6253
3914, -3694,  5437,  6238
3925, -3696,  5438,  6250
3934, -3716,  5427,  6280
3945, -3729,  5395,  6299
3954, -3722,  5372,  6306
3963, -3727,  5354,  6291
3974, -3723,  5342,  6292
3984, -3732,  5349,  6301
3995, -3736,  5358,  6306
4004, -3723,  5349,  6296
4013, -3708,  5313,  6277
4024, -3695,  5272,  6240
4034, -3683,  5221,  6212
4044, -3690,  5187,  6180
4054, -3707,  5166,  6155
4065, -3731,  5133,  6150
4074, -3751,  5108,  6125
4083, -3744,  5094,  6096
4094, -3733,  5099,  6099
4104, -3729,  5124,  6142
4115, -3751,  5142,  6254
4124, -3785,  5177,  6383
4135, -3797,  5241,  6448
4144, -3796,  5281,  6443
4153, -3787,  5299,  6409
4164, -3769,  5308,  6360
4174, -3760,  5316,  6313
4185, -3754,  5333,  6303
4194, -3763,  5343,  6335
4203, -3790,  5343,  6390
4215, -3806,  5349,  6418
4224, -3815,  5358,  6409
4233, -3814,  5370,  6368
4244, -3814,  5369,  6299
4254, -3793,  5342,  6221
4263, -3775,  5310,  6144
4274, -3749,  5269,  6088
4283, -3730,  5231,  6046
4294, -3719,  5204,  6028
4303, -3725,  5185,  6025
4314, -3728,  5164,  6035
4324, -3743,  5167,  6057
4333, -3757,  5191,  6078
4345, -3763,  5225,  6104
4354, -3792,  5245,  6133
4364, -3805,  5270,  6157
4373, -3803,  5310,  6196
4384, -3801,  5325,  6270
4393, -3818,  5357,  6339
4404, -3832,  5394,  6376
4414, -3809,  5407,  6359
4423, -3771,  5395,  6318
4434, -3741,  5362,  6269
4443, -3709,  5317,  6222
4454, -3707,  5270,  6197
4463, -3727,  5243,  6209
4474, -3760,  5229,  6224
4483, -3763,  5191,  6211
4493, -3752,  5166,  6192
4504, -3741,  5159,  6153
4513, -3715,  5154,  6139
4524, -3710,  5133,  6165
4533, -3722,  5125,  6215
4544, -3740,  5135,  6291
4554, -3755,  5165,  6353
4563, -3765,  5201,  6397
4574, -3763,  5223,  6420
4583, -3762,  5239,  6426
4594, -3758,  5240,  6435
4603, -3737,  5204,  6430
4613, -3739,  5188,  6421
4624, -3747,  5182,  6412
4633, -3755,  5173,  6410
4644, -3757,  5151,  6413
4653, -3756,  5123,  6408
4663, -3753,  5103,  6398
4674, -3736,  5109,  6376
4683, -3721,  5096,  6342
4694, -3701,  5068,  6295
4703, -3684,  5058,  6246
4713, -3673,  5051,  6192
4723, -3661,  5052,  6137
4733, -3650,  5068,  6081
4744, -3644,  5080,  6055
4753, -3658,  5084,  6057
4764, -3671,  5094,  6070
4773, -3684,  5093,  6081
4783, -3691,  5077,  6100
4792, -3704,  5085,  6129
4803, -3715,  5136,  6166
4814, -3725,  5193,  6174
4823, -3719,  5241,  6171
4834, -3727,  5286,  6160
4843, -3735,  5298,  6162
4853, -3730,  5300,  6168
4864, -3731,  5311,  6193
4873, -3739,  5316,  6248
4884, -3746,  5314,  6309
4893, -3749,  5301,  6366
4903, -3760,  5298,  6411
4912, -3760,  5299,  6430
4923, -3766,  5306,  6432
4934, -3757,  5294,  6408
4943, -3740,  5259,  6359
4953, -3719,  5234,  6299
4962, -3713,  5208,  6248
4973, -3723,  5197,  6227
4982, -3750,  5193,  6219
4993, -3781,  5176,  6210
5003, -3808,  5169,  6200
5014, -3847,  5143,  6212
5023, -3874,  5126,  6238
5033, -3879,  5137,  6251
5044, -3883,  5178,  6256
5053, -3871,  5244,  6261
5063, -3854,  5318,  6252
5074, -3835,  5376,  6249
5083, -3820,  5427,  6235
5092, -3807,  5470,  6204
5103, -3788,  5480,  6163
5113, -3768,  5487,  6113
5123, -3754,  5481,  6076
5133, -3750,  5452,  6085
5144, -3759,  5423,  6117
5153, -3757,  5380,  6137
5162, -3718,  5348,  6120
5173, -3688,  5316,  6097
5183, -3674,  5269,  6076
5194, -3670,  5222,  6053
5203, -3677,  5178,  6063
5212, -3700,  5153,  6092
5223, -3748,  5154,  6152
5232, -3780,  5175,  6201
5243, -3803,  5196,  6234
5253, -3832,  5214,  6236
5264, -3838,  5230,  6223
5273, -3846,  5264,  6217
5282, -3853,  5303,  6227
5293, -3872,  5346,  6258
5302, -3873,  5378,  6284
5313, -3866,  5426,  6301
5323, -3863,  5472,  6308
5332, -3849,  5495,  6318
5343, -3841,  5499,  6326
5352, -3856,  5493,  6338
5363, -3861,  5460,  6339
5373, -3869,  5435,  6342
5384, -3872,  5405,  6343
5393, -3873,  5359,  6343
5402, -3874,  5325,  6334
5413, -3871,  5297,  6333
5422, -3871,  5279,  6344
