time,accx,accy,accz
2076, -3886,  2802, -1513
2085, -3922,  2852, -1605
2096, -3925,  2809, -1770
2106, -3907,  2675, -1931
2117, -3882,  2565, -2057
2126, -3923,  2567, -2160
2135, -3993,  2686, -2225
2146, -4091,  2935, -2294
2155, -4181,  3149, -2377
2166, -4227,  3256, -2469
2176, -4248,  3248, -2492
2187, -4307,  3152, -2441
2196, -4376,  3032, -2333
2205, -4505,  3017, -2173
2217, -4656,  3131, -2036
2226, -4725,  3386, -1955
2235, -4690,  3727, -1922
2246, -4594,  4020, -1942
2256, -4447,  4234, -1984
2265, -4345,  4321, -2040
2276, -4272,  4276, -1997
2285, -4271,  4236, -1860
2296, -4269,  4219, -1751
2306, -4280,  4264, -1680
2315, -4320,  4331, -1707
2326, -4387,  4300, -1726
2335, -4456,  4175, -1639
2346, -4514,  3999, -1462
2356, -4497,  3880, -1321
2365, -4369,  3907, -1302
2376, -4165,  4051, -1442
2386, -3920,  4264, -1688
2395, -3719,  4420, -1978
2406, -3548,  4471, -2177
2415, -3511,  4488, -2263
2426, -3529,  4404, -2161
2436, -3592,  4349, -1945
2445, -3692,  4287, -1731
2456, -3717,  4239, -1559
2465, -3725,  4282, -1544
2476, -3673,  4404, -1638
2485, -3562,  4619, -1807
2496, -3394,  4884, -1970
2506, -3291,  5150, -2103
2515, -3179,  5302, -2160
2526, -3116,  5358, -2147
2535, -3081,  5297, -2073
2546, -3075,  5175, -1938
2555, -3108,  5018, -1799
2565, -3144,  4919, -1682
2576, -3172,  4969, -1616
2585, -3206,  5104, -1667
2596, -3140,  5180, -1803
2605, -3050,  5207, -1958
2616, -2906,  5156, -2095
2625, -2735,  5072, -2196
2635, -2598,  5072, -2277
2646, -2477,  5124, -2305
2655, -2428,  5193, -2211
2666, -2422,  5216, -1966
2675, -2475,  5225, -1581
2685, -2585,  5257, -1173
2696, -2651,  5334,  -871
2705, -2655,  5383,  -728
2716, -2633,  5385,  -688
2725, -2589,  5351,  -774
2736, -2530,  5192,  -914
2745, -2489,  4959,  -968
2755, -2510,  4572,  -827
2766, -2562,  4119,  -465
2775, -2637,  3676,    60
2786, -2708,  3320,   603
2795, -2725,  3085,  1007
2806, -2637,  2967,  1186
2815, -2482,  2931,  1118
2825, -2270,  2962,   847
2836, -2072,  3005,   481
2845, -1936,  3053,   155
2856, -1890,  3038,   -58
2865, -1941,  2892,  -135
2874, -2055,  2583,  -100
2885, -2186,  2070,    45
2895, -2337,  1488,   259
2906, -2483,   977,   401
2915, -2581,   597,   333
2926, -2585,   351,    44
2935, -2599,   243,  -416
2945, -2574,   284,  -948
2956, -2540,   462, -1471
2965, -2503,   633, -1950
2976, -2493,   685, -2274
2985, -2577,   543, -2366
2994, -2738,   290, -2225
3005, -2941,    87, -1996
3015, -3151,   -42, -1816
3026, -3320,    19, -1762
3035, -3468,   306, -1848
3046, -3574,   720, -2095
3055, -3625,  1124, -2467
3064, -3617,  1422, -2914
3075, -3580,  1638, -3390
3085, -3546,  1792, -3727
3096, -3605,  1875, -3847
3105, -3797,  1821, -3652
3114, -4072,  1719, -3191
3125, -4373,  1601, -2669
3134, -4625,  1581, -2298
3145, -4773,  1614, -2216
3155, -4822,  1644, -2420
3166, -4764,  1700, -2807
3175, -4672,  1755, -3199
3184, -4604,  1785, -3415
3195, -4710,  1785, -3318
3205, -4931,  1727, -2939
3214, -5190,  1588, -2423
3225, -5421,  1456, -1997
3234, -5525,  1321, -1807
3245, -5518,  1189, -1860
3255, -5469,  1158, -2053
3264, -5356,  1189, -2298
3275, -5271,  1262, -2453
3284, -5223,  1440, -2475
3295, -5246,  1638, -2326
3305, -5323,  1819, -2039
3315, -5436,  2021, -1756
3325, -5509,  2218, -1586
3334, -5543,  2349, -1505
3345, -5570,  2499, -1456
3354, -5555,  2732, -1490
3365, -5487,  3019, -1599
3375, -5393,  3304, -1740
3384, -5316,  3544, -1876
3395, -5268,  3719, -1979
3404, -5219,  3874, -2010
3415, -5220,  4000, -1977
3424, -5228,  4115, -1885
3434, -5211,  4195, -1798
3445, -5193,  4258, -1771
3454, -5141,  4307, -1818
3465, -5091,  4382, -1905
3474, -5043,  4456, -2022
3485, -4978,  4536, -2119
3495, -4928,  4579, -2146
3504, -4886,  4560, -2083
3515, -4855,  4536, -1911
3524, -4855,  4545, -1729
3535, -4809,  4560, -1608
3544, -4734,  4578, -1568
3554, -4639,  4579, -1593
3565, -4560,  4531, -1606
3574, -4506,  4468, -1561
3585, -4478,  4382, -1472
3594, -4448,  4258, -1382
3605, -4403,  4138, -1330
3615, -4338,  4020, -1276
3624, -4277,  3883, -1218
3635, -4209,  3707, -1170
3644, -4133,  3554, -1141
3655, -4071,  3417, -1162
3664, -3991,  3329, -1232
3674, -3924,  3350, -1331
3685, -3863,  3403, -1392
3694, -3846,  3475, -1367
3705, -3864,  3545, -1291
3714, -3883,  3600, -1220
3724, -3903,  3643, -1196
3735, -3916,  3659, -1206
3744, -3907,  3648, -1257
3755, -3859,  3591, -1360
3764, -3779,  3486, -1508
3773, -3697,  3382, -1670
3784, -3628,  3273, -1790
3794, -3595,  3198, -1859
3805, -3596,  3145, -1867
3814, -3626,  3109, -1804
3825, -3669,  3083, -1696
3834, -3723,  3089, -1573
3843, -3769,  3124, -1461
3854, -3790,  3175, -1415
3864, -3775,  3235, -1429
3875, -3758,  3257, -1479
3884, -3746,  3256, -1537
3895, -3720,  3234, -1591
3904, -3710,  3221, -1630
3914, -3706,  3215, -1646
3925, -3708,  3218, -1634
3934, -3729,  3211, -1605
3945, -3743,  3185, -1588
3954, -3739,  3167, -1582
3963, -3749,  3150, -1598
3974, -3750,  3138, -1597
3984, -3762,  3145, -1587
3995, -3772,  3156, -1583
4004, -3764,  3149, -1594
4013, -3756,  3118, -1614
4024, -3749,  3083, -1653
4034, -3742,  3041, -1684
4044, -3753,  3016, -1718
4054, -3770,  3003, -1744
4065, -3794,  2978, -1752
4074, -3813,  2959, -1779
4083, -3802,  2951, -1809
4094, -3787,  2959, -1807
4104, -3780,  2986, -1765
4115, -3798,  3003, -1653
4124, -3832,  3035, -1523
4135, -3848,  3092, -1456
4144, -3854,  3126, -1459
4153, -3852,  3140, -1493
4164, -3838,  3146, -1540
4174, -3830,  3153, -1587
4185, -3825,  3170, -1597
4194, -3831,  3182, -1566
4203, -3857,  3184, -1511
4215, -3873,  3191, -1483
4224, -3886,  3199, -1492
4233, -3890,  3210, -1532
4244, -3894,  3207, -1601
4254, -3878,  3181, -1679
4263, -3865,  3153, -1757
4274, -3842,  3119, -1815
4283, -3825,  3089, -1860
4294, -3814,  3070, -1879
4303, -3821,  3056, -1884
4314, -3824,  3036, -1874
4324, -3839,  3033, -1850
4333, -3852,  3048, -1827
4345, -3856,  3071, -1798
4354, -3883,  3080, -1766
4364, -3894,  3096, -1740
4373, -3892,  3131, -1699
4384, -3890,  3147, -1626
4393, -3908,  3185, -1558
4404, -3926,  3230, -1523
4414, -3908,  3252, -1543
4423, -3875,  3249, -1586
4434, -3850,  3221, -1636
4443, -3822,  3179, -1684
4454, -3822,  3134, -1710
4463, -3844,  3105, -1697
4474, -3878,  3089, -1681
4483, -3883,  3052, -1695
4493, -3875,  3029, -1714
4504, -3865,  3025, -1754
4513, -3838,  3023, -1769
4524, -3832,  3006, -1744
4533, -3840,  3000, -1695
4544, -3855,  3011, -1618
4554, -3868,  3042, -1558
4563, -3877,  3080, -1514
4574, -3874,  3103, -1491
4583, -3874,  3121, -1486
4594, -3871,  3123, -1477
4603, -3853,  3088, -1482
4613, -3857,  3073, -1491
4624, -3867,  3069, -1500
4633, -3877,  3066, -1504
4644, -3881,  3052, -1503
4653, -3884,  3034, -1510
4663, -3885,  3023, -1523
4674, -3871,  3035, -1547
4683, -3862,  3025, -1582
4694, -3847,  2997, -1628
4703, -3835,  2983, -1677
4713, -3828,  2971, -1729
4723, -3817,  2967, -1782
4733, -3807,  2978, -1837
4744, -3799,  2988, -1862
4753, -3811,  2992, -1860
4764, -3821,  3002, -1847
4773, -3832,  3001, -1837
4783, -3837,  2984, -1818
4792, -3847,  2989, -1788
4803, -3856,  3035, -1749
4814, -3866,  3084, -1740
4823, -3858,  3123, -1741
4834, -3865,  3158, -1749
4843, -3871,  3162, -1744
4853, -3863,  3158, -1736
4864, -3860,  3164, -1711
4873, -3863,  3165, -1654
4884, -3868,  3161, -1593
4893, -3869,  3147, -1536
4903, -3880,  3144, -1491
4912, -3881,  3146, -1472
4923, -3889,  3153, -1470
4934, -3884,  3142, -1494
4943, -3871,  3108, -1543
4953, -3853,  3082, -1603
4962, -3850,  3056, -1654
4973, -3861,  3044, -1675
4982, -3888,  3040, -1683
4993, -3919,  3024, -1692
5003, -3946,  3017, -1702
5014, -3984,  2991, -1690
5023, -4010,  2972, -1664
5033, -4014,  2981, -1650
5044, -4019,  3019, -1644
5053, -4007,  3080, -1638
5063, -3992,  3148, -1645
5074, -3974,  3200, -1646
5083, -3963,  3243, -1658
5092, -3953,  3280, -1687
5103, -3938,  3283, -1726
5113, -3921,  3284, -1774
5123, -3910,  3273, -1810
5133, -3907,  3241, -1800
5144, -3916,  3212, -1768
5153, -3916,  3170, -1748
5162, -3879,  3143, -1767
5173, -3851,  3116, -1791
5183, -3835,  3073, -1813
5194, -3829,  3029, -1837
5203, -3832,  2985, -1828
5212, -3848,  2958, -1798
5223, -3889,  2955, -1737
5232, -3915,  2970, -1687
5243, -3932,  2985, -1652
5253, -3955,  2998, -1649
5264, -3953,  3009, -1660
5273, -3955,  3038, -1665
5282, -3954,  3072, -1653
5293, -3965,  3109, -1621
5302, -3959,  3138, -1594
5313, -3946,  3182, -1576
5323, -3939,  3225, -1569
5332, -3919,  3247, -1558
5343, -3908,  3249, -1549
5352, -3919,  3242, -1538
5363, -3923,  3207, -1536
5373, -3929,  3181, -1532
5384, -3932,  3151, -1532
5393, -3933,  3108, -1532
5402, -3933,  3078, -1542
5413, -3930,  3053, -1544
5422, -3930,  3038, -1534
