time,accx,accy,accz
835, -4175,  5501,  6349
846, -4176,  5488,  6333
856, -4164,  5471,  6324
867, -4142,  5490,  6301
876, -4107,  5517,  6276
885, -4127,  5504,  6263
896, -4145,  5459,  6258
905, -4139,  5401,  6247
916, -4132,  5367,  6241
926, -4133,  5331,  6240
935, -4155,  5292,  6237
946, -4156,  5286,  6235
955, -4144,  5295,  6249
966, -4185,  5306,  6273
975, -4236,  5357,  6307
986, -4252,  5400,  6316
996, -4236,  5413,  6284
1005, -4189,  5426,  6234
1016, -4140,  5418,  6200
1025, -4100,  5393,  6180
1036, -4068,  5361,  6153
1046, -4051,  5321,  6156
1055, -4062,  5314,  6200
1066, -4105,  5339,  6254
1075, -4139,  5353,  6309
1086, -4128,  5349,  6317
1095, -4085,  5320,  6277
1106, -4033,  5321,  6234
1116, -3960,  5347,  6211
1125, -3854,  5381,  6222
1136, -3746,  5391,  6255
1145, -3599,  5357,  6335
1156, -3366,  5345,  6460
1166, -3058,  5388,  6595
1175, -2709,  5410,  6796
1186, -2313,  5376,  7116
1195, -1961,  5332,  7492
1206, -1752,  5298,  7938
1215, -1586,  5430,  8361
1225, -1266,  5635,  8642
1236,  -741,  5664,  8715
1245,  -105,  5470,  8556
1256,   516,  5169,  8260
1265,  1090,  4966,  7839
1275,  1585,  4958,  7321
1286,  1971,  5117,  6878
1295,  2142,  5445,  6582
1306,  2027,  5922,  6325
1315,  1591,  6483,  6191
1326,   998,  7033,  6155
1335,   307,  7229,  6048
1345,  -466,  7043,  5875
1356, -1263,  6624,  5557
1365, -1981,  6055,  4949
1376, -2613,  5493,  4180
1385, -3234,  5086,  3342
1394, -4108,  4973,  2808
1405, -5028,  5490,  2491
1415, -6639,  5695,  2352
1426, -7689,  5651,  2718
1435, -9095,  4970,  3275
1446,-10249,  3792,  4155
1455,-11181,  2573,  5171
1465,-11752,  1677,  6059
1476,-11887,  1300,  6562
1485,-11524,  1352,  6498
1496,-10791,  1637,  6084
1505, -9888,  2167,  5544
1514, -9072,  2945,  5006
1525, -8470,  3755,  4699
1535, -8231,  4549,  4755
1546, -8115,  5241,  5010
1555, -7749,  5617,  5183
1564, -7461,  5825,  5345
1575, -7042,  5921,  5479
1584, -6631,  5942,  5559
1595, -6252,  6078,  5576
1605, -5966,  6346,  5655
1616, -5814,  6699,  5933
1625, -5813,  7018,  6289
1635, -5885,  7176,  6624
1646, -5856,  7169,  6866
1655, -5763,  6963,  7002
1664, -5665,  6618,  7038
1675, -5546,  6236,  7059
1685, -5449,  5829,  7030
1696, -5335,  5448,  6937
1705, -5234,  5131,  6872
1714, -5141,  4896,  6813
1725, -5049,  4743,  6707
1735, -4918,  4605,  6576
1745, -4778,  4508,  6457
1755, -4699,  4484,  6375
1764, -4648,  4487,  6323
1775, -4630,  4508,  6292
1784, -4624,  4549,  6303
1795, -4626,  4647,  6325
1805, -4639,  4827,  6328
1816, -4664,  5069,  6283
1825, -4659,  5274,  6196
1834, -4590,  5354,  6092
1845, -4519,  5357,  6024
1854, -4444,  5328,  6043
1865, -4371,  5268,  6048
1875, -4298,  5188,  6020
1884, -4227,  5114,  5968
1895, -4167,  5045,  5926
1904, -4124,  4940,  5890
1915, -4090,  4784,  5866
1925, -4065,  4662,  5867
1934, -4078,  4614,  5868
1945, -4092,  4602,  5854
1954, -4083,  4579,  5821
1965, -4040,  4554,  5770
1974, -3971,  4505,  5739
1985, -3937,  4513,  5752
1995, -3982,  4578,  5824
2004, -4106,  4680,  5952
2015, -4248,  4767,  6088
2024, -4377,  4826,  6216
2035, -4485,  4894,  6299
2044, -4566,  4949,  6346
2055, -4619,  4941,  6366
2065, -4631,  4843,  6368
2074, -4624,  4758,  6376
2085, -4640,  4751,  6392
2094, -4647,  4784,  6396
2105, -4630,  4822,  6358
2115, -4587,  4860,  6299
2124, -4543,  4911,  6245
2135, -4523,  4950,  6215
2144, -4526,  4995,  6216
2155, -4557,  5052,  6263
2164, -4604,  5065,  6311
2174, -4632,  5028,  6357
2185, -4662,  4914,  6423
2194, -4655,  4821,  6455
2205, -4614,  4787,  6408
2214, -4535,  4809,  6317
2224, -4423,  4835,  6217
2235, -4323,  4962,  6070
2244, -4238,  5069,  5908
2255, -4115,  5044,  5907
2264, -4076,  4948,  6025
2274, -4103,  4891,  6165
2285, -4191,  4996,  6246
2294, -4138,  4960,  6316
2305, -4034,  4870,  6407
2314, -3944,  4753,  6437
2324, -3862,  4678,  6416
2335, -3755,  4577,  6357
2344, -3607,  4471,  6305
2355, -3534,  4325,  6246
2364, -3653,  4127,  6281
2373, -3843,  3830,  6449
2384, -4032,  3627,  6667
2394, -4313,  3499,  6743
2405, -4474,  3520,  6574
2414, -4348,  3598,  6242
2423, -4074,  3497,  5772
2434, -3740,  3457,  5240
2444, -3535,  3530,  4712
2455, -3626,  3659,  4450
2464, -3906,  3690,  4742
2475, -4282,  3958,  5307
2484, -4915,  4525,  6002
2494, -5434,  5177,  6597
2505, -5468,  5936,  6749
2514, -5513,  6486,  6515
2525, -5142,  6540,  6071
2534, -4698,  6167,  5710
2543, -4443,  5699,  5443
2554, -4258,  5290,  5480
2564, -4136,  5051,  5948
2575, -4180,  4986,  6365
2584, -4453,  5231,  6696
2593, -4657,  5472,  6877
2604, -4721,  5355,  6843
2614, -4608,  4965,  6668
2625, -4263,  4574,  6373
2634, -3859,  4231,  6098
2643, -3335,  3921,  5941
2654, -2721,  3838,  5900
2663, -2269,  3801,  5961
2674, -2043,  3851,  6062
2684, -2118,  3878,  6146
2695, -2418,  3839,  6127
2704, -2724,  3742,  6041
2713, -2885,  3803,  5883
2724, -3057,  4003,  5789
2734, -3168,  4137,  5733
2745, -3228,  4176,  5711
2754, -3242,  4256,  5804
2763, -3246,  4203,  6062
2774, -3317,  4385,  6340
2783, -3484,  4638,  6564
2794, -3721,  4699,  6805
2804, -4109,  4635,  6964
2813, -4264,  4640,  7004
2824, -4460,  4691,  6874
2833, -4623,  4601,  6704
2844, -4674,  4601,  6508
2853, -4453,  4720,  6331
2864, -4323,  4730,  6290
2874, -4523,  4591,  6267
2883, -4641,  4460,  6230
2894, -4709,  4494,  6164
2903, -4855,  4465,  6045
2914, -4957,  4412,  5949
2924, -5080,  4437,  5961
2933, -5305,  4572,  6109
2944, -5525,  4784,  6263
2953, -5613,  4960,  6419
2964, -5589,  5084,  6475
2973, -5580,  5027,  6552
2984, -5713,  4811,  6590
2994, -5806,  4681,  6516
3003, -5797,  4600,  6535
3014, -5540,  4628,  6558
3023, -5015,  4804,  6540
3034, -4295,  5038,  6461
3043, -3605,  5374,  6342
3054, -3045,  5642,  6186
3064, -2699,  5777,  5983
3073, -2462,  5904,  5776
3084, -2307,  6027,  5611
3093, -2332,  6077,  5555
3104, -2598,  6008,  5632
3113, -2863,  5897,  5779
3123, -3033,  5836,  5955
3134, -3175,  5788,  6156
3143, -3178,  5791,  6305
3154, -3095,  5899,  6320
3163, -3105,  6146,  6257
3173, -3055,  6385,  6253
3184, -3039,  6504,  6258
3193, -3073,  6376,  6216
3204, -3368,  5943,  6201
3213, -3598,  5675,  6184
3223, -3558,  5608,  6076
3234, -3526,  5694,  5970
3243, -3524,  5803,  5894
3254, -3479,  5898,  5818
3263, -3548,  5945,  5701
3272, -3766,  5911,  5631
3283, -3941,  5846,  5557
3293, -3905,  5795,  5569
3304, -3754,  5856,  5661
3313, -3521,  5912,  5762
3324, -3306,  5935,  5840
3333, -3178,  5850,  5925
3343, -3207,  5793,  6039
3354, -3405,  5902,  6202
3363, -3703,  6075,  6397
3374, -3959,  6208,  6557
3383, -4013,  6324,  6644
3393, -3929,  6300,  6719
3404, -3857,  6127,  6762
3413, -3860,  5961,  6734
3424, -3911,  5901,  6640
3433, -3916,  5918,  6502
3442, -3840,  5925,  6358
3453, -3716,  5900,  6238
3463, -3686,  5892,  6174
3474, -3796,  5887,  6177
3483, -3815,  5912,  6241
3494, -3742,  5979,  6335
3503, -3654,  6065,  6450
3513, -3493,  6057,  6574
3523, -3220,  6051,  6623
3533, -3120,  5950,  6648
3544, -3073,  5902,  6622
3553, -2963,  5895,  6564
3562, -2677,  5935,  6590
3573, -2206,  6054,  6685
3583, -1661,  6231,  6864
3594, -1104,  6384,  7124
3603,  -624,  6475,  7372
3614,  -147,  6413,  7539
3623,   380,  6226,  7556
3632,   971,  5955,  7429
3643,  1495,  5749,  7207
3653,  1828,  5729,  6958
3664,  1956,  5823,  6676
3673,  1902,  5994,  6346
3682,  1683,  6150,  6048
3693,  1424,  6331,  5634
3703,  1119,  6180,  5406
3713,   797,  6007,  5266
3723,   400,  6295,  5086
3732,    90,  6485,  5076
3743,  -582,  6478,  5175
3752, -1284,  6486,  5309
3763, -1996,  6690,  5286
3773, -2545,  6598,  5188
3784, -3100,  6152,  5138
3793, -3726,  5700,  5231
3802, -4246,  5492,  5458
3813, -4893,  5666,  5901
3822, -4342,  5434,  6397
3833, -5176,  5199,  6765
3843, -6097,  5997,  6606
3854, -7082,  6597,  6316
3863, -7931,  6935,  5841
3872, -8169,  6966,  5350
3883, -7723,  6727,  4952
3892, -6981,  6296,  4750
3903, -6354,  5735,  4744
3913, -5853,  5130,  4855
3922, -5416,  4523,  5111
3933, -5085,  4189,  5552
3942, -4901,  4117,  6108
3953, -4887,  4338,  6733
3963, -4962,  4667,  7298
3972, -4990,  4968,  7705
3983, -4881,  5138,  7890
3992, -4625,  5211,  7830
4003, -4362,  5194,  7592
4012, -4070,  5104,  7312
4023, -3731,  5055,  7091
4033, -3412,  4995,  6940
4042, -3159,  4988,  6857
4053, -3020,  5134,  6825
4062, -3089,  5414,  6793
4073, -3304,  5776,  6746
4082, -3603,  6088,  6692
4092, -3915,  6260,  6599
4103, -4088,  6271,  6425
4112, -4123,  6247,  6225
4123, -4018,  6157,  6075
4132, -3902,  6031,  6039
4143, -3825,  5966,  6112
4152, -3798,  5985,  6225
4162, -3733,  5888,  6303
4173, -3626,  5772,  6351
4182, -3548,  5694,  6356
4193, -3469,  5720,  6348
4202, -3412,  5814,  6341
4213, -3384,  5883,  6366
4222, -3325,  5812,  6389
4232, -3291,  5747,  6401
4243, -3303,  5786,  6408
4252, -3298,  5925,  6407
4263, -3304,  6100,  6448
4272, -3253,  6200,  6499
4282, -3074,  6168,  6502
4293, -2879,  5996,  6488
4302, -2761,  5794,  6440
4313, -2690,  5679,  6371
4322, -2688,  5652,  6295
4333, -2772,  5669,  6240
4342, -2878,  5755,  6200
4352, -2950,  5847,  6129
4363, -3004,  5889,  6059
4372, -3055,  5897,  6009
4383, -3121,  5927,  5967
4392, -3160,  5987,  5922
4401, -3145,  6045,  5898
4412, -3080,  6008,  5902
4422, -3020,  5900,  5938
4433, -2999,  5838,  5980
4442, -3005,  5830,  6006
4451, -3035,  5870,  6011
4462, -3111,  5907,  6026
4472, -3178,  5924,  6073
4483, -3200,  5910,  6124
4492, -3219,  5859,  6156
4503, -3243,  5818,  6145
4512, -3258,  5830,  6135
4521, -3254,  5858,  6150
4532, -3251,  5844,  6175
4542, -3264,  5794,  6226
4553, -3273,  5740,  6269
4562, -3255,  5693,  6276
4571, -3249,  5661,  6268
4582, -3523,  5731,  6265
4592, -4232,  6316,  6278
4603, -2917,  5974,  6224
4612, -3791,  6069,  6259
4621, -3307,  5824,  6181
4632, -2854,  5391,  6122
4642, -3129,  5382,  6101
4653, -3269,  5583,  6177
4662, -3324,  5685,  6262
4671, -3493,  5771,  6318
4683, -3535,  5760,  6335
4692, -3493,  5760,  6308
4701, -3475,  5781,  6281
4712, -3362,  5732,  6270
4722, -3285,  5681,  6277
4733, -3293,  5744,  6191
4742, -3374,  5885,  6009
4751, -3306,  5928,  5960
4762, -3526,  5796,  6357
4772, -3540,  5918,  6632
4781, -3527,  5802,  6752
4792, -3328,  5637,  6634
4801, -3198,  5571,  6531
4812, -3157,  5457,  6426
4822, -3057,  5329,  6262
4831, -3045,  5290,  6129
4842, -3049,  5373,  6102
4851, -3052,  5487,  6228
4862, -3076,  5687,  6449
4871, -3113,  5795,  6689
4882, -3116,  5855,  6847
4892, -3124,  5908,  6905
4901, -3130,  5991,  6816
4912, -3010,  6072,  6611
4921, -2932,  5936,  6364
4932, -2795,  6165,  5970
4942, -2916,  6447,  5865
4951, -3416,  6169,  6172
4962, -3474,  5826,  6555
4971, -3249,  5481,  6725
4982, -2832,  5304,  6774
4991, -2564,  5130,  6735
5002, -2477,  5026,  6659
5012, -2268,  5031,  6445
5021, -2057,  4994,  6073
5032, -2087,  4920,  5749
5041, -2337,  4664,  5516
5052, -2814,  4217,  5392
5061, -3303,  3620,  5532
5071, -3769,  3040,  5896
5082, -4068,  2952,  6309
5091, -3941,  3336,  6668
5102, -3656,  3944,  6855
5111, -3478,  4558,  6895
5122, -3248,  5174,  6705
5131, -2979,  5674,  6408
5141, -3043,  5662,  6369
5152, -3280,  5192,  6532
5161, -3317,  4635,  6633
5172, -3350,  4049,  6596
5181, -2715,  3773,  6310
5192, -1647,  3712,  5884
5201, -1997,  3838,  5948
5211, -2018,  3885,  5790
5222, -2416,  4052,  5632
5231, -3045,  4171,  5580
5242, -4225,  4396,  5642
5251, -4329,  4107,  5661
5262, -4608,  3983,  5968
5271, -4659,  4356,  6152
5281, -4923,  4551,  6064
5292, -4746,  4607,  5976
5301, -3739,  4537,  5883
5312, -2633,  4411,  5787
5321, -2093,  4263,  5688
5330, -2029,  4140,  5631
5341, -2127,  4161,  5651
5351, -2352,  4270,  5755
5362, -2331,  4407,  5676
5371, -2137,  4404,  5451
5382, -1848,  4245,  5332
5391, -1849,  4048,  5404
5400, -2211,  4143,  5555
5411, -2584,  4341,  5812
5421, -2863,  4200,  6250
5432, -2954,  3916,  6663
5441, -2963,  3848,  6869
5452, -3012,  3923,  6981
5461, -2933,  4096,  6971
5470, -2795,  4274,  6835
5481, -2709,  4478,  6602
5491, -2588,  4692,  6325
5502, -2446,  4792,  6114
5511, -2261,  4779,  5962
5520, -2104,  4848,  5826
5531, -1991,  4952,  5733
5541, -2129,  4975,  5643
5552, -2398,  4994,  5520
5561, -2590,  4895,  5573
5570, -2573,  4936,  5687
5581, -2435,  5065,  5819
5591, -2386,  5074,  5987
5602, -2410,  5087,  6174
5611, -2502,  5145,  6326
5620, -2562,  5120,  6456
5631, -2608,  5115,  6529
5640, -2669,  5030,  6614
5651, -2750,  4999,  6690
5661, -2873,  5020,  6739
5672, -2942,  4951,  6788
5681, -2934,  4926,  6798
5690, -3057,  4852,  6679
5701, -3333,  4899,  6277
5710, -2987,  4585,  5730
5721, -2654,  4372,  5556
5731, -2654,  4368,  5854
5742, -2852,  4489,  6307
5751, -3051,  4509,  6665
5760, -2888,  4517,  6744
5771, -2537,  4547,  6567
5780, -2571,  4616,  6227
5791, -2553,  4276,  6246
5801, -2551,  4300,  6372
5810, -2514,  4399,  6506
5821, -2314,  4466,  6562
5830, -2017,  4444,  6512
5841, -1585,  4481,  6371
5850, -1054,  4457,  6188
5861,  -419,  4472,  5938
5871,   280,  4496,  5744
5880,  1020,  4434,  5572
5891,  1772,  4306,  5580
5900,  2443,  4309,  5702
5911,  3053,  4439,  5831
5921,  3478,  4625,  5980
5930,  3717,  4846,  6054
5941,  3625,  5125,  6010
5950,  3265,  5251,  5739
5961,  2635,  5246,  5270
5970,  1876,  5295,  4592
5981,   976,  5292,  3839
5990,  -174,  5092,  3333
6000, -1658,  4722,  3405
6011, -3331,  4323,  3877
6020, -4769,  4062,  4472
6031, -5979,  3923,  5042
6040, -6966,  3797,  5500
6051, -7885,  3681,  5862
6061, -8576,  3545,  6127
6070, -8923,  3477,  6271
6081, -8966,  3544,  6299
6090, -8951,  3639,  6270
6101, -8846,  3735,  6195
6110, -8575,  3715,  6280
6120, -8220,  3689,  6480
6131, -7802,  3716,  6722
6140, -7316,  3811,  6892
6151, -6881,  3949,  7026
6160, -6449,  4067,  7124
6171, -6017,  4147,  7149
6180, -5595,  4208,  7110
6190, -5271,  4382,  7008
6201, -5041,  4442,  6978
6210, -4915,  4528,  6998
6221, -4858,  4637,  6999
6230, -4792,  4678,  7016
6239, -4729,  4772,  7045
6250, -4644,  4911,  7043
6260, -4567,  5004,  7096
6271, -4514,  5052,  7144
6280, -4483,  5079,  7129
6291, -4490,  5038,  7023
6300, -4430,  4891,  6786
6309, -4265,  4780,  6476
6321, -4099,  4677,  6189
6330, -4014,  4573,  6045
6339, -3947,  4611,  5970
6350, -3782,  4645,  5946
6360, -3676,  4693,  5978
6370, -3703,  4745,  6009
6380, -3786,  4731,  6095
6391, -3891,  4694,  6189
6400, -3967,  4688,  6263
6411, -4018,  4698,  6328
6420, -4028,  4668,  6343
6430, -3993,  4653,  6302
6441, -3923,  4619,  6221
6450, -3850,  4604,  6117
6461, -3760,  4590,  6024
6470, -3673,  4583,  5967
6480, -3601,  4586,  5929
6490, -3549,  4590,  5948
6500, -3528,  4597,  6032
6511, -3542,  4613,  6143
6520, -3608,  4614,  6266
6529, -3690,  4605,  6373
6540, -3725,  4625,  6409
6549, -3771,  4651,  6365
6560, -3801,  4620,  6305
6570, -3806,  4585,  6273
6579, -3791,  4553,  6272
6591, -3757,  4547,  6315
6600, -3690,  4556,  6361
6609, -3563,  4596,  6376
6621, -3436,  4632,  6374
6630, -3395,  4610,  6350
6639, -3369,  4543,  6327
6650, -3348,  4492,  6302
6660, -3328,  4457,  6267
6669, -3303,  4440,  6216
6680, -3304,  4423,  6195
6690, -3354,  4428,  6179
6699, -3477,  4447,  6164
6710, -3623,  4439,  6151
6720, -3650,  4416,  6147
6729, -3517,  4445,  6136
6741, -3337,  4493,  6131
6750, -3200,  4540,  6135
6760, -3152,  4594,  6166
6771, -3189,  4620,  6207
6780, -3257,  4633,  6239
6790, -3319,  4650,  6267
6800, -3443,  4672,  6283
6810, -3628,  4665,  6296
6820, -3782,  4652,  6278
6829, -3932,  4664,  6242
6840, -4006,  4662,  6234
6850, -3951,  4671,  6234
6860, -3812,  4710,  6256
6870, -3639,  4765,  6329
6880, -3517,  4761,  6382
6889, -3528,  4677,  6348
6900, -3577,  4654,  6297
6910, -3635,  4634,  6242
6919, -3670,  4636,  6168
6930, -3691,  4647,  6086
6940, -3688,  4655,  5994
6949, -3729,  4682,  5860
6959, -3873,  4705,  5785
6970, -4032,  4793,  5790
6980, -4099,  4894,  5807
6989, -3937,  4913,  5873
7000, -3653,  4926,  5999
7010, -3439,  5005,  6173
7019, -3358,  5112,  6320
7029, -3355,  5139,  6481
7040, -3443,  5120,  6549
7049, -3630,  5111,  6512
7059, -3793,  5033,  6430
7070, -3826,  5048,  6220
7079, -3788,  5105,  6063
7089, -3803,  4928,  6034
7100, -3776,  4830,  6094
7109, -3646,  4797,  6176
7119, -3566,  4810,  6251
7130, -3656,  4883,  6352
7139, -3777,  4908,  6399
7149, -3853,  4955,  6399
7160, -3894,  4955,  6401
7169, -3885,  4902,  6441
7179, -3803,  4830,  6476
7189, -3688,  4758,  6527
7200, -3571,  4716,  6539
7209, -3473,  4757,  6533
7220, -3426,  4739,  6548
7230, -3479,  4674,  6610
7239, -3518,  4653,  6636
7250, -3540,  4663,  6611
7259, -3572,  4599,  6628
7269, -3566,  4611,  6599
7280, -3470,  4627,  6602
7289, -3344,  4563,  6703
7299, -3184,  4489,  6688
7310, -2732,  4522,  6360
7319, -2343,  4442,  6028
7329, -2050,  4484,  5926
7340, -1979,  4659,  5898
7350, -2044,  4795,  5964
7359, -2337,  5227,  5988
7369, -2702,  5718,  5879
7380, -2820,  5938,  5842
7389, -2755,  5742,  5844
7399, -2869,  5291,  5794
7409, -3038,  4740,  5347
7419, -2921,  4315,  5086
7429, -2979,  4138,  5207
7440, -3144,  4238,  5524
7449, -3218,  4471,  5886
7459, -3230,  4680,  6311
7470, -2771,  4871,  6823
7479, -1812,  5103,  7056
7489,  -947,  5159,  6891
7498,  -883,  4905,  6422
7509, -1466,  4653,  6055
7519, -2309,  4626,  5950
7528, -3017,  4816,  5952
7539, -3469,  5054,  5969
7549, -3727,  5208,  6080
7558, -3749,  5268,  6230
7569, -3628,  5367,  6244
7579, -3534,  5606,  6191
7588, -3541,  5897,  6172
7599, -3710,  6212,  6196
7609, -4021,  6425,  6298
7619, -4348,  6479,  6460
7628, -4571,  6381,  6588
7639, -4677,  6170,  6614
7649, -4583,  5890,  6590
7659, -4373,  5668,  6494
7668, -4193,  5539,  6359
7679, -4113,  5527,  6195
7689, -4146,  5598,  5994
7699, -4195,  5681,  5863
7709, -4266,  5714,  5835
7719, -4307,  5710,  5879
7728, -4308,  5620,  6003
7738, -4330,  5524,  6122
7749, -4340,  5398,  6200
7759, -4235,  5240,  6255
7768, -4086,  5098,  6283
7779, -3940,  5049,  6285
7789, -3889,  5191,  6228
7798, -3910,  5407,  6115
7809, -3929,  5460,  5989
7819, -3839,  5312,  5885
7828, -3690,  5127,  5809
7839, -3560,  5070,  5822
7849, -3499,  5097,  5878
7858, -3526,  5088,  6011
7868, -3637,  5044,  6177
7879, -3675,  5078,  6358
7888, -3686,  5145,  6507
7898, -3757,  5183,  6641
7909, -3791,  5190,  6626
7919, -3794,  5097,  6479
7928, -3679,  4969,  6408
7939, -3543,  4976,  6455
7949, -3527,  5203,  6499
7958, -3536,  5443,  6411
7968, -3286,  5384,  5897
7979, -3003,  5381,  5536
7989, -2961,  5425,  5429
7998, -3213,  5490,  5443
8008, -3571,  5445,  5483
8019, -3923,  5330,  5550
8028, -4174,  5216,  5691
8038, -4294,  5212,  5922
8049, -4459,  5225,  6180
8059, -4581,  5197,  6402
8068, -4541,  5284,  6631
8078, -4428,  5463,  6828
8089, -4325,  5538,  6959
8098, -4207,  5526,  7037
8108, -4048,  5535,  7026
8118, -3757,  5589,  6924
8129, -3335,  5586,  6747
8138, -2804,  5545,  6621
8148, -2114,  5436,  6661
8158, -1358,  5235,  6899
8169,  -516,  5045,  7296
8178,   371,  4903,  7743
8188,  1252,  4939,  8170
8199,  2014,  5068,  8534
8208,  2557,  5058,  8795
8218,  2807,  4866,  8767
8229,  2714,  4554,  8431
8238,  2536,  4196,  7720
8247,  2265,  3710,  6631
8259,  1904,  3234,  5440
8268,  1282,  3123,  4384
8278,   354,  3537,  3649
8288,  -725,  4284,  3388
8299, -2082,  5073,  3475
8308, -3588,  5567,  3833
8318, -5040,  5658,  4431
8329, -6418,  5322,  5205
8338, -7792,  4888,  6059
8348, -8909,  4619,  6778
8359, -9709,  4735,  7343
8369,-10203,  5109,  7696
8378,-10346,  5586,  7755
8388,-10253,  5922,  7614
8399, -9945,  6177,  7330
8408, -9495,  6386,  7006
8418, -8978,  6450,  6715
8429, -8457,  6353,  6512
8438, -7977,  6041,  6452
8448, -7596,  5770,  6467
8457, -7164,  5654,  6449
8468, -6668,  5636,  6394
8478, -6164,  5683,  6258
8487, -5657,  5763,  6071
8499, -5145,  5866,  5851
8508, -4685,  6006,  5645
8518, -4304,  6106,  5465
8527, -3989,  6106,  5323
8539, -3741,  5990,  5220
8548, -3555,  5839,  5194
8557, -3427,  5647,  5247
8568, -3347,  5494,  5374
8578, -3323,  5534,  5572
8587, -3340,  5613,  5836
8598, -3426,  5644,  6122
8608, -3572,  5615,  6385
8618, -3680,  5462,  6586
8627, -3778,  5272,  6706
8638, -3819,  5160,  6759
8648, -3815,  5124,  6760
8659, -3795,  5133,  6707
8668, -3723,  5170,  6610
8678, -3624,  5257,  6492
8687, -3535,  5390,  6424
8699, -3497,  5485,  6429
8708, -3516,  5551,  6467
8717, -3555,  5556,  6479
8727, -3552,  5518,  6433
8738, -3522,  5493,  6330
8747, -3485,  5485,  6235
8757, -3428,  5474,  6124
8768, -3375,  5438,  6025
8777, -3340,  5427,  5966
8788, -3323,  5431,  5958
8798, -3350,  5443,  6005
8808, -3390,  5441,  6085
8817, -3428,  5455,  6183
8828, -3464,  5453,  6276
8838, -3503,  5417,  6341
8847, -3530,  5347,  6380
8858, -3542,  5284,  6388
8868, -3545,  5300,  6388
8877, -3537,  5364,  6378
8888, -3518,  5439,  6344
8898, -3511,  5499,  6304
8907, -3511,  5487,  6274
8918, -3598,  5330,  6212
8928, -3509,  5237,  6147
8937, -3433,  5224,  6102
8947, -3429,  5250,  6114
8958, -3455,  5309,  6180
8967, -3512,  5326,  6270
8977, -3556,  5304,  6335
8988, -3580,  5304,  6376
8997, -3606,  5299,  6377
9008, -3594,  5264,  6349
9018, -3563,  5234,  6341
9027, -3564,  5211,  6377
9037, -3587,  5208,  6442
9048, -3626,  5224,  6515
9058, -3663,  5205,  6573
9067, -3673,  5125,  6574
9078, -3671,  5027,  6546
9088, -3641,  4998,  6512
9097, -3612,  5029,  6443
9107, -3549,  5105,  6344
9118, -3469,  5201,  6257
9127, -3430,  5287,  6217
9137, -3428,  5322,  6231
9148, -3457,  5300,  6287
9157, -3504,  5235,  6351
9168, -3557,  5148,  6416
9177, -3575,  5076,  6450
9187, -3593,  5070,  6462
9198, -3582,  5127,  6395
9207, -3503,  5212,  6293
9217, -3445,  5317,  6203
9228, -3437,  5447,  6187
9237, -3452,  5538,  6204
9247, -3427,  5540,  6190
9258, -3405,  5500,  6151
9267, -3378,  5442,  6105
9277, -3354,  5352,  6067
9288, -3357,  5306,  6055
9297, -3387,  5326,  6077
9307, -3412,  5389,  6086
9318, -3379,  5452,  6067
9327, -3324,  5475,  6050
9337, -3317,  5466,  6068
9348, -3301,  5462,  6052
9357, -3257,  5433,  6022
9367, -3288,  5382,  6021
9378, -3320,  5338,  6049
