time,accx,accy,accz
1215, -1390,  3055,   523
1225, -1098,  3244,   809
1236,  -625,  3262,   884
1245,   -60,  3064,   725
1256,   478,  2764,   429
1265,   966,  2562,     9
1275,  1379,  2551,  -506
1286,  1695,  2699,  -943
1295,  1813,  3004, -1229
1306,  1663,  3436, -1471
1315,  1210,  3938, -1585
1326,   617,  4428, -1602
1335,   -57,  4579, -1694
1345,  -798,  4371, -1861
1356, -1554,  3950, -2179
1365, -2221,  3404, -2798
1376, -2787,  2896, -3587
1385, -3324,  2565, -4450
1394, -4090,  2535, -5012
1405, -4887,  3124, -5350
1415, -6368,  3390, -5503
1426, -7273,  3421, -5153
1435, -8536,  2819, -4609
1446, -9537,  1716, -3737
1455,-10323,   555, -2721
1465,-10769,  -307, -1827
1476,-10821,  -681, -1314
1485,-10420,  -652, -1366
1496, -9671,  -410, -1768
1505, -8752,    63, -2290
1514, -7905,   770, -2804
1525, -7253,  1503, -3082
1535, -6948,  2222, -2992
1546, -6773,  2851, -2709
1555, -6358,  3189, -2515
1564, -6036,  3383, -2343
1575, -5595,  3487, -2207
1584, -5173,  3532, -2132
1595, -4788,  3701, -2125
1605, -4494,  4003, -2054
1616, -4329,  4387, -1784
1625, -4310,  4731, -1431
1635, -4367,  4904, -1098
1646, -4331,  4906,  -857
1655, -4243,  4708,  -724
1664, -4158,  4375,  -694
1675, -4055,  4012,  -682
1685, -3975,  3633,  -722
1696, -3880,  3288,  -830
1705, -3798,  3018,  -911
1714, -3726,  2835,  -987
1725, -3658,  2731, -1110
1735, -3555,  2635, -1256
1745, -3443,  2570, -1389
1755, -3391,  2564, -1479
1764, -3362,  2573, -1537
1775, -3364,  2588, -1569
1784, -3378,  2615, -1558
1795, -3400,  2692, -1535
1805, -3434,  2847, -1528
1816, -3483,  3063, -1571
1825, -3507,  3245, -1655
1834, -3474,  3309, -1760
1845, -3438,  3308, -1832
1854, -3396,  3286, -1820
1865, -3353,  3245, -1823
1875, -3312,  3190, -1862
1884, -3272,  3145, -1926
1895, -3240,  3106, -1978
1904, -3223,  3026, -2023
1915, -3212,  2888, -2053
1925, -3204,  2775, -2057
1934, -3232,  2727, -2058
1945, -3260,  2709, -2072
1954, -3264,  2677, -2104
1965, -3232,  2643, -2154
1974, -3168,  2587, -2184
1985, -3130,  2593, -2169
1995, -3161,  2656, -2096
2004, -3268,  2755, -1965
2015, -3394,  2840, -1827
2024, -3514,  2900, -1699
2035, -3616,  2971, -1616
2044, -3696,  3029, -1569
2055, -3750,  3024, -1550
2065, -3763,  2928, -1549
2074, -3758,  2844, -1541
2085, -3776,  2832, -1524
2094, -3786,  2860, -1519
2105, -3775,  2890, -1555
2115, -3738,  2919, -1613
2124, -3699,  2961, -1665
2135, -3683,  2994, -1695
2144, -3686,  3036, -1693
2155, -3716,  3093, -1646
2164, -3763,  3110, -1599
2174, -3794,  3081, -1555
2185, -3829,  2975, -1491
2194, -3830,  2890, -1462
2205, -3801,  2862, -1512
2214, -3738,  2886, -1605
2224, -3641,  2913, -1706
2235, -3553,  3038, -1854
2244, -3476,  3147, -2017
2255, -3354,  3134, -2021
2264, -3304,  3058, -1907
2274, -3310,  3024, -1771
2285, -3376,  3151, -1693
2294, -3302,  3135, -1625
2305, -3183,  3066, -1537
2314, -3080,  2966, -1510
2324, -2986,  2905, -1532
2335, -2865,  2815, -1592
2344, -2703,  2720, -1645
2355, -2616,  2583, -1705
2364, -2715,  2390, -1668
2373, -2882,  2091, -1498
2384, -3045,  1876, -1274
2394, -3297,  1728, -1190
2405, -3434,  1732, -1351
2414, -3285,  1796, -1678
2423, -2979,  1683, -2140
2434, -2589,  1629, -2661
2444, -2303,  1691, -3175
2455, -2285,  1828, -3420
2464, -2424,  1881, -3108
2475, -2645,  2176, -2519
2484, -3131,  2781, -1799
2494, -3544,  3490, -1192
2505, -3526,  4318, -1042
2514, -3551,  4947, -1288
2525, -3164,  5102, -1746
2534, -2702,  4859, -2125
2543, -2421,  4545, -2410
2554, -2217,  4305, -2391
2564, -2087,  4228, -1940
2575, -2133,  4289, -1536
2584, -2421,  4610, -1214
2593, -2665,  4892, -1047
2604, -2800,  4803, -1101
2614, -2780,  4435, -1299
2625, -2542,  4060, -1618
2634, -2246,  3729, -1917
2643, -1822,  3435, -2095
2654, -1292,  3369, -2152
2663,  -890,  3348, -2100
2674,  -671,  3408, -2002
2684,  -715,  3427, -1912
2695,  -957,  3358, -1918
2704, -1191,  3209, -1987
2713, -1278,  3206, -2127
2724, -1375,  3342, -2200
2734, -1412,  3426, -2236
2745, -1394,  3436, -2238
2754, -1324,  3503, -2123
2763, -1233,  3440, -1841
2774, -1199,  3609, -1534
2783, -1249,  3850, -1277
2794, -1367,  3909, -1001
2804, -1648,  3848,  -809
2813, -1714,  3855,  -740
2824, -1836,  3909,  -847
2833, -1939,  3826,  -996
2844, -1935,  3833, -1173
2853, -1652,  3951, -1328
2864, -1458,  3971, -1347
2874, -1598,  3842, -1348
2883, -1669,  3709, -1366
2894, -1704,  3727, -1418
2903, -1820,  3677, -1523
2914, -1889,  3602, -1603
2924, -1974,  3598, -1572
2933, -2162,  3691, -1404
2944, -2361,  3848, -1235
2953, -2451,  3961, -1071
2964, -2454,  4023, -1017
2973, -2497,  3908,  -954
2984, -2710,  3640,  -941
2994, -2915,  3449, -1048
3003, -3052,  3294, -1071
3014, -2966,  3230, -1091
3023, -2627,  3297, -1150
3034, -2096,  3417, -1261
3043, -1585,  3643, -1405
3054, -1182,  3818, -1580
3064,  -967,  3884, -1796
3073,  -824,  3959, -2010
3084,  -724,  4043, -2177
3093,  -763,  4069, -2229
3104, -1012,  3992, -2147
3113, -1255,  3880, -1995
3123, -1414,  3817, -1817
3134, -1560,  3759, -1614
3143, -1580,  3743, -1463
3154, -1520,  3819, -1444
3163, -1544,  4023, -1499
3173, -1497,  4216, -1491
3184, -1468,  4292, -1471
3193, -1471,  4122, -1494
3204, -1719,  3655, -1489
3213, -1895,  3355, -1485
3223, -1816,  3259, -1575
3234, -1760,  3325, -1669
3243, -1750,  3427, -1742
3254, -1716,  3527, -1821
3263, -1810,  3584, -1948
3272, -2066,  3563, -2030
3283, -2291,  3509, -2119
3293, -2309,  3463, -2119
3304, -2206,  3519, -2035
3313, -2006,  3564, -1938
3324, -1798,  3573, -1857
3333, -1655,  3480, -1767
3343, -1649,  3420, -1644
3354, -1807,  3527, -1473
3363, -2075,  3700, -1271
3374, -2321,  3836, -1110
3383, -2389,  3954, -1027
3393, -2334,  3932,  -959
3404, -2293,  3757,  -922
3413, -2325,  3579,  -952
3424, -2400,  3497, -1044
3433, -2425,  3488, -1177
3442, -2367,  3470, -1316
3453, -2254,  3427, -1433
3463, -2225,  3405, -1493
3474, -2330,  3388, -1485
3483, -2344,  3403, -1417
3494, -2272,  3453, -1317
3503, -2189,  3517, -1195
3513, -2038,  3486, -1066
3523, -1782,  3457, -1012
3533, -1703,  3339,  -986
3544, -1683,  3286, -1015
3553, -1611,  3280, -1079
3562, -1374,  3320, -1063
3573,  -963,  3437,  -977
3583,  -486,  3610,  -807
3594,   -11,  3761,  -558
3603,   364,  3853,  -325
3614,   711,  3798,  -176
3623,  1086,  3619,  -177
3632,  1510,  3357,  -320
3643,  1869,  3158,  -554
3653,  2046,  3139,  -810
3664,  2030,  3231, -1094
3673,  1844,  3398, -1423
3682,  1509,  3546, -1717
3693,  1151,  3721, -2125
3703,   772,  3569, -2350
3713,   402,  3386, -2485
3723,   -22,  3651, -2655
3732,  -339,  3810, -2654
3743,  -984,  3777, -2547
3752, -1648,  3751, -2403
3763, -2330,  3920, -2415
3773, -2839,  3794, -2503
3784, -3340,  3335, -2550
3793, -3902,  2883, -2459
3802, -4371,  2695, -2240
3813, -5001,  2904, -1810
3822, -4459,  2709, -1327
3833, -5268,  2496,  -966
3843, -6185,  3315, -1133
3854, -7207,  3943, -1432
3863, -8120,  4337, -1925
3872, -8432,  4435, -2436
3883, -8037,  4260, -2853
3892, -7286,  3872, -3068
3903, -6575,  3332, -3083
3913, -5924,  2728, -2976
3922, -5299,  2114, -2717
3933, -4767,  1773, -2268
3942, -4391,  1697, -1701
3953, -4216,  1921, -1065
3963, -4177,  2259,  -492
3972, -4146,  2573,   -82
3983, -4027,  2759,    98
3992, -3797,  2853,    28
4003, -3579,  2868,  -223
4012, -3341,  2821,  -520
4023, -3053,  2817,  -759
4033, -2767,  2796,  -924
4042, -2525,  2810, -1013
4053, -2372,  2954, -1044
4062, -2410,  3213, -1068
4073, -2589,  3546, -1103
4082, -2860,  3828, -1146
4092, -3159,  3972, -1229
4103, -3331,  3962, -1397
4112, -3370,  3923, -1593
4123, -3267,  3833, -1744
4132, -3147,  3718, -1782
4143, -3063,  3668, -1713
4152, -3032,  3699, -1603
4162, -2970,  3613, -1528
4173, -2871,  3502, -1484
4182, -2803,  3423, -1479
4193, -2730,  3442, -1485
4202, -2675,  3521, -1488
4213, -2644,  3575, -1458
4222, -2576,  3491, -1430
4232, -2532,  3418, -1415
4243, -2538,  3457, -1408
4252, -2543,  3607, -1413
4263, -2572,  3798, -1379
4272, -2558,  3917, -1337
4282, -2422,  3903, -1342
4293, -2267,  3744, -1364
4302, -2179,  3548, -1416
4313, -2129,  3433, -1486
4322, -2145,  3400, -1561
4333, -2243,  3406, -1615
4342, -2365,  3479, -1652
4352, -2456,  3558, -1721
4363, -2532,  3586, -1788
4372, -2606,  3582, -1835
4383, -2697,  3600, -1875
4392, -2763,  3647, -1918
4401, -2774,  3692, -1940
4412, -2733,  3646, -1934
4422, -2688,  3531, -1896
4433, -2673,  3460, -1851
4442, -2676,  3440, -1822
4451, -2699,  3468, -1813
4462, -2765,  3495, -1794
4472, -2824,  3505, -1744
4483, -2843,  3486, -1692
4492, -2859,  3432, -1659
4503, -2880,  3389, -1670
4512, -2889,  3400, -1679
4521, -2882,  3426, -1663
4532, -2875,  3412, -1638
4542, -2885,  3363, -1587
4553, -2891,  3308, -1543
4562, -2872,  3259, -1535
4571, -2866,  3223, -1542
4582, -3142,  3287, -1544
4592, -3874,  3864, -1529
4603, -2647,  3532, -1590
4612, -3548,  3632, -1557
4621, -3100,  3398, -1640
4632, -2669,  2980, -1704
4642, -2926,  2973, -1725
4653, -3041,  3169, -1647
4662, -3082,  3270, -1562
4671, -3246,  3358, -1505
4683, -3297,  3352, -1491
4692, -3276,  3358, -1519
4701, -3283,  3382, -1549
4712, -3193,  3338, -1561
4722, -3131,  3291, -1556
4733, -3141,  3355, -1643
4742, -3215,  3499, -1825
4751, -3131,  3538, -1873
4762, -3304,  3389, -1469
4772, -3297,  3491, -1188
4781, -3287,  3363, -1064
4792, -3098,  3190, -1180
4801, -2979,  3115, -1281
4812, -2941,  3000, -1385
4822, -2841,  2877, -1550
4831, -2821,  2845, -1685
4842, -2812,  2934, -1714
4851, -2801,  3055, -1590
4862, -2814,  3260, -1370
4871, -2847,  3371, -1131
4882, -2855,  3432,  -973
4892, -2870,  3482,  -915
4901, -2877,  3563, -1003
4912, -2752,  3652, -1210
4921, -2658,  3542, -1465
4932, -2498,  3820, -1872
4942, -2596,  4180, -2000
4951, -3059,  4039, -1730
4962, -3106,  3859, -1387
4971, -2897,  3682, -1259
4982, -2506,  3668, -1245
4991, -2268,  3651, -1316
5002, -2197,  3700, -1419
5012, -1980,  3844, -1655
5021, -1731,  3931, -2042
5032, -1682,  3959, -2375
5041, -1822,  3777, -2610
5052, -2179,  3368, -2730
5061, -2564,  2763, -2580
5071, -2961,  2119, -2203
5082, -3224,  1924, -1773
5091, -3099,  2185, -1398
5102, -2839,  2682, -1198
5111, -2690,  3223, -1148
5122, -2479,  3803, -1334
5131, -2214,  4302, -1631
5141, -2266,  4336, -1677
5152, -2492,  3956, -1527
5161, -2542,  3511, -1443
5172, -2609,  3045, -1499
5181, -2008,  2883, -1802
5192,  -946,  2919, -2239
5201, -1204,  3131, -2174
5211, -1097,  3256, -2325
5222, -1357,  3481, -2471
5231, -1858,  3635, -2507
5242, -2944,  3880, -2432
5251, -3007,  3609, -2408
5262, -3305,  3502, -2105
5271, -3437,  3892, -1935
5281, -3837,  4116, -2043
5292, -3846,  4206, -2156
5301, -3054,  4169, -2271
5312, -2127,  4073, -2381
5321, -1689,  3947, -2487
5330, -1663,  3837, -2547
5341, -1771,  3855, -2527
5351, -2004,  3948, -2422
5362, -2004,  4065, -2502
5371, -1820,  4058, -2727
5382, -1495,  3927, -2846
5391, -1397,  3790, -2771
5400, -1607,  3967, -2612
5411, -1811,  4258, -2342
5421, -1941,  4213, -1889
5432, -1918,  4015, -1462
5441, -1851,  3999, -1245
5452, -1858,  4082, -1127
5461, -1772,  4223, -1137
5470, -1661,  4346, -1277
5481, -1625,  4491, -1517
5491, -1567,  4649, -1803
5502, -1490,  4696, -2021
5511, -1360,  4635, -2178
5520, -1245,  4658, -2318
5531, -1155,  4718, -2412
5541, -1299,  4704, -2501
5552, -1565,  4698, -2624
5561, -1758,  4585, -2570
5570, -1743,  4611, -2455
5581, -1601,  4720, -2323
5591, -1538,  4711, -2152
5602, -1548,  4704, -1963
5611, -1632,  4738, -1809
5620, -1697,  4686, -1678
5631, -1761,  4650, -1605
5640, -1849,  4534, -1521
5651, -1963,  4472, -1447
5661, -2118,  4460, -1398
5672, -2220,  4358, -1350
5681, -2243,  4297, -1340
5690, -2393,  4182, -1458
5701, -2700,  4194, -1859
5710, -2421,  3874, -2411
5721, -2140,  3693, -2591
5731, -2150,  3713, -2296
5742, -2325,  3840, -1842
5751, -2498,  3863, -1482
5760, -2324,  3878, -1403
5771, -1969,  3919, -1580
5780, -1989,  4003, -1921
5791, -1947,  3697, -1903
5801, -1925,  3748, -1776
5810, -1878,  3856, -1643
5821, -1686,  3919, -1587
5830, -1409,  3887, -1638
5841,  -995,  3905, -1778
5850,  -476,  3865, -1961
5861,   159,  3871, -2211
5871,   875,  3900, -2404
5880,  1648,  3859, -2574
5891,  2444,  3756, -2565
5900,  3164,  3774, -2439
5911,  3825,  3904, -2306
5921,  4293,  4084, -2153
5930,  4559,  4298, -2076
5941,  4486,  4574, -2117
5950,  4139,  4701, -2387
5961,  3529,  4704, -2855
5970,  2799,  4758, -3529
5981,  1939,  4763, -4278
5990,   840,  4579, -4779
6000,  -579,  4236, -4700
6011, -2190,  3862, -4222
6020, -3581,  3618, -3621
6031, -4765,  3484, -3047
6040, -5739,  3352, -2586
6051, -6658,  3224, -2224
6061, -7359,  3068, -1960
6070, -7716,  2974, -1816
6081, -7761,  3016, -1786
6090, -7734,  3098, -1813
6101, -7609,  3198, -1885
6110, -7309,  3200, -1797
6120, -6911,  3198, -1591
6131, -6435,  3239, -1340
6140, -5885,  3334, -1160
6151, -5381,  3462, -1012
6160, -4881,  3561,  -900
6171, -4387,  3615,  -861
6180, -3907,  3645,  -886
6190, -3530,  3786,  -973
6201, -3251,  3816,  -991
6210, -3087,  3878,  -960
6221, -3005,  3966,  -952
6230, -2930,  3990,  -931
6239, -2874,  4069,  -902
6250, -2808,  4192,  -908
6260, -2757,  4278,  -860
6271, -2733,  4332,  -819
6280, -2731,  4376,  -842
6291, -2765,  4363,  -956
6300, -2731,  4247, -1201
6309, -2591,  4158, -1518
6321, -2446,  4064, -1810
6330, -2372,  3958, -1957
6339, -2314,  3982, -2033
6350, -2158,  3998, -2056
6360, -2059,  4026, -2024
6370, -2090,  4058, -1992
6380, -2182,  4030, -1908
6391, -2299,  3982, -1814
6400, -2388,  3969, -1743
6411, -2455,  3979, -1681
6420, -2482,  3956, -1669
6430, -2470,  3951, -1716
6441, -2429,  3927, -1803
6450, -2388,  3919, -1914
6461, -2331,  3904, -2012
6470, -2273,  3891, -2074
6480, -2224,  3883, -2115
6490, -2187,  3874, -2097
6500, -2172,  3870, -2014
6511, -2186,  3876, -1901
6520, -2249,  3872, -1777
6529, -2332,  3860, -1671
6540, -2377,  3882, -1637
6549, -2439,  3911, -1683
6560, -2491,  3884, -1748
6570, -2524,  3850, -1784
6579, -2538,  3813, -1790
6591, -2532,  3796, -1750
6600, -2491,  3792, -1706
6609, -2386,  3821, -1693
6621, -2275,  3850, -1697
6630, -2239,  3826, -1722
6639, -2212,  3760, -1744
6650, -2190,  3710, -1770
6660, -2171,  3675, -1805
6669, -2151,  3654, -1856
6680, -2159,  3631, -1877
6690, -2217,  3626, -1893
6699, -2348,  3633, -1909
6710, -2505,  3611, -1921
6720, -2545,  3572, -1926
6729, -2427,  3581, -1936
6741, -2256,  3605, -1940
6750, -2119,  3630, -1934
6760, -2063,  3663, -1899
6771, -2086,  3670, -1854
6780, -2139,  3667, -1818
6790, -2188,  3668, -1786
6800, -2302,  3674, -1767
6810, -2482,  3653, -1752
6820, -2641,  3627, -1768
6829, -2802,  3627, -1804
6840, -2894,  3616, -1814
6850, -2860,  3616, -1816
6860, -2742,  3647, -1795
6870, -2585,  3696, -1723
6880, -2474,  3686, -1671
6889, -2489,  3596, -1705
6900, -2542,  3559, -1755
6910, -2603,  3522, -1807
6919, -2639,  3503, -1879
6930, -2658,  3492, -1957
6940, -2650,  3475, -2045
6949, -2683,  3472, -2173
6959, -2813,  3457, -2242
6970, -2953,  3503, -2227
6980, -3000,  3558, -2200
6989, -2813,  3534, -2123
7000, -2499,  3504, -1985
7010, -2251,  3540, -1798
7019, -2137,  3611, -1639
7029, -2110,  3616, -1471
7040, -2187,  3589, -1399
7049, -2375,  3581, -1437
7059, -2553,  3507, -1522
7070, -2610,  3532, -1737
7079, -2580,  3607, -1899
7089, -2582,  3456, -1931
7100, -2540,  3372, -1872
7109, -2407,  3339, -1789
7119, -2338,  3344, -1714
7130, -2449,  3410, -1615
7139, -2597,  3436, -1573
7149, -2705,  3488, -1578
7160, -2780,  3495, -1582
7169, -2808,  3450, -1549
7179, -2767,  3387, -1520
7189, -2692,  3324, -1476
7200, -2609,  3289, -1469
7209, -2537,  3336, -1480
7220, -2508,  3327, -1468
7230, -2575,  3279, -1411
7239, -2632,  3278, -1391
7250, -2682,  3307, -1422
7259, -2747,  3259, -1412
7269, -2775,  3278, -1445
7280, -2713,  3290, -1444
7289, -2621,  3218, -1345
7299, -2500,  3133, -1361
7310, -2090,  3151, -1691
7319, -1732,  3050, -2021
7329, -1447,  3074, -2120
7340, -1361,  3245, -2147
7350, -1384,  3408, -2082
7359, -1609,  3902, -2063
7369, -1884,  4496, -2180
7380, -1911,  4866, -2228
7389, -1778,  4854, -2240
7399, -1856,  4586, -2304
7409, -2032,  4182, -2763
7419, -1976,  3836, -3037
7429, -2115,  3677, -2926
7440, -2361,  3760, -2616
7449, -2504,  3963, -2259
7459, -2561,  4143, -1836
7470, -2110,  4317, -1324
7479, -1128,  4539, -1087
7489,  -191,  4590, -1246
7498,     5,  4337, -1701
7509,  -405,  4083, -2048
7519, -1082,  4043, -2129
7528, -1659,  4211, -2104
7539, -2023,  4422, -2069
7549, -2221,  4549, -1945
7558, -2193,  4594, -1785
7569, -2016,  4683, -1759
7579, -1854,  4915, -1797
7588, -1776,  5204, -1798
7599, -1853,  5524, -1753
7609, -2073,  5751, -1630
7619, -2318,  5826, -1450
7628, -2479,  5752, -1307
7639, -2543,  5559, -1271
7649, -2419,  5287, -1288
7659, -2184,  5061, -1377
7668, -1975,  4920, -1503
7679, -1868,  4895, -1658
7689, -1878,  4952, -1851
7699, -1915,  5023, -1977
7709, -1990,  5056, -2007
7719, -2046,  5069, -1969
7728, -2073,  5013, -1855
7738, -2126,  4962, -1748
7749, -2168,  4879, -1681
7759, -2097,  4752, -1638
7768, -1981,  4623, -1619
7779, -1863,  4568, -1624
7789, -1836,  4692, -1687
7798, -1881,  4887, -1805
7809, -1927,  4924, -1936
7819, -1871,  4769, -2049
7828, -1762,  4586, -2134
7839, -1668,  4534, -2130
7849, -1635,  4566, -2082
7858, -1683,  4562, -1953
7868, -1809,  4521, -1791
7879, -1860,  4554, -1613
7888, -1888,  4614, -1467
7898, -1971,  4637, -1335
7909, -2012,  4619, -1350
7919, -2014,  4486, -1493
7928, -1887,  4291, -1557
7939, -1734,  4208, -1497
7949, -1700,  4339, -1440
7958, -1695,  4496, -1516
7968, -1431,  4381, -2019
7979, -1110,  4336, -2365
7989,  -994,  4357, -2451
7998, -1144,  4420, -2411
8008, -1387,  4394, -2342
8019, -1633,  4308, -2249
8028, -1796,  4227, -2086
8038, -1852,  4253, -1838
8049, -1971,  4288, -1569
8059, -2071,  4267, -1340
8068, -2033,  4346, -1111
8078, -1942,  4505,  -918
8089, -1878,  4559,  -797
8098, -1812,  4524,  -733
8108, -1717,  4510,  -760
8118, -1497,  4541,  -880
8129, -1146,  4513, -1074
8138,  -680,  4444, -1214
8148,   -52,  4300, -1185
8158,   644,  4061,  -957
8169,  1424,  3833,  -570
8178,  2240,  3651,  -133
8188,  3040,  3647,   280
8199,  3713,  3741,   630
8208,  4157,  3713,   874
8218,  4296,  3526,   824
8229,  4073,  3241,   459
8238,  3739,  2920,  -281
8247,  3294,  2470, -1401
8259,  2764,  2024, -2616
8268,  2005,  1928, -3688
8278,   988,  2349, -4431
8288,  -129,  3107, -4697
8299, -1479,  3918, -4612
8308, -2946,  4447, -4257
8318, -4339,  4577, -3659
8329, -5640,  4269, -2882
8338, -6931,  3846, -2020
8348, -7980,  3568, -1293
8359, -8736,  3654,  -718
8369, -9211,  3992,  -359
8378, -9357,  4438,  -295
8388, -9279,  4748,  -435
8399, -8989,  4976,  -716
8408, -8552,  5151, -1037
8418, -8046,  5177, -1323
8429, -7530,  5040, -1521
8438, -7049,  4693, -1574
8448, -6666,  4393, -1554
8457, -6236,  4251, -1569
8468, -5748,  4210, -1620
8478, -5255,  4238, -1754
8487, -4761,  4300, -1940
8499, -4264,  4388, -2158
8508, -3819,  4513, -2363
8518, -3452,  4598, -2542
8527, -3149,  4584, -2682
8539, -2908,  4456, -2784
8548, -2722,  4293, -2807
8557, -2589,  4089, -2751
8568, -2497,  3925, -2621
8578, -2457,  3953, -2420
8587, -2460,  4023, -2152
8598, -2532,  4050, -1863
8608, -2668,  4022, -1599
8618, -2771,  3874, -1398
8627, -2869,  3692, -1281
8638, -2913,  3587, -1229
8648, -2916,  3554, -1230
8659, -2907,  3562, -1283
8668, -2846,  3596, -1381
8678, -2758,  3676, -1499
8687, -2677,  3798, -1565
8699, -2644,  3879, -1558
8708, -2670,  3932, -1519
8717, -2719,  3924, -1506
8727, -2729,  3878, -1550
8738, -2712,  3845, -1654
8747, -2686,  3833, -1749
8757, -2637,  3821, -1860
8768, -2588,  3785, -1960
8777, -2553,  3775, -2018
8788, -2531,  3778, -2026
8798, -2549,  3788, -1978
8808, -2580,  3783, -1896
8817, -2611,  3792, -1796
8828, -2641,  3783, -1701
8838, -2678,  3741, -1635
8847, -2706,  3665, -1595
8858, -2720,  3598, -1586
8868, -2728,  3608, -1586
8877, -2724,  3668, -1595
8888, -2711,  3741, -1629
8898, -2709,  3799, -1669
8907, -2712,  3789, -1700
8918, -2802,  3639, -1764
8928, -2720,  3558, -1832
8937, -2646,  3556, -1879
8947, -2635,  3592, -1869
8958, -2652,  3659, -1803
8967, -2702,  3685, -1715
8977, -2744,  3672, -1652
8988, -2769,  3679, -1611
8997, -2800,  3677, -1612
9008, -2794,  3642, -1641
9018, -2770,  3608, -1648
9027, -2774,  3577, -1611
9037, -2800,  3563, -1545
9048, -2843,  3565, -1469
9058, -2888,  3532, -1409
9067, -2909,  3438, -1406
9078, -2920,  3330, -1433
9088, -2902,  3289, -1465
9097, -2886,  3309, -1533
9107, -2835,  3377, -1632
9118, -2767,  3469, -1719
9127, -2737,  3555, -1760
9137, -2741,  3594, -1746
9148, -2775,  3576, -1692
9157, -2828,  3513, -1629
9168, -2887,  3422, -1564
9177, -2916,  3342, -1529
9187, -2947,  3323, -1515
9198, -2954,  3364, -1580
9207, -2897,  3433, -1680
9217, -2857,  3526, -1769
9228, -2865,  3648, -1784
9237, -2893,  3731, -1766
9247, -2886,  3728, -1781
9258, -2882,  3682, -1819
9267, -2870,  3617, -1864
9277, -2858,  3520, -1902
9288, -2869,  3469, -1913
9297, -2905,  3487, -1892
9307, -2935,  3550, -1882
9318, -2906,  3613, -1902
9327, -2853,  3639, -1919
9337, -2843,  3631, -1901
9348, -2824,  3627, -1917
9357, -2775,  3602, -1948
9367, -2798,  3555, -1949
9378, -2820,  3514, -1922
9387, -2933,  3503, -1828
