time,qw,qx,qy,qz
1965,0.86682,0.07861,0.10059,0.48193
1974,0.86609,0.07898,0.10059,0.48322
1985,0.86536,0.07886,0.10101,0.48438
1995,0.86475,0.07843,0.10193,0.48541
2004,0.86407,0.07794,0.10303,0.48639
2015,0.86353,0.07745,0.10400,0.48724
2024,0.86304,0.07703,0.10455,0.48810
2035,0.86261,0.07660,0.10486,0.48889
2044,0.86212,0.07629,0.10492,0.48969
2055,0.86163,0.07605,0.10486,0.49060
2065,0.86115,0.07587,0.10480,0.49158
2074,0.86066,0.07581,0.10474,0.49243
2085,0.86017,0.07599,0.10486,0.49316
2094,0.85974,0.07629,0.10492,0.49384
2105,0.85931,0.07684,0.10492,0.49451
2115,0.85895,0.07739,0.10492,0.49512
2124,0.85852,0.07800,0.10498,0.49567
2135,0.85822,0.07837,0.10504,0.49622
2144,0.85797,0.07849,0.10516,0.49658
2155,0.85785,0.07843,0.10522,0.49677
2164,0.85785,0.07819,0.10510,0.49683
2174,0.85797,0.07788,0.10468,0.49677
2185,0.85822,0.07764,0.10413,0.49646
2194,0.85870,0.07751,0.10333,0.49585
2205,0.85931,0.07770,0.10248,0.49493
2214,0.86005,0.07819,0.10144,0.49377
2224,0.86090,0.07880,0.10046,0.49237
2235,0.86188,0.07941,0.09973,0.49072
2244,0.86292,0.07977,0.09906,0.48895
2255,0.86414,0.07941,0.09845,0.48694
2264,0.86560,0.07825,0.09821,0.48462
2274,0.86725,0.07666,0.09839,0.48187
2285,0.86914,0.07520,0.09863,0.47864
2294,0.87109,0.07391,0.09888,0.47528
2305,0.87335,0.07281,0.09869,0.47125
2314,0.87598,0.07202,0.09851,0.46655
2324,0.87891,0.07147,0.09833,0.46112
2335,0.88214,0.07117,0.09827,0.45496
2344,0.88593,0.07104,0.09814,0.44757
2355,0.89026,0.07111,0.09796,0.43896
2364,0.89490,0.07135,0.09814,0.42932
2373,0.89996,0.07202,0.09863,0.41846
2384,0.90515,0.07336,0.09949,0.40668
2394,0.91040,0.07513,0.10059,0.39417
2405,0.91559,0.07697,0.10138,0.38129
2414,0.92072,0.07867,0.10193,0.36835
2423,0.92566,0.08014,0.10291,0.35498
2434,0.93054,0.08130,0.10522,0.34100
2444,0.93542,0.08197,0.10895,0.32611
2455,0.94031,0.08130,0.11383,0.31006
2464,0.94501,0.07947,0.12036,0.29333
2475,0.94946,0.07739,0.12769,0.27600
2484,0.95355,0.07513,0.13452,0.25854
2494,0.95758,0.07245,0.13873,0.24170
2505,0.96149,0.06982,0.13965,0.22601
2514,0.96515,0.06689,0.13873,0.21149
2525,0.96838,0.06244,0.13745,0.19836
2534,0.97144,0.05609,0.13611,0.18579
2543,0.97437,0.04828,0.13519,0.17303
2554,0.97705,0.03949,0.13397,0.16046
2564,0.97943,0.03113,0.13239,0.14868
2575,0.98145,0.02496,0.13080,0.13776
2584,0.98303,0.02173,0.12897,0.12811
2593,0.98450,0.02057,0.12598,0.12006
2604,0.98590,0.02020,0.12122,0.11340
2614,0.98724,0.02014,0.11517,0.10773
2625,0.98853,0.02045,0.10834,0.10260
2634,0.98981,0.02094,0.10150,0.09717
2643,0.99103,0.02112,0.09509,0.09125
2654,0.99207,0.02112,0.08972,0.08539
2663,0.99280,0.02087,0.08643,0.07959
2674,0.99335,0.02081,0.08582,0.07379
2684,0.99353,0.02161,0.08765,0.06873
2695,0.99341,0.02362,0.09125,0.06427
2704,0.99316,0.02692,0.09583,0.06006
2713,0.99286,0.03101,0.10052,0.05603
2724,0.99243,0.03516,0.10522,0.05182
2734,0.99207,0.03845,0.10986,0.04724
2745,0.99164,0.04059,0.11462,0.04260
2754,0.99115,0.04181,0.11969,0.03772
2763,0.99060,0.04291,0.12543,0.03229
2774,0.98987,0.04419,0.13177,0.02716
2783,0.98895,0.04541,0.13898,0.02271
2794,0.98798,0.04602,0.14624,0.01862
2804,0.98700,0.04633,0.15283,0.01477
2813,0.98615,0.04669,0.15833,0.01172
2824,0.98547,0.04688,0.16290,0.00916
2833,0.98486,0.04681,0.16663,0.00690
2844,0.98425,0.04681,0.17004,0.00446
2853,0.98358,0.04712,0.17395,0.00317
2864,0.98291,0.04663,0.17798,0.00244
2874,0.98224,0.04614,0.18182,0.00201
2883,0.98163,0.04639,0.18481,0.00146
2894,0.98120,0.04755,0.18695,0.00079
2903,0.98077,0.04901,0.18884,0.00000
2914,0.98029,0.05066,0.19092,-0.00122
2924,0.97968,0.05280,0.19336,-0.00275
2933,0.97906,0.05573,0.19568,-0.00409
2944,0.97858,0.05939,0.19702,-0.00513
2953,0.97833,0.06342,0.19690,-0.00549
2964,0.97839,0.06720,0.19519,-0.00519
2973,0.97882,0.07056,0.19189,-0.00427
2984,0.97961,0.07355,0.18683,-0.00311
2994,0.98065,0.07715,0.17969,-0.00256
3003,0.98193,0.08160,0.17041,-0.00250
3014,0.98328,0.08722,0.15948,-0.00299
3023,0.98456,0.09399,0.14758,-0.00421
3034,0.98553,0.10114,0.13556,-0.00568
3043,0.98627,0.10797,0.12421,-0.00720
3054,0.98688,0.11377,0.11420,-0.00836
3064,0.98724,0.11798,0.10596,-0.00916
3073,0.98749,0.12115,0.10004,-0.00977
3084,0.98755,0.12354,0.09656,-0.00995
3093,0.98743,0.12500,0.09576,-0.00958
3104,0.98724,0.12549,0.09686,-0.00891
3113,0.98712,0.12549,0.09839,-0.00806
3123,0.98706,0.12555,0.09918,-0.00720
3134,0.98700,0.12610,0.09906,-0.00629
3143,0.98694,0.12720,0.09808,-0.00568
3154,0.98682,0.12915,0.09668,-0.00537
3163,0.98657,0.13184,0.09583,-0.00519
3173,0.98621,0.13464,0.09576,-0.00482
3184,0.98578,0.13733,0.09668,-0.00421
3193,0.98517,0.13995,0.09869,-0.00354
3204,0.98456,0.14215,0.10175,-0.00323
3213,0.98389,0.14429,0.10504,-0.00378
3223,0.98334,0.14630,0.10742,-0.00464
3234,0.98297,0.14764,0.10889,-0.00500
3243,0.98285,0.14801,0.10944,-0.00452
3254,0.98297,0.14758,0.10895,-0.00330
3263,0.98328,0.14673,0.10760,-0.00171
3272,0.98364,0.14569,0.10535,-0.00055
3283,0.98413,0.14496,0.10223,-0.00061
3293,0.98450,0.14471,0.09863,-0.00183
3304,0.98474,0.14514,0.09540,-0.00336
3313,0.98486,0.14594,0.09320,-0.00458
3324,0.98474,0.14685,0.09265,-0.00507
3333,0.98462,0.14734,0.09363,-0.00500
3343,0.98431,0.14758,0.09589,-0.00458
3354,0.98407,0.14771,0.09845,-0.00409
3363,0.98389,0.14764,0.10046,-0.00348
3374,0.98383,0.14740,0.10120,-0.00269
3383,0.98395,0.14716,0.10046,-0.00146
3393,0.98419,0.14685,0.09888,-0.00024
3404,0.98438,0.14685,0.09705,0.00055
3413,0.98444,0.14758,0.09528,0.00085
3424,0.98438,0.14893,0.09381,0.00085
3433,0.98419,0.15057,0.09259,0.00116
3442,0.98407,0.15204,0.09167,0.00214
3453,0.98395,0.15302,0.09125,0.00378
3463,0.98383,0.15375,0.09149,0.00574
3474,0.98364,0.15430,0.09210,0.00763
3483,0.98352,0.15485,0.09265,0.00903
3494,0.98334,0.15582,0.09283,0.01019
3503,0.98309,0.15710,0.09271,0.01135
3513,0.98291,0.15845,0.09235,0.01270
3523,0.98273,0.15973,0.09161,0.01453
3533,0.98267,0.16058,0.09070,0.01666
3544,0.98273,0.16077,0.08929,0.01843
3553,0.98291,0.16064,0.08710,0.01959
3562,0.98322,0.16058,0.08411,0.02008
3573,0.98346,0.16071,0.08044,0.02026
3583,0.98376,0.16101,0.07623,0.02051
3594,0.98407,0.16113,0.07123,0.02100
3603,0.98456,0.16107,0.06482,0.02155
3614,0.98511,0.16077,0.05676,0.02173
3623,0.98566,0.16040,0.04712,0.02087
3632,0.98621,0.16003,0.03644,0.01874
3643,0.98663,0.15985,0.02563,0.01532
3653,0.98694,0.15997,0.01532,0.01099
3664,0.98700,0.16022,0.00562,0.00635
3673,0.98700,0.16052,-0.00330,0.00171
3682,0.98688,0.16101,-0.01117,-0.00269
3693,0.98669,0.16132,-0.01794,-0.00653
3703,0.98657,0.16125,-0.02319,-0.01074
3713,0.98633,0.16174,-0.02698,-0.01556
3723,0.98590,0.16302,-0.02960,-0.02087
3732,0.98547,0.16486,-0.03076,-0.02496
3743,0.98511,0.16644,-0.02985,-0.02905
3752,0.98468,0.16852,-0.02832,-0.03333
3763,0.98419,0.17072,-0.02716,-0.03687
3773,0.98383,0.17291,-0.02515,-0.03900
3784,0.98364,0.17383,-0.02216,-0.04083
3793,0.98358,0.17395,-0.01868,-0.04382
3802,0.98358,0.17273,-0.01636,-0.04883
3813,0.98370,0.17047,-0.01617,-0.05450
3822,0.98383,0.16797,-0.01740,-0.05914
3833,0.98358,0.16656,-0.01703,-0.06659
3843,0.98322,0.16510,-0.01807,-0.07471
3854,0.98303,0.16302,-0.02118,-0.08081
3863,0.98328,0.15906,-0.02551,-0.08490
3872,0.98370,0.15436,-0.03003,-0.08704
3883,0.98425,0.15002,-0.03278,-0.08722
3892,0.98480,0.14740,-0.03180,-0.08582
3903,0.98523,0.14661,-0.02618,-0.08380
3913,0.98547,0.14734,-0.01672,-0.08234
3922,0.98541,0.14874,-0.00513,-0.08191
3933,0.98511,0.15027,0.00708,-0.08264
3942,0.98462,0.15155,0.01862,-0.08429
3953,0.98413,0.15234,0.02820,-0.08649
3963,0.98364,0.15253,0.03491,-0.08881
3972,0.98340,0.15216,0.03833,-0.09070
3983,0.98340,0.15125,0.03882,-0.09204
3992,0.98364,0.14978,0.03723,-0.09290
4003,0.98401,0.14752,0.03455,-0.09314
4012,0.98456,0.14447,0.03149,-0.09302
4023,0.98517,0.14130,0.02869,-0.09271
4033,0.98560,0.13867,0.02686,-0.09265
4042,0.98572,0.13733,0.02625,-0.09320
4053,0.98560,0.13757,0.02692,-0.09442
4062,0.98517,0.13910,0.02850,-0.09595
4073,0.98468,0.14117,0.03033,-0.09735
4082,0.98425,0.14331,0.03174,-0.09827
4092,0.98389,0.14514,0.03229,-0.09869
4103,0.98370,0.14648,0.03223,-0.09875
4112,0.98364,0.14734,0.03198,-0.09814
4123,0.98376,0.14734,0.03204,-0.09705
4132,0.98395,0.14661,0.03253,-0.09576
4143,0.98419,0.14569,0.03326,-0.09442
4152,0.98444,0.14490,0.03375,-0.09308
4162,0.98462,0.14417,0.03381,-0.09204
4173,0.98480,0.14374,0.03339,-0.09149
4182,0.98480,0.14374,0.03284,-0.09131
4193,0.98474,0.14417,0.03241,-0.09143
4202,0.98462,0.14508,0.03217,-0.09149
4213,0.98450,0.14606,0.03229,-0.09125
4222,0.98438,0.14691,0.03284,-0.09082
4232,0.98431,0.14746,0.03351,-0.09045
4243,0.98431,0.14746,0.03387,-0.09021
4252,0.98450,0.14673,0.03345,-0.08960
4263,0.98486,0.14551,0.03229,-0.08838
4272,0.98529,0.14404,0.03040,-0.08655
4282,0.98572,0.14264,0.02814,-0.08435
4293,0.98615,0.14154,0.02606,-0.08228
4302,0.98639,0.14093,0.02441,-0.08075
4313,0.98651,0.14081,0.02325,-0.07983
4322,0.98651,0.14111,0.02222,-0.07935
4333,0.98651,0.14166,0.02136,-0.07904
4342,0.98645,0.14240,0.02032,-0.07886
4352,0.98639,0.14313,0.01917,-0.07837
4363,0.98639,0.14386,0.01788,-0.07745
4372,0.98639,0.14447,0.01660,-0.07617
4383,0.98645,0.14508,0.01520,-0.07477
4392,0.98645,0.14575,0.01367,-0.07343
4401,0.98651,0.14642,0.01221,-0.07208
4412,0.98657,0.14685,0.01093,-0.07056
4422,0.98657,0.14722,0.01019,-0.06921
4433,0.98657,0.14777,0.00995,-0.06812
4442,0.98657,0.14850,0.01025,-0.06708
4451,0.98651,0.14929,0.01080,-0.06598
4462,0.98645,0.14996,0.01154,-0.06476
4472,0.98645,0.15045,0.01221,-0.06342
4483,0.98651,0.15076,0.01263,-0.06183
4492,0.98657,0.15094,0.01306,-0.06018
4503,0.98669,0.15100,0.01349,-0.05853
4512,0.98676,0.15106,0.01404,-0.05701
4521,0.98682,0.15118,0.01453,-0.05524
4532,0.98694,0.15118,0.01508,-0.05310
4542,0.98706,0.15112,0.01562,-0.05084
4553,0.98712,0.15112,0.01611,-0.04871
4562,0.98718,0.15125,0.01648,-0.04688
4571,0.98724,0.15149,0.01666,-0.04541
4582,0.98724,0.15179,0.01672,-0.04413
4592,0.98730,0.15222,0.01575,-0.04138
4603,0.98767,0.15131,0.01080,-0.03809
4612,0.98785,0.15088,0.00970,-0.03473
4621,0.98810,0.15009,0.00800,-0.03137
4632,0.98834,0.14905,0.00702,-0.02899
4642,0.98840,0.14899,0.00836,-0.02740
4653,0.98834,0.14929,0.01013,-0.02606
4662,0.98840,0.14935,0.01117,-0.02460
4671,0.98840,0.14923,0.01172,-0.02301
4683,0.98853,0.14893,0.01141,-0.02161
4692,0.98859,0.14850,0.01031,-0.02039
4701,0.98871,0.14825,0.00897,-0.01898
4712,0.98877,0.14789,0.00775,-0.01752
4722,0.98883,0.14758,0.00702,-0.01630
4733,0.98889,0.14752,0.00702,-0.01544
4742,0.98889,0.14734,0.00769,-0.01416
4751,0.98889,0.14758,0.00897,-0.01208
4762,0.98871,0.14868,0.01196,-0.01129
4772,0.98853,0.14996,0.01337,-0.01050
4781,0.98840,0.15070,0.01331,-0.00977
4792,0.98834,0.15118,0.01270,-0.00946
4801,0.98828,0.15173,0.01208,-0.00909
4812,0.98828,0.15179,0.01196,-0.00885
4822,0.98828,0.15149,0.01196,-0.00885
4831,0.98834,0.15106,0.01239,-0.00916
4842,0.98840,0.15070,0.01312,-0.00977
4851,0.98846,0.15027,0.01385,-0.01068
4862,0.98846,0.15002,0.01434,-0.01202
4871,0.98846,0.14984,0.01428,-0.01373
4882,0.98846,0.14978,0.01367,-0.01593
4892,0.98840,0.15002,0.01288,-0.01825
4901,0.98834,0.15015,0.01245,-0.02051
4912,0.98834,0.14972,0.01245,-0.02289
4921,0.98853,0.14813,0.01306,-0.02563
4932,0.98883,0.14514,0.01404,-0.02911
4942,0.98938,0.14032,0.01483,-0.03455
4951,0.99017,0.13196,0.01624,-0.04315
4962,0.99091,0.12201,0.01605,-0.05341
4971,0.99158,0.11163,0.01447,-0.06390
4982,0.99194,0.10156,0.01245,-0.07391
4991,0.99225,0.09180,0.01056,-0.08258
5002,0.99243,0.08240,0.00970,-0.09033
5012,0.99243,0.07397,0.01044,-0.09735
5021,0.99219,0.06671,0.01300,-0.10425
5032,0.99158,0.06116,0.01801,-0.11224
5041,0.99042,0.05768,0.02454,-0.12268
5052,0.98859,0.05670,0.03137,-0.13580
5061,0.98608,0.05865,0.03674,-0.15076
5071,0.98322,0.06378,0.03937,-0.16626
5082,0.97986,0.07129,0.03931,-0.18207
5091,0.97638,0.07935,0.03656,-0.19757
5102,0.97290,0.08618,0.03241,-0.21210
5111,0.96936,0.09064,0.02838,-0.22644
5122,0.96564,0.09296,0.02533,-0.24127
5131,0.96155,0.09338,0.02356,-0.25714
5141,0.95685,0.09125,0.02332,-0.27478
5152,0.95172,0.08655,0.02380,-0.29352
5161,0.94647,0.08020,0.02356,-0.31165
5172,0.94153,0.07294,0.02258,-0.32800
5181,0.93695,0.06598,0.02191,-0.34241
5192,0.93280,0.06055,0.02283,-0.35449
5201,0.92834,0.05798,0.02924,-0.36591
5211,0.92352,0.05688,0.03760,-0.37738
5222,0.91833,0.05743,0.04602,-0.38892
5231,0.91296,0.05920,0.05334,-0.40015
5242,0.90765,0.06110,0.05841,-0.41101
5251,0.90265,0.06189,0.06049,-0.42157
5262,0.89825,0.06104,0.05920,-0.43115
5271,0.89392,0.05853,0.05450,-0.44104
5281,0.88953,0.05377,0.04724,-0.45117
5292,0.88513,0.04712,0.03748,-0.46143
5301,0.88092,0.03949,0.02631,-0.47083
5312,0.87720,0.03290,0.01721,-0.47864
5321,0.87402,0.02881,0.01221,-0.48480
5330,0.87164,0.02704,0.01044,-0.48932
5341,0.87006,0.02692,0.00970,-0.49207
5351,0.86938,0.02753,0.00879,-0.49323
5362,0.86963,0.02795,0.00708,-0.49286
5371,0.87054,0.02789,0.00647,-0.49127
5382,0.87109,0.02747,0.00922,-0.49023
5391,0.87042,0.02722,0.01630,-0.49127
5400,0.86877,0.02753,0.02673,-0.49371
5411,0.86700,0.02783,0.03845,-0.49597
5421,0.86548,0.02734,0.04926,-0.49768
5432,0.86414,0.02643,0.05786,-0.49921
5441,0.86304,0.02606,0.06348,-0.50043
5452,0.86273,0.02698,0.06592,-0.50061
5461,0.86316,0.02887,0.06537,-0.49982
5470,0.86401,0.03082,0.06232,-0.49866
5481,0.86475,0.03235,0.05786,-0.49774
5491,0.86542,0.03333,0.05280,-0.49713
5502,0.86597,0.03412,0.04779,-0.49658
5511,0.86615,0.03497,0.04340,-0.49664
5520,0.86566,0.03619,0.03973,-0.49768
5531,0.86475,0.03790,0.03705,-0.49939
5541,0.86346,0.03973,0.03552,-0.50153
5552,0.86261,0.04120,0.03485,-0.50299
5561,0.86206,0.04199,0.03430,-0.50385
5570,0.86157,0.04272,0.03375,-0.50464
5581,0.86096,0.04395,0.03326,-0.50568
5591,0.85999,0.04541,0.03339,-0.50714
5602,0.85889,0.04694,0.03339,-0.50891
5611,0.85785,0.04852,0.03296,-0.51050
5620,0.85706,0.04987,0.03180,-0.51184
5631,0.85651,0.05096,0.02985,-0.51276
5640,0.85608,0.05176,0.02740,-0.51343
5651,0.85577,0.05237,0.02466,-0.51410
5661,0.85559,0.05310,0.02191,-0.51440
5672,0.85571,0.05377,0.01917,-0.51422
5681,0.85602,0.05469,0.01642,-0.51373
5690,0.85645,0.05597,0.01373,-0.51300
5701,0.85767,0.05676,0.01117,-0.51086
5710,0.85944,0.05499,0.00763,-0.50824
5721,0.86053,0.05164,0.00598,-0.50671
5731,0.86115,0.05005,0.00629,-0.50586
5742,0.86176,0.05048,0.00775,-0.50476
5751,0.86243,0.05109,0.00928,-0.50348
5760,0.86304,0.05109,0.01013,-0.50244
5771,0.86322,0.05060,0.01068,-0.50208
5780,0.86334,0.05023,0.01190,-0.50195
5791,0.86346,0.04913,0.01422,-0.50183
5801,0.86328,0.04834,0.01611,-0.50208
5810,0.86353,0.04816,0.01691,-0.50171
5821,0.86407,0.04810,0.01642,-0.50079
5830,0.86469,0.04803,0.01514,-0.49982
5841,0.86517,0.04846,0.01367,-0.49884
5850,0.86542,0.04895,0.01251,-0.49847
5861,0.86505,0.04944,0.01227,-0.49908
5871,0.86389,0.04974,0.01324,-0.50098
5880,0.86200,0.04974,0.01544,-0.50415
5891,0.85931,0.04980,0.01825,-0.50867
5900,0.85596,0.05072,0.02100,-0.51404
5911,0.85236,0.05249,0.02332,-0.51978
5921,0.84894,0.05432,0.02502,-0.52509
5930,0.84564,0.05573,0.02588,-0.53021
5941,0.84247,0.05664,0.02643,-0.53510
5950,0.83966,0.05719,0.02686,-0.53937
5961,0.83704,0.05756,0.02783,-0.54340
5970,0.83441,0.05841,0.02924,-0.54724
