time,qw,qx,qy,qz
6350,-0.78668,-0.00397,-0.60797,0.10754
6361,-0.78693,-0.00146,-0.60797,0.10590
6371,-0.78711,0.00092,-0.60797,0.10431
6382,-0.78717,0.00342,-0.60815,0.10272
6391,-0.78687,0.00586,-0.60876,0.10107
6400,-0.78638,0.00812,-0.60974,0.09937
6411,-0.78583,0.01019,-0.61072,0.09760
6421,-0.78534,0.01196,-0.61157,0.09589
6432,-0.78485,0.01355,-0.61237,0.09424
6441,-0.78436,0.01501,-0.61328,0.09265
6452,-0.78381,0.01660,-0.61414,0.09094
6461,-0.78345,0.01831,-0.61481,0.08917
6470,-0.78320,0.02026,-0.61536,0.08710
6481,-0.78308,0.02240,-0.61578,0.08490
6491,-0.78302,0.02454,-0.61609,0.08270
6502,-0.78290,0.02667,-0.61633,0.08075
6511,-0.78284,0.02881,-0.61658,0.07904
6520,-0.78284,0.03076,-0.61670,0.07770
6531,-0.78278,0.03247,-0.61676,0.07684
6541,-0.78278,0.03357,-0.61676,0.07623
6552,-0.78296,0.03418,-0.61658,0.07556
6561,-0.78320,0.03430,-0.61633,0.07471
6572,-0.78351,0.03424,-0.61609,0.07367
6581,-0.78363,0.03436,-0.61609,0.07245
6590,-0.78357,0.03516,-0.61627,0.07086
6601,-0.78333,0.03662,-0.61676,0.06885
6611,-0.78308,0.03882,-0.61725,0.06659
6622,-0.78271,0.04144,-0.61774,0.06445
6631,-0.78229,0.04407,-0.61823,0.06256
6640,-0.78198,0.04645,-0.61865,0.06085
6651,-0.78174,0.04846,-0.61896,0.05933
6661,-0.78162,0.05005,-0.61908,0.05804
6671,-0.78168,0.05139,-0.61902,0.05664
6681,-0.78192,0.05267,-0.61877,0.05518
6690,-0.78223,0.05414,-0.61841,0.05359
6701,-0.78241,0.05591,-0.61810,0.05206
6710,-0.78241,0.05798,-0.61804,0.05054
6721,-0.78217,0.06030,-0.61829,0.04901
6731,-0.78162,0.06281,-0.61884,0.04755
6742,-0.78076,0.06555,-0.61975,0.04620
6751,-0.77960,0.06854,-0.62091,0.04480
6760,-0.77832,0.07166,-0.62238,0.04321
6771,-0.77698,0.07465,-0.62372,0.04150
6780,-0.77588,0.07727,-0.62488,0.03973
6791,-0.77490,0.07947,-0.62598,0.03809
6801,-0.77405,0.08118,-0.62695,0.03668
6810,-0.77313,0.08264,-0.62787,0.03540
6821,-0.77216,0.08435,-0.62891,0.03430
6830,-0.77106,0.08649,-0.63007,0.03320
6841,-0.76959,0.08942,-0.63147,0.03210
6850,-0.76782,0.09326,-0.63318,0.03101
6861,-0.76556,0.09814,-0.63519,0.02991
6871,-0.76300,0.10358,-0.63745,0.02899
6880,-0.76013,0.10913,-0.63995,0.02832
6891,-0.75714,0.11414,-0.64264,0.02765
6900,-0.75409,0.11810,-0.64557,0.02679
6911,-0.75104,0.12079,-0.64868,0.02551
6921,-0.74780,0.12256,-0.65216,0.02411
6930,-0.74426,0.12396,-0.65594,0.02271
6941,-0.74066,0.12531,-0.65979,0.02155
6950,-0.73724,0.12665,-0.66339,0.02057
6961,-0.73407,0.12775,-0.66669,0.02002
6970,-0.73102,0.12836,-0.66992,0.02008
6981,-0.72809,0.12848,-0.67310,0.02032
6991,-0.72528,0.12811,-0.67621,0.02020
7000,-0.72253,0.12695,-0.67938,0.01904
7011,-0.71997,0.12518,-0.68243,0.01660
7020,-0.71765,0.12347,-0.68530,0.01300
7031,-0.71582,0.12238,-0.68744,0.00854
7040,-0.71448,0.12164,-0.68903,0.00348
7050,-0.71332,0.12067,-0.69043,-0.00183
7061,-0.71234,0.11902,-0.69171,-0.00696
7070,-0.71161,0.11603,-0.69287,-0.01166
7081,-0.71118,0.11163,-0.69397,-0.01624
7090,-0.71094,0.10681,-0.69489,-0.02002
7101,-0.71088,0.10217,-0.69556,-0.02252
7110,-0.71106,0.09857,-0.69586,-0.02386
7120,-0.71143,0.09674,-0.69574,-0.02466
7131,-0.71155,0.09698,-0.69550,-0.02570
7140,-0.71130,0.09918,-0.69537,-0.02716
7151,-0.71075,0.10309,-0.69531,-0.02911
7160,-0.70990,0.10779,-0.69537,-0.03143
7170,-0.70880,0.11218,-0.69568,-0.03418
7181,-0.70764,0.11554,-0.69617,-0.03723
7190,-0.70667,0.11719,-0.69666,-0.04041
7201,-0.70624,0.11719,-0.69690,-0.04309
7211,-0.70636,0.11627,-0.69684,-0.04498
7220,-0.70709,0.11517,-0.69623,-0.04614
7231,-0.70807,0.11481,-0.69525,-0.04669
7240,-0.70886,0.11591,-0.69421,-0.04694
7250,-0.70935,0.11865,-0.69330,-0.04712
7261,-0.70935,0.12274,-0.69250,-0.04779
7270,-0.70892,0.12762,-0.69196,-0.04926
7280,-0.70819,0.13263,-0.69159,-0.05133
7291,-0.70740,0.13715,-0.69141,-0.05371
7300,-0.70660,0.14075,-0.69128,-0.05585
7311,-0.70624,0.14301,-0.69104,-0.05756
7320,-0.70624,0.14417,-0.69067,-0.05865
7330,-0.70660,0.14447,-0.69025,-0.05896
7341,-0.70715,0.14453,-0.68976,-0.05859
7350,-0.70764,0.14508,-0.68915,-0.05798
7361,-0.70795,0.14655,-0.68860,-0.05743
7370,-0.70789,0.14893,-0.68811,-0.05743
7379,-0.70758,0.15216,-0.68768,-0.05798
7390,-0.70697,0.15582,-0.68738,-0.05908
7400,-0.70618,0.15924,-0.68726,-0.06073
7411,-0.70538,0.16187,-0.68732,-0.06268
7420,-0.70477,0.16345,-0.68744,-0.06439
7431,-0.70447,0.16400,-0.68744,-0.06573
7440,-0.70453,0.16406,-0.68732,-0.06635
7449,-0.70465,0.16418,-0.68719,-0.06622
7460,-0.70477,0.16437,-0.68707,-0.06561
7470,-0.70483,0.16479,-0.68695,-0.06494
7481,-0.70496,0.16547,-0.68671,-0.06451
7490,-0.70502,0.16638,-0.68640,-0.06464
7499,-0.70514,0.16779,-0.68591,-0.06512
7510,-0.70502,0.16974,-0.68549,-0.06604
7520,-0.70477,0.17230,-0.68500,-0.06714
7530,-0.70441,0.17535,-0.68445,-0.06830
7540,-0.70404,0.17883,-0.68384,-0.06952
7551,-0.70355,0.18268,-0.68317,-0.07062
7560,-0.70312,0.18665,-0.68250,-0.07135
7569,-0.70276,0.19031,-0.68176,-0.07202
7580,-0.70251,0.19336,-0.68109,-0.07269
7590,-0.70215,0.19562,-0.68073,-0.07330
7601,-0.70190,0.19702,-0.68054,-0.07404
7610,-0.70166,0.19788,-0.68048,-0.07483
7619,-0.70148,0.19843,-0.68036,-0.07587
7630,-0.70129,0.19910,-0.68018,-0.07709
7639,-0.70117,0.20007,-0.67987,-0.07837
7650,-0.70105,0.20135,-0.67950,-0.07977
7660,-0.70081,0.20288,-0.67914,-0.08124
7671,-0.70044,0.20447,-0.67883,-0.08270
7680,-0.70001,0.20593,-0.67865,-0.08423
7689,-0.69971,0.20709,-0.67834,-0.08594
7700,-0.69952,0.20813,-0.67804,-0.08771
7710,-0.69940,0.20917,-0.67761,-0.08942
7721,-0.69934,0.21033,-0.67712,-0.09100
7730,-0.69928,0.21167,-0.67657,-0.09247
7739,-0.69922,0.21301,-0.67603,-0.09387
7750,-0.69910,0.21429,-0.67554,-0.09521
7759,-0.69879,0.21552,-0.67523,-0.09662
7770,-0.69830,0.21680,-0.67511,-0.09821
7780,-0.69769,0.21808,-0.67511,-0.09979
7789,-0.69708,0.21930,-0.67511,-0.10162
7800,-0.69653,0.22052,-0.67499,-0.10352
7809,-0.69611,0.22168,-0.67474,-0.10516
7820,-0.69580,0.22284,-0.67450,-0.10663
7830,-0.69550,0.22388,-0.67419,-0.10791
7839,-0.69519,0.22510,-0.67395,-0.10907
7850,-0.69464,0.22656,-0.67383,-0.11023
7859,-0.69391,0.22845,-0.67377,-0.11151
7870,-0.69281,0.23047,-0.67395,-0.11292
7879,-0.69165,0.23254,-0.67419,-0.11438
7890,-0.69037,0.23450,-0.67462,-0.11572
7900,-0.68903,0.23633,-0.67511,-0.11676
7909,-0.68762,0.23834,-0.67572,-0.11755
7920,-0.68610,0.24066,-0.67633,-0.11829
7930,-0.68408,0.24371,-0.67719,-0.11890
7939,-0.68164,0.24768,-0.67810,-0.11932
7950,-0.67877,0.25244,-0.67920,-0.11975
7959,-0.67554,0.25757,-0.68036,-0.12042
7970,-0.67212,0.26245,-0.68170,-0.12128
7979,-0.66870,0.26648,-0.68341,-0.12177
7989,-0.66547,0.26947,-0.68542,-0.12183
8000,-0.66248,0.27124,-0.68762,-0.12164
8009,-0.65955,0.27209,-0.69012,-0.12128
8020,-0.65631,0.27283,-0.69305,-0.12073
8029,-0.65271,0.27429,-0.69592,-0.12030
8039,-0.64899,0.27698,-0.69843,-0.12006
8050,-0.64514,0.28113,-0.70026,-0.12018
8059,-0.64099,0.28668,-0.70178,-0.12061
8070,-0.63580,0.29303,-0.70386,-0.12079
8079,-0.62952,0.29913,-0.70691,-0.12073
8090,-0.62244,0.30432,-0.71094,-0.12085
8099,-0.61499,0.30835,-0.71552,-0.12177
8109,-0.60779,0.31177,-0.71973,-0.12415
8120,-0.60205,0.31476,-0.72241,-0.12872
8129,-0.59839,0.31732,-0.72333,-0.13464
8140,-0.59692,0.31958,-0.72247,-0.14038
8149,-0.59711,0.32153,-0.72058,-0.14459
8159,-0.59802,0.32288,-0.71893,-0.14606
8169,-0.59888,0.32318,-0.71832,-0.14484
8179,-0.59882,0.32263,-0.71924,-0.14172
8190,-0.59723,0.32147,-0.72180,-0.13788
8199,-0.59424,0.32025,-0.72540,-0.13470
8210,-0.59003,0.31958,-0.72931,-0.13361
8219,-0.58527,0.32013,-0.73254,-0.13562
8229,-0.58057,0.32196,-0.73474,-0.13959
8240,-0.57611,0.32471,-0.73621,-0.14392
8249,-0.57220,0.32788,-0.73706,-0.14801
8260,-0.56873,0.33112,-0.73773,-0.15100
8269,-0.56549,0.33423,-0.73853,-0.15204
8279,-0.56262,0.33673,-0.73981,-0.15100
8290,-0.56018,0.33801,-0.74158,-0.14844
8299,-0.55835,0.33765,-0.74371,-0.14551
8310,-0.55707,0.33600,-0.74591,-0.14294
8319,-0.55591,0.33356,-0.74829,-0.14087
8328,-0.55463,0.33087,-0.75067,-0.13959
8339,-0.55298,0.32843,-0.75299,-0.13947
8349,-0.55084,0.32648,-0.75513,-0.14056
8360,-0.54858,0.32550,-0.75684,-0.14276
8369,-0.54626,0.32574,-0.75787,-0.14539
8380,-0.54431,0.32697,-0.75830,-0.14801
8389,-0.54297,0.32892,-0.75800,-0.15002
8398,-0.54254,0.33087,-0.75726,-0.15106
8409,-0.54309,0.33252,-0.75604,-0.15149
8419,-0.54431,0.33392,-0.75458,-0.15131
8430,-0.54584,0.33521,-0.75305,-0.15063
8439,-0.54718,0.33624,-0.75177,-0.14984
8448,-0.54834,0.33679,-0.75079,-0.14923
8459,-0.54919,0.33698,-0.75006,-0.14923
8469,-0.54968,0.33698,-0.74957,-0.14996
8480,-0.54980,0.33698,-0.74927,-0.15118
8489,-0.54956,0.33734,-0.74896,-0.15265
8500,-0.54919,0.33820,-0.74854,-0.15405
8509,-0.54889,0.33923,-0.74792,-0.15576
8518,-0.54889,0.34027,-0.74701,-0.15790
8529,-0.54926,0.34125,-0.74597,-0.15973
8539,-0.54987,0.34180,-0.74500,-0.16089
8550,-0.55072,0.34174,-0.74426,-0.16138
8559,-0.55182,0.34131,-0.74365,-0.16156
8568,-0.55292,0.34070,-0.74304,-0.16174
8579,-0.55408,0.34021,-0.74237,-0.16199
8588,-0.55518,0.33990,-0.74158,-0.16241
8599,-0.55615,0.33984,-0.74072,-0.16321
8609,-0.55701,0.34003,-0.73981,-0.16400
8620,-0.55762,0.34052,-0.73895,-0.16479
8629,-0.55804,0.34106,-0.73816,-0.16571
8638,-0.55835,0.34180,-0.73737,-0.16675
8649,-0.55865,0.34271,-0.73639,-0.16797
8659,-0.55908,0.34363,-0.73535,-0.16925
8669,-0.55963,0.34454,-0.73425,-0.17047
8679,-0.56018,0.34540,-0.73322,-0.17145
8688,-0.56067,0.34613,-0.73230,-0.17212
8699,-0.56097,0.34674,-0.73169,-0.17255
8708,-0.56116,0.34735,-0.73120,-0.17297
8719,-0.56110,0.34827,-0.73059,-0.17365
8729,-0.56091,0.34943,-0.72992,-0.17487
8738,-0.56067,0.35065,-0.72913,-0.17651
8749,-0.56042,0.35168,-0.72833,-0.17847
8758,-0.56036,0.35254,-0.72742,-0.18054
8769,-0.56049,0.35327,-0.72650,-0.18250
8778,-0.56079,0.35394,-0.72559,-0.18408
8789,-0.56122,0.35468,-0.72455,-0.18530
8799,-0.56177,0.35547,-0.72351,-0.18634
8808,-0.56244,0.35620,-0.72235,-0.18726
8819,-0.56323,0.35663,-0.72125,-0.18829
8828,-0.56409,0.35657,-0.72034,-0.18945
8839,-0.56488,0.35602,-0.71960,-0.19067
8848,-0.56561,0.35504,-0.71912,-0.19226
8859,-0.56610,0.35382,-0.71881,-0.19415
8869,-0.56628,0.35266,-0.71863,-0.19629
8878,-0.56641,0.35175,-0.71832,-0.19873
8889,-0.56647,0.35120,-0.71790,-0.20111
8898,-0.56641,0.35114,-0.71735,-0.20331
8909,-0.56616,0.35168,-0.71692,-0.20465
8919,-0.56567,0.35236,-0.71686,-0.20520
8928,-0.56464,0.35266,-0.71741,-0.20538
8939,-0.56305,0.35242,-0.71869,-0.20587
8948,-0.56079,0.35168,-0.72046,-0.20691
8959,-0.55792,0.35095,-0.72253,-0.20868
8968,-0.55426,0.35114,-0.72467,-0.21088
8978,-0.54950,0.35309,-0.72675,-0.21289
8989,-0.54388,0.35712,-0.72839,-0.21478
8998,-0.53802,0.36322,-0.72925,-0.21661
9009,-0.53210,0.37036,-0.72949,-0.21826
9018,-0.52643,0.37781,-0.72906,-0.22058
9028,-0.52051,0.38531,-0.72870,-0.22284
9039,-0.51477,0.39160,-0.72882,-0.22498
9048,-0.50958,0.39606,-0.72913,-0.22778
9059,-0.50488,0.39880,-0.72980,-0.23145
9068,-0.50055,0.39990,-0.73077,-0.23584
9079,-0.49634,0.40039,-0.73175,-0.24066
9088,-0.49243,0.40125,-0.73236,-0.24542
9098,-0.48914,0.40228,-0.73230,-0.25037
9109,-0.48669,0.40350,-0.73120,-0.25641
9118,-0.48474,0.40540,-0.72858,-0.26440
9129,-0.48315,0.40729,-0.72479,-0.27448
9138,-0.48163,0.40851,-0.72107,-0.28510
9148,-0.47949,0.40863,-0.71851,-0.29486
9159,-0.47662,0.40796,-0.71698,-0.30408
9168,-0.47375,0.40710,-0.71570,-0.31256
9179,-0.47113,0.40631,-0.71442,-0.32037
9188,-0.46906,0.40588,-0.71277,-0.32745
9198,-0.46796,0.40619,-0.71039,-0.33386
9209,-0.46820,0.40710,-0.70691,-0.33972
9218,-0.46979,0.40826,-0.70251,-0.34515
9229,-0.47235,0.40918,-0.69769,-0.35040
9238,-0.47528,0.40967,-0.69312,-0.35486
9247,-0.47821,0.40967,-0.68951,-0.35791
9259,-0.48108,0.40900,-0.68707,-0.35956
9268,-0.48401,0.40753,-0.68573,-0.35986
9279,-0.48724,0.40546,-0.68506,-0.35913
9288,-0.49072,0.40350,-0.68481,-0.35706
9297,-0.49408,0.40222,-0.68494,-0.35364
9308,-0.49731,0.40186,-0.68500,-0.34937
9318,-0.50037,0.40228,-0.68475,-0.34497
9329,-0.50305,0.40326,-0.68420,-0.34094
9338,-0.50507,0.40454,-0.68390,-0.33716
9347,-0.50635,0.40588,-0.68384,-0.33368
9358,-0.50684,0.40710,-0.68402,-0.33105
9368,-0.50659,0.40839,-0.68408,-0.32965
9379,-0.50568,0.40991,-0.68408,-0.32916
9388,-0.50458,0.41168,-0.68390,-0.32904
9399,-0.50354,0.41327,-0.68372,-0.32910
9408,-0.50281,0.41449,-0.68353,-0.32910
9417,-0.50262,0.41522,-0.68329,-0.32892
9428,-0.50287,0.41559,-0.68298,-0.32874
9438,-0.50323,0.41559,-0.68262,-0.32880
9449,-0.50348,0.41559,-0.68225,-0.32928
9458,-0.50342,0.41571,-0.68176,-0.33020
9467,-0.50299,0.41620,-0.68115,-0.33148
9478,-0.50232,0.41699,-0.68036,-0.33307
9488,-0.50171,0.41809,-0.67938,-0.33466
9497,-0.50134,0.41919,-0.67834,-0.33594
9508,-0.50146,0.42029,-0.67725,-0.33667
9518,-0.50195,0.42133,-0.67609,-0.33685
9529,-0.50262,0.42218,-0.67505,-0.33685
9538,-0.50317,0.42273,-0.67432,-0.33679
9547,-0.50354,0.42297,-0.67395,-0.33679
9558,-0.50372,0.42279,-0.67389,-0.33679
9567,-0.50372,0.42242,-0.67401,-0.33698
9578,-0.50354,0.42224,-0.67413,-0.33734
9588,-0.50323,0.42230,-0.67401,-0.33795
9599,-0.50293,0.42273,-0.67352,-0.33887
9608,-0.50275,0.42346,-0.67279,-0.33960
9617,-0.50281,0.42438,-0.67200,-0.33997
9628,-0.50305,0.42535,-0.67114,-0.34009
9638,-0.50336,0.42621,-0.67023,-0.34027
9649,-0.50385,0.42694,-0.66925,-0.34064
9658,-0.50427,0.42749,-0.66833,-0.34119
9667,-0.50464,0.42761,-0.66754,-0.34198
9678,-0.50488,0.42737,-0.66681,-0.34332
9687,-0.50507,0.42712,-0.66595,-0.34497
9698,-0.50525,0.42725,-0.66498,-0.34656
9708,-0.50549,0.42780,-0.66370,-0.34790
9717,-0.50586,0.42859,-0.66229,-0.34906
9728,-0.50623,0.42938,-0.66089,-0.35022
9737,-0.50647,0.43018,-0.65955,-0.35150
9748,-0.50659,0.43079,-0.65833,-0.35278
9758,-0.50677,0.43127,-0.65717,-0.35413
9767,-0.50708,0.43140,-0.65607,-0.35553
9778,-0.50751,0.43146,-0.65497,-0.35687
9787,-0.50800,0.43134,-0.65399,-0.35815
9798,-0.50861,0.43121,-0.65289,-0.35944
9807,-0.50934,0.43140,-0.65137,-0.36090
9818,-0.51019,0.43213,-0.64929,-0.36255
9828,-0.51074,0.43372,-0.64679,-0.36432
9837,-0.51123,0.43604,-0.64368,-0.36639
9848,-0.51233,0.43811,-0.64014,-0.36853
9857,-0.51471,0.43890,-0.63617,-0.37122
9868,-0.51831,0.43835,-0.63171,-0.37445
9878,-0.52277,0.43689,-0.62732,-0.37738
9887,-0.52789,0.43451,-0.62311,-0.37988
9898,-0.53363,0.43140,-0.61896,-0.38226
9907,-0.53961,0.42804,-0.61481,-0.38434
9918,-0.54547,0.42511,-0.61066,-0.38593
9927,-0.55084,0.42285,-0.60669,-0.38702
9937,-0.55591,0.42114,-0.60248,-0.38831
9948,-0.56073,0.42004,-0.59729,-0.39056
9957,-0.56525,0.42004,-0.59094,-0.39362
9968,-0.56897,0.42126,-0.58411,-0.39716
9977,-0.57178,0.42322,-0.57715,-0.40118
9988,-0.57391,0.42523,-0.57037,-0.40570
9998,-0.57556,0.42712,-0.56396,-0.41022
10007,-0.57721,0.42834,-0.55817,-0.41461
10018,-0.57959,0.42798,-0.55292,-0.41870
10027,-0.58289,0.42560,-0.54883,-0.42188
10038,-0.58691,0.42175,-0.54602,-0.42377
10047,-0.59076,0.41730,-0.54419,-0.42523
10057,-0.59448,0.41278,-0.54163,-0.42773
10068,-0.59784,0.40955,-0.53906,-0.42938
10077,-0.60089,0.40643,-0.53778,-0.42963
10088,-0.60345,0.40106,-0.53925,-0.42920
10097,-0.60590,0.39276,-0.54346,-0.42816
10108,-0.60834,0.38300,-0.54956,-0.42578
10117,-0.61078,0.37366,-0.55640,-0.42175
10127,-0.61273,0.36658,-0.56262,-0.41681
10138,-0.61346,0.36407,-0.56653,-0.41266
10147,-0.61237,0.36810,-0.56659,-0.41058
10158,-0.60931,0.37854,-0.56287,-0.41077
10167,-0.60510,0.39301,-0.55560,-0.41321
10177,-0.60065,0.40912,-0.54474,-0.41858
10188,-0.59698,0.42401,-0.53137,-0.42609
10197,-0.59515,0.43555,-0.51770,-0.43378
10208,-0.59558,0.44214,-0.50629,-0.44000
10217,-0.59833,0.44379,-0.49878,-0.44312
10226,-0.60272,0.44153,-0.49548,-0.44312
10237,-0.60681,0.43762,-0.49579,-0.44110
10247,-0.60913,0.43506,-0.49762,-0.43829
10258,-0.60925,0.43561,-0.49884,-0.43628
10267,-0.60718,0.44037,-0.49689,-0.43652
10276,-0.60382,0.44916,-0.49078,-0.43909
10287,-0.60046,0.46002,-0.48199,-0.44226
10297,-0.59784,0.47021,-0.47357,-0.44421
10308,-0.59601,0.47797,-0.46777,-0.44446
10317,-0.59436,0.48297,-0.46564,-0.44360
10326,-0.59277,0.48529,-0.46619,-0.44257
10337,-0.59082,0.48608,-0.46838,-0.44189
10347,-0.58850,0.48615,-0.47144,-0.44177
10358,-0.58600,0.48596,-0.47467,-0.44177
10367,-0.58362,0.48633,-0.47778,-0.44122
10378,-0.58130,0.48767,-0.48041,-0.44000
10387,-0.57947,0.48999,-0.48175,-0.43835
10396,-0.57794,0.49298,-0.48169,-0.43695
10407,-0.57666,0.49597,-0.48096,-0.43610
10417,-0.57544,0.49829,-0.48047,-0.43561
10428,-0.57422,0.49969,-0.48071,-0.43536
10437,-0.57294,0.50012,-0.48175,-0.43536
10446,-0.57166,0.50012,-0.48340,-0.43530
10457,-0.57019,0.50018,-0.48517,-0.43506
10467,-0.56848,0.50073,-0.48676,-0.43506
10477,-0.56653,0.50177,-0.48767,-0.43530
10487,-0.56458,0.50311,-0.48798,-0.43591
10496,-0.56293,0.50458,-0.48785,-0.43658
10507,-0.56152,0.50592,-0.48755,-0.43713
10516,-0.56024,0.50726,-0.48724,-0.43756
10527,-0.55872,0.50916,-0.48676,-0.43787
10537,-0.55707,0.51208,-0.48553,-0.43793
10548,-0.55518,0.51617,-0.48328,-0.43805
10557,-0.55292,0.52106,-0.48016,-0.43842
10566,-0.55042,0.52625,-0.47638,-0.43951
10577,-0.54767,0.53107,-0.47247,-0.44135
10586,-0.54474,0.53503,-0.46930,-0.44366
10597,-0.54144,0.53790,-0.46722,-0.44629
10607,-0.53827,0.53986,-0.46625,-0.44885
10616,-0.53558,0.54114,-0.46588,-0.45087
10627,-0.53381,0.54211,-0.46558,-0.45221
10636,-0.53253,0.54291,-0.46527,-0.45300
10647,-0.53156,0.54370,-0.46497,-0.45355
10657,-0.53052,0.54462,-0.46466,-0.45392
10668,-0.52924,0.54596,-0.46429,-0.45416
10677,-0.52747,0.54791,-0.46375,-0.45453
10686,-0.52533,0.55048,-0.46283,-0.45490
10697,-0.52283,0.55341,-0.46161,-0.45532
10706,-0.52039,0.55634,-0.46051,-0.45575
10717,-0.51831,0.55859,-0.45984,-0.45599
10727,-0.51678,0.55975,-0.46014,-0.45599
10736,-0.51569,0.55975,-0.46149,-0.45581
10747,-0.51483,0.55902,-0.46375,-0.45544
10756,-0.51398,0.55798,-0.46649,-0.45490
10767,-0.51288,0.55725,-0.46906,-0.45435
10776,-0.51129,0.55725,-0.47119,-0.45398
10787,-0.50928,0.55780,-0.47284,-0.45386
10797,-0.50702,0.55884,-0.47406,-0.45386
10806,-0.50470,0.56006,-0.47498,-0.45398
10816,-0.50256,0.56116,-0.47571,-0.45416
10827,-0.50073,0.56195,-0.47620,-0.45471
10836,-0.49908,0.56274,-0.47638,-0.45538
10847,-0.49731,0.56378,-0.47626,-0.45612
10856,-0.49524,0.56531,-0.47583,-0.45697
10867,-0.49243,0.56787,-0.47473,-0.45789
10876,-0.48877,0.57190,-0.47266,-0.45898
10886,-0.48425,0.57703,-0.46973,-0.46033
10897,-0.47919,0.58270,-0.46655,-0.46185
10906,-0.47382,0.58807,-0.46405,-0.46289
10917,-0.46844,0.59296,-0.46313,-0.46320
10926,-0.46295,0.59717,-0.46362,-0.46271
10936,-0.45728,0.60132,-0.46527,-0.46136
10947,-0.45160,0.60571,-0.46698,-0.45953
10956,-0.44629,0.61060,-0.46808,-0.45709
10967,-0.44147,0.61597,-0.46851,-0.45416
10976,-0.43683,0.62183,-0.46844,-0.45068
10987,-0.43188,0.62793,-0.46851,-0.44690
10996,-0.42621,0.63367,-0.46954,-0.44312
11006,-0.42004,0.63843,-0.47198,-0.43964
11017,-0.41357,0.64185,-0.47607,-0.43634
11026,-0.40741,0.64380,-0.48193,-0.43286
11036,-0.40210,0.64441,-0.48907,-0.42883
11047,-0.39752,0.64435,-0.49683,-0.42432
11056,-0.39355,0.64374,-0.50415,-0.42017
11067,-0.38971,0.64331,-0.51068,-0.41663
11076,-0.38556,0.64343,-0.51569,-0.41406
11086,-0.38379,0.64404,-0.51685,-0.41327
11097,-0.38312,0.64612,-0.51575,-0.41199
11106,-0.38086,0.64825,-0.51459,-0.41223
11117,-0.37573,0.65002,-0.51453,-0.41418
11126,-0.36975,0.65051,-0.51556,-0.41754
11137,-0.36584,0.64966,-0.51630,-0.42139
11146,-0.36456,0.64807,-0.51678,-0.42438
11155,-0.36420,0.64673,-0.51740,-0.42603
11166,-0.36389,0.64600,-0.51752,-0.42712
11176,-0.36322,0.64636,-0.51672,-0.42816
11187,-0.36194,0.64758,-0.51501,-0.42938
11196,-0.36023,0.64917,-0.51318,-0.43073
11207,-0.35834,0.65033,-0.51196,-0.43188
11216,-0.35699,0.65070,-0.51172,-0.43274
11225,-0.35632,0.65039,-0.51251,-0.43292
11236,-0.35583,0.65002,-0.51349,-0.43274
11246,-0.35535,0.65033,-0.51373,-0.43237
11257,-0.35455,0.65173,-0.51300,-0.43170
11266,-0.35309,0.65363,-0.51196,-0.43127
11275,-0.35095,0.65515,-0.51111,-0.43176
11286,-0.34857,0.65582,-0.51062,-0.43323
11296,-0.34650,0.65570,-0.51038,-0.43536
11307,-0.34503,0.65509,-0.51025,-0.43762
11316,-0.34393,0.65436,-0.51025,-0.43951
11325,-0.34308,0.65405,-0.51013,-0.44080
11336,-0.34222,0.65442,-0.50964,-0.44159
11345,-0.34106,0.65540,-0.50885,-0.44183
11356,-0.33960,0.65680,-0.50836,-0.44147
11366,-0.33771,0.65802,-0.50873,-0.44067
11377,-0.33551,0.65881,-0.50995,-0.43970
11386,-0.33350,0.65924,-0.51160,-0.43872
11397,-0.33215,0.65942,-0.51312,-0.43774
11406,-0.33136,0.65955,-0.51410,-0.43695
11415,-0.33112,0.65973,-0.51447,-0.43646
11426,-0.33112,0.65997,-0.51428,-0.43628
11436,-0.33118,0.66022,-0.51404,-0.43616
11446,-0.33124,0.66040,-0.51392,-0.43597
11456,-0.33112,0.66058,-0.51416,-0.43549
11467,-0.33044,0.66119,-0.51459,-0.43457
11476,-0.32916,0.66229,-0.51471,-0.43372
11485,-0.32751,0.66370,-0.51434,-0.43323
11496,-0.32574,0.66504,-0.51361,-0.43335
11505,-0.32434,0.66595,-0.51300,-0.43384
11516,-0.32355,0.66626,-0.51288,-0.43408
11526,-0.32324,0.66614,-0.51324,-0.43402
11535,-0.32318,0.66583,-0.51385,-0.43384
11546,-0.32294,0.66553,-0.51459,-0.43365
11555,-0.32251,0.66534,-0.51514,-0.43347
11566,-0.32202,0.66534,-0.51550,-0.43347
11575,-0.32141,0.66547,-0.51569,-0.43353
11586,-0.32056,0.66571,-0.51575,-0.43378
11596,-0.31940,0.66608,-0.51562,-0.43408
11607,-0.31818,0.66638,-0.51556,-0.43469
11616,-0.31696,0.66644,-0.51550,-0.43555
11625,-0.31610,0.66632,-0.51556,-0.43628
11636,-0.31555,0.66614,-0.51575,-0.43665
11645,-0.31531,0.66614,-0.51593,-0.43671
11656,-0.31519,0.66614,-0.51605,-0.43658
11666,-0.31525,0.66626,-0.51593,-0.43658
11676,-0.31537,0.66644,-0.51550,-0.43671
11686,-0.31531,0.66669,-0.51489,-0.43707
11695,-0.31482,0.66705,-0.51428,-0.43756
11706,-0.31403,0.66742,-0.51367,-0.43823
11715,-0.31317,0.66785,-0.51318,-0.43890
11726,-0.31219,0.66803,-0.51294,-0.43958
11735,-0.31140,0.66797,-0.51288,-0.44037
