time,accx,accy,accz
1865, -3150, -2838, -1953
1876, -3154, -2826, -1935
1886, -3152, -2810, -1907
1897, -3197, -2841, -1822
1906, -3241, -2845, -1756
1915, -3236, -2848, -1743
1926, -3155, -2889, -1808
1935, -3082, -2949, -1847
1946, -3081, -2970, -1865
1956, -3117, -2961, -1870
1965, -3146, -2928, -1870
1976, -3125, -2896, -1885
1985, -3057, -2942, -1961
1996, -2997, -3037, -2056
2006, -2974, -3114, -2094
2017, -2999, -3184, -2102
2026, -3005, -3181, -2106
2035, -3023, -3099, -2138
2046, -3035, -2946, -2163
2055, -3020, -2768, -2215
2066, -2971, -2605, -2284
2076, -2908, -2470, -2339
2085, -2896, -2376, -2366
2096, -2890, -2352, -2351
2105, -2903, -2408, -2321
2116, -2930, -2563, -2298
2126, -2926, -2815, -2255
2135, -2950, -3034, -2227
2146, -2983, -3184, -2195
2155, -3017, -3252, -2164
2166, -3086, -3227, -2132
2176, -3139, -3167, -2062
2185, -3167, -3080, -2015
2196, -3147, -2994, -2000
2205, -3112, -2947, -1983
2216, -3077, -2931, -1980
2225, -3026, -2983, -1989
2236, -2966, -3095, -2023
2246, -2936, -3169, -2055
2255, -2957, -3144, -2101
2266, -2962, -3058, -2134
2275, -2982, -2921, -2136
2286, -2982, -2811, -2127
2295, -2957, -2768, -2137
2305, -2937, -2798, -2150
2316, -2908, -2872, -2174
2325, -2864, -2971, -2233
2336, -2802, -3019, -2302
2345, -2788, -2937, -2401
2355, -2766, -2810, -2510
2366, -2783, -2663, -2670
2375, -2799, -2550, -2793
2386, -2781, -2556, -2830
2395, -2768, -2617, -2834
2406, -2767, -2660, -2780
2415, -2743, -2761, -2690
2425, -2707, -2914, -2616
2436, -2685, -3020, -2548
2445, -2685, -3032, -2432
2456, -2744, -2923, -2287
2465, -2819, -2771, -2125
2475, -2861, -2622, -1965
2486, -2887, -2521, -1835
2495, -2876, -2511, -1770
2506, -2830, -2536, -1770
2515, -2772, -2568, -1784
2524, -2764, -2520, -1781
2535, -2811, -2375, -1783
2545, -2843, -2232, -1783
2556, -2868, -2137, -1793
2565, -2872, -2103, -1801
2576, -2858, -2139, -1802
2585, -2885, -2213, -1802
2595, -2959, -2291, -1761
2606, -3029, -2401, -1705
2615, -3059, -2567, -1685
2626, -3058, -2747, -1701
2635, -3037, -2886, -1754
2644, -3019, -2946, -1846
2655, -2991, -2965, -1965
2665, -2957, -2954, -2059
2676, -2970, -2908, -2104
2685, -3042, -2832, -2059
2696, -3107, -2759, -1987
2705, -3089, -2760, -1964
2714, -3023, -2842, -1980
2726, -2993, -2899, -2028
2735, -3002, -2882, -2079
2746, -3005, -2851, -2130
2755, -3009, -2783, -2186
2764, -2997, -2699, -2245
2775, -2955, -2654, -2337
2785, -2906, -2645, -2440
2796, -2832, -2651, -2569
2805, -2740, -2660, -2684
2814, -2697, -2666, -2747
2825, -2703, -2678, -2677
2834, -2741, -2694, -2515
2845, -2757, -2705, -2369
2855, -2719, -2676, -2275
2864, -2657, -2604, -2221
2875, -2606, -2518, -2172
2884, -2589, -2435, -2122
2895, -2591, -2464, -2089
2905, -2624, -2584, -2067
2916, -2682, -2742, -2040
2925, -2757, -2911, -2005
2934, -2858, -3025, -1946
2945, -2953, -3111, -1900
2954, -3017, -3213, -1893
2966, -3034, -3298, -1908
2975, -3043, -3311, -1931
2984, -3041, -3266, -1972
2995, -3004, -3193, -2038
3004, -2963, -3114, -2105
3015, -2922, -3019, -2164
3025, -2881, -2879, -2196
3034, -2848, -2751, -2220
3045, -2822, -2661, -2210
3054, -2796, -2614, -2182
3065, -2775, -2598, -2171
3075, -2796, -2603, -2159
3084, -2835, -2604, -2117
3095, -2871, -2593, -2094
3104, -2906, -2558, -2076
3115, -2935, -2520, -2084
3124, -2948, -2493, -2137
3134, -2927, -2496, -2225
3145, -2892, -2579, -2322
3154, -2860, -2694, -2384
3165, -2860, -2821, -2420
3174, -2864, -2973, -2420
3185, -2887, -3142, -2374
3195, -2914, -3268, -2359
3204, -2930, -3306, -2372
3215, -2945, -3248, -2408
3224, -2952, -3153, -2465
3234, -2947, -3024, -2509
3245, -2922, -2921, -2545
3254, -2864, -2879, -2574
3265, -2816, -2890, -2585
3274, -2791, -2937, -2547
3285, -2792, -2966, -2496
3294, -2821, -2924, -2442
3304, -2864, -2822, -2406
3315, -2863, -2744, -2375
3324, -2858, -2678, -2380
3335, -2860, -2658, -2389
3344, -2872, -2706, -2378
3354, -2918, -2775, -2340
3365, -2972, -2853, -2306
3374, -3023, -2951, -2291
3385, -3070, -3037, -2293
3394, -3112, -3091, -2300
3403, -3130, -3125, -2302
3414, -3134, -3174, -2317
3424, -3112, -3200, -2361
3435, -3099, -3183, -2452
3444, -3103, -3147, -2544
3455, -3118, -3121, -2622
3464, -3138, -3120, -2695
3474, -3163, -3177, -2789
3485, -3137, -3319, -2905
3494, -3099, -3490, -2984
3505, -3158, -3599, -3119
3514, -3223, -3660, -3358
3523, -3210, -3802, -3642
3534, -3109, -4119, -3929
3544, -2966, -4562, -4183
3555, -2922, -5099, -4441
3564, -3068, -5439, -4818
3575, -3233, -5421, -5401
3584, -3284, -5110, -6345
3594, -3200, -4573, -7620
3604, -2861, -4010, -8896
3614, -2287, -3532,-10113
3625, -1729, -3048,-10969
3634, -1139, -2707,-11493
3643,  -727, -2541,-11826
3654,  -741, -2092,-11771
3664,  -929, -1647,-11389
3675, -1342, -1269,-10673
3684, -1773,  -885, -9670
3693, -2102,  -653, -8351
3704, -2522,  -545, -6604
3714, -3122,  -401, -4388
3724, -3908,  -349, -1827
3734, -4443,  -652,   562
3743, -4667, -1032,  2470
3754, -4786, -1204,  3819
3763, -4721, -1238,  4544
3774, -4484, -1378,  4557
3784, -4145, -1653,  4156
3795, -3779, -1981,  3537
3804, -3672, -2107,  2911
3813, -3723, -2031,  2250
3824, -3751, -1972,  1461
3833, -3726, -2062,   740
3844, -3679, -2315,    85
3854, -3617, -2662,  -459
3865, -3640, -2957,  -863
3874, -3720, -3206, -1148
3883, -3818, -3471, -1350
3894, -3946, -3610, -1405
3903, -4088, -3609, -1348
3914, -4248, -3473, -1176
3924, -4425, -3305,  -933
3933, -4606, -3162,  -705
3944, -4666, -3080,  -583
3953, -4663, -3110,  -538
3964, -4596, -3246,  -558
3973, -4498, -3481,  -658
3984, -4362, -3724,  -790
3994, -4249, -3842,  -924
4003, -4234, -3746, -1034
4014, -4239, -3494, -1146
4023, -4194, -3172, -1310
4034, -4084, -2902, -1496
4043, -3944, -2695, -1674
4054, -3775, -2565, -1838
4064, -3645, -2460, -1964
4073, -3502, -2419, -2046
4084, -3365, -2421, -2141
4093, -3273, -2377, -2171
4104, -3221, -2344, -2163
4113, -3159, -2309, -2122
4123, -3103, -2241, -2038
4134, -3083, -2117, -1959
4143, -3110, -1955, -1926
4154, -3125, -1913, -1952
4163, -3073, -2050, -2110
4174, -2988, -2309, -2431
4184, -2889, -2550, -2773
4193, -2816, -2619, -3040
4204, -2803, -2557, -3238
4213, -2807, -2473, -3385
4224, -2770, -2447, -3493
4233, -2745, -2486, -3519
4243, -2772, -2541, -3444
4254, -2798, -2618, -3278
4263, -2870, -2715, -3060
4274, -2937, -2846, -2808
4283, -2965, -2991, -2602
4294, -2943, -3098, -2499
4303, -2884, -3134, -2531
4313, -2849, -3068, -2664
4324, -2798, -2938, -2852
4333, -2702, -2825, -3086
4344, -2611, -2699, -3323
4353, -2559, -2570, -3501
4364, -2520, -2492, -3583
4373, -2481, -2520, -3587
4383, -2463, -2586, -3535
4394, -2522, -2594, -3436
4403, -2635, -2583, -3262
4414, -2749, -2628, -3044
4423, -2880, -2726, -2816
4434, -2957, -2857, -2596
4443, -2993, -2955, -2512
4453, -2957, -3034, -2603
4464, -2864, -3079, -2813
4473, -2784, -3042, -3054
4482, -2739, -2919, -3262
4493, -2712, -2736, -3415
4503, -2674, -2607, -3491
4514, -2635, -2539, -3500
4523, -2612, -2522, -3454
4533, -2630, -2523, -3368
4544, -2659, -2538, -3291
4553, -2693, -2590, -3218
4562, -2706, -2688, -3163
4573, -2686, -2808, -3127
4583, -2672, -2890, -3135
4594, -2673, -2922, -3132
4603, -2703, -2938, -3100
4612, -2758, -2966, -3067
4623, -2806, -3006, -3068
4632, -2868, -3015, -3126
4643, -2944, -2984, -3221
4653, -3031, -2956, -3335
4664, -3156, -3019, -3461
4673, -3425, -3129, -3552
4682, -3952, -3249, -3650
4693, -4837, -3340, -3832
4703, -6182, -3359, -4121
4713, -7833, -3301, -4493
4723, -9445, -3167, -4899
4734,-10875, -2871, -5337
4743,-11882, -2398, -5812
4752,-12297, -1948, -6336
4763,-12191, -1594, -6912
4773,-11648, -1280, -7383
4782,-10786,  -968, -7576
4793, -9617,  -659, -7395
4802, -8376,  -444, -6930
4814, -7250,  -517, -6394
4823, -6112,  -943, -5686
4832, -5010, -1677, -4776
4843, -3965, -2525, -3838
4852, -2907, -3138, -2972
4863, -2040, -3330, -2238
4873, -1482, -2971, -1539
4882,  -887, -2379,  -736
4893,  -241, -1871,    69
4902,   435, -1662,   612
4913,  1101, -1741,   810
4922,  1622, -2235,   445
4933,  2094, -2902,  -217
4943,  2364, -3321,  -733
4952,  2295, -3360,  -923
4963,  2095, -3256, -1116
4972,  1964, -3302, -1374
4983,  1787, -3422, -1645
4993,  1614, -3609, -1926
5003,  1364, -3823, -2197
5013,  1064, -4049, -2515
5022,   731, -4333, -2789
5033,   261, -4561, -2938
5042,  -264, -4804, -3107
5053,  -736, -4893, -3304
5063, -1203, -4627, -3435
5072, -1707, -4151, -3551
5083, -2129, -3640, -3618
5092, -2469, -3249, -3611
5103, -2745, -3050, -3603
5112, -2962, -2943, -3564
5123, -3114, -2971, -3610
5133, -3213, -3109, -3755
5142, -3297, -3198, -3919
5153, -3403, -3146, -4037
5162, -3505, -2961, -4094
5172, -3571, -2724, -4030
5183, -3589, -2502, -3818
5192, -3548, -2331, -3535
5203, -3439, -2284, -3268
5212, -3336, -2351, -3049
5222, -3233, -2511, -2944
5233, -3200, -2646, -2874
5242, -3224, -2761, -2845
5253, -3221, -2893, -2854
5262, -3257, -2938, -2879
5273, -3255, -2885, -2892
5282, -3248, -2767, -2877
5292, -3309, -2622, -2788
5303, -3419, -2525, -2602
5312, -3489, -2589, -2467
5323, -3423, -2782, -2558
5332, -3264, -2954, -2854
5341, -3119, -3017, -3262
5352, -3040, -2919, -3647
5362, -3007, -2721, -3941
5373, -3011, -2526, -4135
5382, -2999, -2428, -4150
5393, -3018, -2398, -4016
5402, -3061, -2441, -3784
5412, -3142, -2514, -3535
5422, -3240, -2634, -3323
5432, -3346, -2827, -3116
5443, -3429, -2993, -2959
5452, -3482, -3070, -2902
5463, -3491, -3031, -2908
5472, -3531, -2834, -2928
5482, -3559, -2557, -2957
5493, -3516, -2348, -3003
5502, -3466, -2220, -3019
5513, -3417, -2193, -2988
5522, -3382, -2256, -2948
5532, -3357, -2391, -2937
5542, -3332, -2635, -2986
5552, -3314, -2902, -3061
5563, -3307, -3098, -3128
5572, -3337, -3167, -3159
5581, -3364, -3104, -3178
5592, -3353, -2993, -3219
5602, -3323, -2879, -3292
5613, -3264, -2770, -3441
5622, -3166, -2662, -3605
5633, -3067, -2570, -3767
5642, -2977, -2527, -3855
5651, -2996, -2508, -3817
5662, -3068, -2545, -3663
5672, -3142, -2656, -3480
5683, -3229, -2766, -3318
5692, -3275, -2815, -3174
5701, -3313, -2802, -3041
5712, -3369, -2730, -2922
5721, -3420, -2653, -2804
5732, -3452, -2579, -2665
5742, -3481, -2523, -2508
5751, -3528, -2540, -2322
5762, -3607, -2633, -2044
5771, -3718, -2791, -1728
5782, -3840, -2976, -1411
5791, -3955, -3165, -1104
5802, -4087, -3299,  -761
5812, -4246, -3348,  -321
5823, -4402, -3353,   241
5832, -4594, -3346,   898
5841, -4745, -3393,  1582
5852, -4870, -3637,  2336
5861, -5047, -4131,  3206
5872, -5291, -4874,  4129
5882, -5453, -5759,  5021
5892, -5473, -6507,  5783
5902, -5371, -6933,  6366
5911, -5175, -6940,  6752
5922, -4834, -6530,  6767
5931, -4412, -5816,  6455
5942, -4035, -4976,  6016
5952, -3579, -4106,  5264
5961, -3326, -2995,  4072
5972, -3216, -1681,  2311
5981, -3021,  -583,   -20
5992, -2727,   -57, -2466
6001, -2697,   -57, -4336
6012, -3067,  -569, -5444
6022, -3521, -1458, -6153
6031, -4076, -2171, -6568
6042, -4861, -2332, -7102
6051, -5521, -2307, -8432
6062, -5774, -2277,-10091
6071, -5653, -2337,-11563
6081, -5117, -2696,-12643
6092, -4483, -3157,-13009
6101, -4193, -3613,-12638
6112, -4280, -3932,-11655
6121, -4477, -4280,-10329
6132, -4459, -4285, -9084
6142, -4398, -3704, -7967
6151, -4283, -2824, -6958
6162, -4092, -2035, -6146
6171, -3801, -1473, -5595
6182, -3468, -1174, -5289
6191, -3169, -1138, -5122
6201, -2940, -1344, -4928
6212, -2791, -1648, -4578
6221, -2714, -1864, -4160
6232, -2689, -1886, -3817
6241, -2768, -1743, -3529
6251, -2905, -1537, -3287
6262, -2993, -1467, -3153
6271, -2994, -1572, -3183
6282, -2944, -1752, -3274
6291, -2916, -1981, -3349
6302, -2954, -2249, -3309
6311, -3042, -2515, -3166
6321, -3132, -2772, -3007
6332, -3213, -2981, -2854
6341, -3294, -3107, -2712
6350, -3395, -3192, -2579
6361, -3479, -3228, -2518
6371, -3497, -3226, -2618
6382, -3438, -3215, -2867
6391, -3324, -3210, -3171
6400, -3288, -3176, -3328
6411, -3307, -3108, -3318
6421, -3311, -3046, -3245
6432, -3305, -2987, -3193
6441, -3332, -2921, -3129
6452, -3374, -2859, -3019
6461, -3464, -2781, -2859
6470, -3537, -2728, -2703
6481, -3591, -2736, -2566
6491, -3608, -2803, -2467
6502, -3625, -2920, -2394
6511, -3640, -3058, -2350
6520, -3635, -3138, -2340
6531, -3640, -3145, -2341
6541, -3678, -3045, -2356
6552, -3712, -2883, -2390
6561, -3708, -2730, -2466
6572, -3641, -2614, -2615
6581, -3557, -2522, -2817
6590, -3509, -2461, -3007
6601, -3504, -2473, -3109
6611, -3503, -2625, -3133
6622, -3504, -2822, -3113
6631, -3541, -2974, -3066
6640, -3594, -3097, -2976
6651, -3639, -3182, -2881
6661, -3680, -3224, -2800
6671, -3720, -3217, -2725
6681, -3680, -3230, -2671
6690, -3569, -3277, -2688
6701, -3413, -3320, -2797
6710, -3217, -3360, -2973
6721, -3009, -3389, -3166
6731, -2808, -3418, -3374
6742, -2626, -3415, -3562
6751, -2468, -3374, -3671
6760, -2350, -3309, -3696
6771, -2238, -3239, -3584
6780, -2075, -3202, -3440
6791, -1833, -3188, -3332
6801, -1519, -3177, -3255
6810, -1158, -3184, -3247
6821,  -752, -3184, -3287
6830,  -269, -3187, -3386
6841,   252, -3203, -3551
6850,   764, -3235, -3730
6861,  1275, -3311, -3909
6871,  1780, -3343, -4086
6880,  2175, -3224, -4237
6891,  2445, -2959, -4344
6900,  2623, -2611, -4404
6911,  2743, -2316, -4458
6921,  2780, -2159, -4587
6930,  2637, -2170, -4679
6941,  2246, -2339, -4697
6950,  1770, -2576, -4671
6961,  1392, -2867, -4722
6970,   944, -3030, -4822
6981,   373, -2923, -4889
6991,  -338, -2515, -4948
7000, -1186, -1903, -4886
7011, -2084, -1287, -4682
7020, -3089,  -781, -4198
7031, -4222,  -400, -3516
7040, -5440,   -73, -2925
7050, -6875,    48, -2521
7061, -8430,  -217, -2359
7070, -9910,  -692, -2325
7081,-10954, -1339, -2384
7090,-11545, -2254, -2388
7101,-11833, -3153, -2273
7110,-11927, -3691, -2130
7120,-11753, -3834, -2109
7131,-11310, -3705, -2222
7140,-10649, -3382, -2353
7151, -9894, -2923, -2484
7160, -9103, -2428, -2560
7170, -8392, -1966, -2553
7181, -7788, -1673, -2423
7190, -7298, -1698, -2127
7201, -6922, -1968, -1761
7211, -6613, -2385, -1408
7220, -6306, -2855, -1183
7231, -5952, -3232, -1198
7240, -5583, -3446, -1466
7250, -5233, -3461, -1895
7261, -4967, -3272, -2360
7270, -4743, -3027, -2813
7280, -4562, -2847, -3135
7291, -4411, -2834, -3344
7300, -4384, -2915, -3426
7311, -4418, -3066, -3354
7320, -4431, -3277, -3288
7330, -4372, -3487, -3283
7341, -4302, -3584, -3318
7350, -4220, -3571, -3395
7361, -4127, -3427, -3519
7370, -4047, -3175, -3625
7379, -3971, -2899, -3724
7390, -3941, -2617, -3810
7400, -3987, -2385, -3845
7411, -4028, -2311, -3809
7420, -4066, -2381, -3667
7431, -4071, -2545, -3498
7440, -3990, -2783, -3394
7449, -3861, -2977, -3346
7460, -3769, -3035, -3307
7470, -3725, -2954, -3231
7481, -3715, -2774, -3130
7490, -3712, -2591, -3003
7499, -3663, -2493, -2937
7510, -3582, -2476, -2925
7520, -3514, -2500, -2920
7530, -3449, -2546, -2943
7540, -3381, -2611, -2991
7551, -3324, -2686, -3052
7560, -3310, -2720, -3092
7569, -3333, -2682, -3126
7580, -3325, -2610, -3210
7590, -3310, -2541, -3311
7601, -3317, -2493, -3344
7610, -3340, -2467, -3326
7619, -3359, -2470, -3292
7630, -3359, -2518, -3235
7639, -3354, -2575, -3177
7650, -3340, -2615, -3172
7660, -3319, -2661, -3201
7671, -3328, -2677, -3227
7680, -3358, -2656, -3189
7689, -3396, -2639, -3114
7700, -3421, -2650, -3041
7710, -3416, -2698, -2986
7721, -3412, -2754, -2963
7730, -3421, -2789, -2976
7739, -3440, -2773, -3025
7750, -3425, -2741, -3139
7759, -3380, -2693, -3271
7770, -3338, -2645, -3389
7780, -3322, -2595, -3459
7789, -3336, -2573, -3462
7800, -3335, -2617, -3408
7809, -3327, -2680, -3376
7820, -3311, -2730, -3388
7830, -3271, -2761, -3448
7839, -3186, -2791, -3596
7850, -3078, -2770, -3808
7859, -2957, -2703, -4063
7870, -2877, -2628, -4296
7879, -2812, -2601, -4486
7890, -2721, -2660, -4654
7900, -2669, -2758, -4822
7909, -2633, -2859, -5009
7920, -2553, -2968, -5300
7930, -2431, -3083, -5687
7939, -2330, -3195, -6078
7950, -2306, -3217, -6448
7959, -2311, -3175, -6767
7970, -2246, -3192, -7018
7979, -2217, -3205, -7156
7989, -2365, -3184, -7167
8000, -2562, -3192, -7184
8009, -2712, -3253, -7356
8020, -2871, -3304, -7545
8029, -3050, -3343, -7668
8039, -3214, -3338, -7734
8050, -3338, -3214, -7752
8059, -3189, -2968, -8039
8070, -2883, -2575, -8568
8079, -2557, -2100, -8907
8090, -2340, -1636, -8830
8099, -2515, -1202, -8159
8109, -3188,  -845, -6863
8120, -4149,  -776, -5196
8129, -4993, -1212, -3576
8140, -5416, -1948, -2340
8149, -5233, -2807, -1885
8159, -4613, -3491, -2156
8169, -3820, -3764, -2902
8179, -3036, -3590, -3917
8190, -2438, -3072, -4789
8199, -2116, -2361, -5147
8210, -2246, -1611, -4852
8219, -2552, -1216, -4076
8229, -2655, -1378, -3151
8240, -2792, -1777, -2409
8249, -2811, -2254, -1911
8260, -2593, -2754, -1718
8269, -2249, -3149, -1750
8279, -1935, -3364, -1827
8290, -1835, -3241, -1732
8299, -1995, -2839, -1440
8310, -2257, -2355, -1102
8319, -2552, -1939,  -843
8328, -2874, -1598,  -644
8339, -3240, -1444,  -501
8349, -3648, -1524,  -335
8360, -4034, -1895,  -175
8369, -4441, -2478,   -91
8380, -4804, -3169,   -19
8389, -5105, -3862,    -8
8398, -5368, -4349,   -18
8409, -5492, -4586,   -68
8419, -5408, -4610,  -282
8430, -5189, -4425,  -654
8439, -4884, -4064, -1073
8448, -4590, -3591, -1444
8459, -4338, -3082, -1749
8469, -4071, -2697, -2001
8480, -3805, -2496, -2206
8489, -3576, -2454, -2364
8500, -3444, -2480, -2446
8509, -3434, -2482, -2417
8518, -3406, -2579, -2349
8529, -3314, -2759, -2373
8539, -3216, -2953, -2498
8550, -3104, -3099, -2616
8559, -3035, -3141, -2709
8568, -2948, -3140, -2767
8579, -2848, -3101, -2814
8588, -2759, -2997, -2860
8599, -2653, -2910, -2918
8609, -2542, -2869, -3034
8620, -2484, -2801, -3181
8629, -2447, -2775, -3314
8638, -2469, -2759, -3380
8649, -2515, -2763, -3384
8659, -2555, -2800, -3387
8669, -2577, -2853, -3411
8679, -2551, -2889, -3499
8688, -2492, -2881, -3647
8699, -2441, -2818, -3787
8708, -2440, -2702, -3855
8719, -2495, -2532, -3844
8729, -2557, -2370, -3755
8738, -2642, -2244, -3625
8749, -2738, -2181, -3481
8758, -2815, -2200, -3348
8769, -2872, -2323, -3261
8778, -2943, -2502, -3218
8789, -3049, -2666, -3206
8799, -3195, -2763, -3179
8808, -3394, -2791, -3133
8819, -3638, -2730, -3088
8828, -3920, -2631, -3075
8839, -4310, -2489, -3121
8848, -4866, -2345, -3249
8859, -5578, -2263, -3468
8869, -6458, -2215, -3719
8878, -7219, -2248, -3979
8889, -7853, -2262, -4316
8898, -8239, -2266, -4816
8909, -8499, -2313, -5502
8919, -8818, -2202, -6283
8928, -9153, -1882, -6964
8939, -9486, -1417, -7419
8948, -9646, -1075, -7667
8959, -9532,  -908, -7765
8968, -9069, -1057, -7873
8978, -8175, -1432, -7879
8989, -7347, -1795, -7669
8998, -6560, -2146, -7344
9009, -5928, -2172, -6804
9018, -5227, -1962, -6169
9028, -4437, -1600, -5543
9039, -3830,  -876, -4698
9048, -3203,  -103, -3744
9059, -2418,   371, -2840
9068, -1566,   395, -2082
9079,  -856,   157, -1546
9088,  -483,  -316, -1198
9098,  -278,  -869,  -739
9109,  -209, -1254,  -190
9118,  -261, -1321,   271
9129,  -118, -1285,   268
9138,   613, -1489,  -301
9148,  1715, -1878, -1054
9159,  2439, -2332, -1727
9168,  2618, -2994, -2346
9179,  2637, -3877, -2783
9188,  2438, -4750, -2923
9198,  2004, -5453, -2820
9209,  1518, -5897, -2475
9218,  1163, -6018, -2036
9229,  1052, -5953, -1766
9238,  1101, -5874, -1940
9247,  1101, -5748, -2513
9259,   945, -5625, -3183
9268,   543, -5490, -3814
9279,    67, -5477, -4495
9288,  -431, -5551, -5263
9297, -1005, -5565, -6003
9308, -1620, -5517, -6574
9318, -2190, -5249, -6959
9329, -2544, -4789, -7247
9338, -2697, -4240, -7399
9347, -2852, -3556, -7401
9358, -2969, -2868, -7225
9368, -2983, -2331, -6913
9379, -2930, -2005, -6579
9388, -2886, -1821, -6232
