time,accx,accy,accz
2066,   -93,  3223,   807
2075,   -22,  3176,   675
2085,    99,  3201,   374
2096,   267,  3246,    45
2105,   409,  3248,  -203
2116,   476,  3060,  -287
2125,   480,  2828,   -99
2136,   392,  2715,   232
2145,   317,  2731,   538
2155,   353,  2844,   676
2166,   449,  2939,   609
2175,   589,  2989,   406
2186,   772,  2954,   108
2195,  1010,  2919,  -160
2205,  1203,  3014,  -249
2216,  1342,  3202,  -176
2225,  1451,  3380,     4
2236,  1517,  3521,   178
2245,  1514,  3526,   281
2255,  1473,  3396,   327
2266,  1374,  3153,   328
2275,  1244,  2881,   360
2286,  1086,  2605,   431
2295,   969,  2498,   503
2305,   950,  2558,   468
2315,  1016,  2594,   284
2325,  1156,  2502,    91
2336,  1286,  2317,     5
2345,  1293,  2113,    88
2354,  1242,  1955,   300
2365,  1132,  1827,   574
2375,  1003,  1771,   830
2386,   878,  1766,  1040
2395,   707,  1761,  1225
2406,   553,  1768,  1412
2415,   430,  1795,  1528
2425,   364,  1833,  1524
2435,   373,  1881,  1410
2445,   421,  1941,  1220
2456,   494,  1955,  1036
2465,   558,  2006,   914
2474,   547,  2078,   868
2485,   538,  2170,   859
2495,   546,  2264,   798
2506,   554,  2294,   679
2515,   572,  2188,   571
2524,   557,  2003,   515
2535,   512,  1812,   530
2544,   459,  1675,   565
2555,   407,  1629,   592
2565,   389,  1657,   548
2576,   401,  1666,   422
2585,   431,  1663,   279
2594,   429,  1667,   158
2605,   403,  1698,    82
2615,   345,  1729,    41
2626,   288,  1792,    70
2635,   234,  1855,    99
2644,   208,  1868,    77
2655,   221,  1769,    32
2665,   231,  1556,    50
2675,   174,  1297,   159
2685,    82,  1080,   321
2694,   -68,   875,   510
2705,  -262,   698,   787
2714,  -463,   628,  1105
2725,  -647,   699,  1345
2735,  -746,   835,  1388
2744,  -732,   955,  1192
2755,  -637,  1053,   798
2764,  -464,  1114,   268
2775,  -269,  1030,  -287
2785,  -103,   769,  -699
2795,   -47,   319,  -867
2805,  -163,  -283,  -658
2814,  -393,  -894,  -121
2825,  -657, -1249,   502
2834,  -897, -1189,   994
2845, -1066,  -850,  1299
2855, -1123,  -415,  1405
2864, -1111,  -124,  1351
2875,  -991,    -1,  1160
2884,  -840,    42,   881
2895,  -732,    -9,   661
2904,  -744,  -185,   652
2914,  -902,  -392,   915
2925, -1147,  -537,  1293
2934, -1373,  -654,  1601
2945, -1509,  -794,  1788
2954, -1573,  -865,  1860
2965, -1568,  -821,  1840
2975, -1552,  -659,  1783
2984, -1508,  -417,  1704
2995, -1477,  -230,  1625
3004, -1484,  -169,  1610
3015, -1546,  -223,  1673
3024, -1617,  -337,  1756
3034, -1630,  -467,  1754
3045, -1613,  -651,  1649
3054, -1535,  -874,  1493
3065, -1409, -1080,  1310
3074, -1272, -1227,  1112
3084, -1132, -1235,   928
3095, -1052, -1137,   750
3104, -1071, -1073,   685
3115, -1122,  -969,   697
3124, -1218,  -858,   694
3134, -1290,  -812,   656
3145, -1307,  -822,   563
3154, -1268,  -890,   400
3165, -1181, -1004,   189
3174, -1077, -1062,   -16
3185, -1000, -1076,  -201
3195, -1016, -1125,  -281
3204, -1125, -1192,  -192
3215, -1302, -1260,    39
3224, -1477, -1287,   283
3234, -1610, -1331,   433
3245, -1655, -1390,   456
3254, -1601, -1423,   342
3265, -1479, -1420,   155
3274, -1356, -1357,   -45
3283, -1284, -1308,  -176
3294, -1325, -1331,  -119
3304, -1479, -1351,   133
3315, -1694, -1356,   458
3324, -1889, -1364,   735
3333, -1992, -1356,   844
3344, -1959, -1375,   729
3354, -1827, -1412,   472
3365, -1658, -1451,   162
3374, -1478, -1499,  -122
3383, -1381, -1580,  -253
3394, -1419, -1618,  -150
3404, -1534, -1601,    88
3415, -1691, -1540,   346
3424, -1806, -1403,   532
3435, -1849, -1238,   563
3444, -1793, -1071,   473
3454, -1682,  -936,   306
3465, -1540,  -790,    95
3474, -1385,  -626,  -162
3483, -1284,  -525,  -358
3494, -1253,  -447,  -357
3504, -1319,  -383,  -199
3513, -1474,  -331,    27
3524, -1590,  -285,   228
3533, -1620,  -261,   291
3544, -1536,  -277,   204
3554, -1398,  -313,    49
3564, -1284,  -398,   -77
3574, -1216,  -510,  -105
3585, -1234,  -560,   -11
3594, -1289,  -523,   111
3605, -1351,  -416,   211
3614, -1383,  -282,   277
3624, -1381,  -186,   308
3633, -1359,  -159,   322
3644, -1300,  -177,   325
3653, -1268,  -186,   371
3664, -1248,  -138,   459
3673, -1228,   -30,   546
3684, -1194,   136,   558
3693, -1136,   283,   495
3704, -1069,   408,   414
3713, -1019,   518,   359
3724,  -988,   624,   361
3733,  -940,   747,   406
3744,  -913,   846,   454
3754,  -882,   981,   480
3763,  -846,  1128,   471
3774,  -837,  1203,   468
3783,  -849,  1231,   496
3794,  -880,  1263,   551
3804,  -924,  1295,   588
3813,  -926,  1305,   604
3824,  -924,  1276,   590
3833,  -910,  1231,   550
3844,  -869,  1194,   473
3853,  -807,  1133,   381
3863,  -722,  1086,   292
3874,  -666,  1112,   222
3883,  -624,  1216,   164
3894,  -614,  1356,   150
3903,  -620,  1529,   217
3914,  -692,  1841,   346
3924,  -774,  2236,   489
3933,  -817,  2559,   619
3944,  -831,  2785,   716
3953,  -799,  2959,   766
3964,  -766,  3039,   790
3973,  -725,  3033,   835
3983,  -679,  2949,   879
3994,  -786,  2821,   962
4003,  -801,  2685,  1031
4014,  -783,  2506,  1072
4023,  -753,  2304,  1109
4034,  -727,  2100,  1185
4043,  -698,  1912,  1268
4053,  -647,  1753,  1325
4064,  -582,  1638,  1356
4073,  -510,  1553,  1343
4084,  -412,  1471,  1284
4093,  -297,  1332,  1203
4104,  -193,  1189,  1121
4113,   -92,  1072,  1031
4123,     4,   977,   916
4134,    90,   881,   798
4143,   169,   788,   703
4154,   219,   702,   660
4163,   224,   635,   685
4173,   204,   604,   756
4184,   162,   593,   825
4193,   126,   609,   889
4204,   107,   648,   911
4213,   114,   691,   876
4223,   145,   716,   800
4232,   171,   727,   725
4243,   183,   737,   692
4252,   172,   760,   688
4264,   141,   792,   722
4273,    89,   808,   772
4282,    32,   809,   816
4294,    -9,   822,   844
4303,   -42,   844,   831
4314,   -60,   870,   799
4323,   -71,   894,   784
4333,  -109,   873,   777
4344,  -139,   824,   777
4353,  -177,   762,   791
4362,  -227,   725,   836
4374,  -279,   729,   896
4383,  -297,   746,   923
4394,  -273,   777,   890
4403,  -239,   800,   825
4412,  -195,   802,   757
4423,  -169,   798,   720
4433,  -175,   787,   739
4444,  -201,   817,   810
4453,  -235,   885,   881
4462,  -260,   919,   918
4473,  -262,   930,   919
4483,  -262,   920,   904
4494,  -255,   886,   892
4503,  -252,   822,   876
4512,  -253,   787,   876
4523,  -255,   769,   886
4532,  -262,   757,   899
4544,  -281,   756,   924
4553,  -295,   757,   942
4562,  -285,   766,   935
4573,  -247,   767,   894
4582,  -205,   769,   832
4593,  -178,   785,   781
4603,  -155,   811,   742
4614,  -156,   855,   719
4623,  -168,   889,   715
4632,  -179,   902,   713
4643,  -183,   895,   705
4653,  -203,   865,   716
4664,  -228,   826,   734
4673,  -260,   837,   778
4682,  -309,   902,   861
4693,  -361,   965,   935
4702,  -372,  1006,   973
4713,  -348,  1013,   963
4723,  -313,   989,   934
4732,  -276,   968,   896
4743,  -276,   976,   876
4752,  -304,  1009,   911
4763,  -357,  1046,   980
4773,  -431,  1067,  1082
4782,  -496,  1076,  1178
4793,  -536,  1067,  1234
4802,  -539,  1061,  1241
4813,  -524,  1057,  1204
4823,  -489,  1065,  1139
4832,  -458,  1061,  1065
4843,  -435,  1025,   976
4852,  -415,   980,   901
4863,  -395,   944,   826
4873,  -377,   917,   765
4882,  -369,   894,   754
4893,  -396,   866,   781
4902,  -434,   846,   820
4913,  -477,   841,   863
4922,  -512,   861,   881
4932,  -532,   866,   864
4943,  -527,   868,   842
4952,  -520,   883,   833
4963,  -505,   883,   826
4972,  -492,   883,   811
4983,  -490,   900,   797
4993,  -505,   931,   808
5002,  -539,   984,   827
5013,  -570,  1058,   852
5022,  -615,  1067,   874
5033,  -650,  1005,   911
5042,  -680,   934,   948
5052,  -691,   897,   946
5063,  -670,   907,   887
5072,  -636,   902,   804
5083,  -615,   844,   733
5092,  -604,   766,   689
5103,  -589,   681,   670
5112,  -579,   614,   683
5122,  -553,   567,   695
5133,  -512,   547,   680
5142,  -464,   526,   650
5153,  -439,   435,   644
5162,  -425,   329,   672
5172,  -439,   218,   689
5183,  -454,   133,   699
5192,  -462,   122,   686
5203,  -455,   153,   641
5212,  -461,   179,   624
5222,  -498,   196,   661
5233,  -531,   211,   706
5242,  -498,   243,   712
5253,  -645,   261,   703
5262,  -756,   282,   702
5271,  -760,   261,   694
5282,  -754,   229,   677
5292,  -738,   269,   636
5303,  -715,   360,   592
5312,  -710,   434,   565
5323,  -717,   492,   554
5332,  -733,   559,   551
5341,  -744,   631,   588
5353,  -747,   655,   626
5362,  -741,   596,   624
5373,  -714,   475,   576
5382,  -689,   372,   506
5391,  -679,   325,   467
5402,  -707,   352,   478
5412,  -737,   426,   522
5423,  -768,   498,   555
5432,  -774,   554,   545
5441,  -750,   575,   474
5452,  -712,   552,   384
5461,  -707,   522,   360
5472,  -732,   513,   384
5482,  -767,   521,   427
5493,  -803,   550,   484
5502,  -829,   566,   543
5511,  -862,   575,   614
5522,  -913,   607,   691
5532,  -949,   659,   726
5542,  -970,   695,   728
5552,  -981,   678,   736
5561,  -975,   642,   759
5572,  -963,   608,   764
5582,  -937,   577,   739
5593,  -896,   546,   683
5602,  -853,   506,   611
5612,  -804,   445,   535
5621,  -748,   399,   463
5632,  -696,   364,   413
5641,  -658,   292,   378
5652,  -639,   157,   386
5662,  -642,    22,   431
5671,  -660,   -64,   476
5682,  -666,   -93,   512
5691,  -674,   -95,   538
5702,  -679,   -96,   561
5712,  -691,  -100,   581
5723,  -708,   -97,   606
5732,  -726,   -85,   644
5741,  -729,   -54,   667
5752,  -721,   -13,   661
5761,  -726,    41,   653
5772,  -745,   118,   651
5782,  -761,   186,   650
5791,  -774,   243,   657
5802,  -775,   292,   645
5811,  -788,   311,   645
5821,  -797,   345,   638
5832,  -798,   400,   591
5841,  -782,   421,   527
5852,  -775,   419,   471
5862,  -778,   413,   456
5871,  -790,   411,   471
5882,  -803,   431,   487
5891,  -788,   470,   453
5902,  -759,   497,   396
5911,  -737,   497,   378
5922,  -747,   525,   428
5932,  -823,   569,   525
5941,  -891,   609,   629
5952,  -916,   643,   675
5961,  -889,   667,   669
5972,  -874,   678,   664
5981,  -892,   697,   657
5991,  -903,   680,   628
6002,  -905,   615,   592
6011,  -884,   582,   552
6022,  -863,   554,   517
6031,  -851,   543,   509
6042,  -861,   551,   553
6051,  -894,   521,   625
6061,  -938,   518,   699
6072,  -963,   528,   699
6081,  -958,   514,   652
6092,  -930,   480,   574
6101,  -884,   432,   482
6111,  -848,   421,   412
6122,  -832,   442,   389
6131,  -834,   468,   406
6142,  -864,   494,   448
6151,  -912,   518,   495
6161,  -973,   490,   514
6172, -1033,   425,   545
6181, -1079,   402,   609
6192, -1119,   464,   666
6201, -1162,   576,   678
6211, -1189,   647,   657
6222, -1238,   603,   644
6231, -1308,   463,   668
6242, -1405,   270,   681
6251, -1458,   -81,   693
6261, -1484,  -565,   712
6272, -1487, -1086,   745
6281, -1463, -1636,   768
6292, -1464, -2141,   788
6301, -1470, -2455,   735
6310, -1403, -2583,   616
6321, -1288, -2597,   490
6331, -1179, -2570,   438
6340, -1127, -2597,   395
6351, -1017, -2722,   267
6361,  -801, -2870,     4
6372,  -545, -2945,  -408
6381,  -267, -2940,  -908
6390,    32, -2913, -1362
6401,   256, -2849, -1668
6410,   365, -2663, -1778
6421,   366, -2335, -1730
6431,   295, -1998, -1517
6440,   165, -1686, -1233
6451,    21, -1432, -1009
6461,  -104, -1255,  -914
6472,  -191, -1129,  -947
6481,  -246,  -969, -1027
6490,  -223,  -745, -1064
6501,  -213,  -493, -1012
6511,  -201,  -185,  -912
6520,  -220,    34,  -809
6531,  -278,    84,  -745
6541,  -310,    58,  -744
6552,  -377,    49,  -813
6561,  -443,    82,  -910
6570,  -442,   172,  -992
6581,  -404,   328, -1066
6591,  -333,   515, -1110
6601,  -232,   667, -1054
6611,  -146,   890,  -919
6620,  -149,  1198,  -734
6631,  -217,  1442,  -471
6640,  -330,  1647,  -243
6651,  -403,  1798,  -145
6661,  -371,  1885,  -201
6670,  -305,  1943,  -318
6681,  -225,  2018,  -389
6691,  -155,  2052,  -392
6701,  -128,  2077,  -338
6711,  -116,  2112,  -288
6720,  -101,  2099,  -241
6731,   -80,  2088,  -234
6741,   -16,  2069,  -280
6750,    79,  2052,  -354
6761,   121,  2085,  -434
6770,   173,  2157,  -466
6781,   237,  2211,  -401
6791,   262,  2210,  -271
6801,   267,  2160,  -113
6811,   236,  2102,    38
6820,   228,  2102,   101
6831,   252,  2141,    66
6841,   316,  2199,    -1
6850,   328,  2270,     0
6861,   322,  2356,    55
6870,   294,  2452,   149
6881,   255,  2524,   238
6890,   231,  2497,   298
6900,   224,  2483,   288
6911,   256,  2494,   225
6920,   297,  2534,   160
6931,   337,  2571,    94
6940,   377,  2563,    47
6951,   406,  2533,     4
6960,   449,  2437,    -6
6970,   458,  2312,   -10
6981,   473,  2186,     4
6990,   450,  2020,    74
7000,   397,  1846,   164
7011,   352,  1664,   216
7020,   329,  1542,   224
7031,   284,  1492,   249
7040,   210,  1423,   331
7051,    97,  1339,   448
7060,   -21,  1332,   546
7070,  -132,  1327,   635
7081,  -256,  1299,   712
7090,  -329,  1263,   742
7101,  -374,  1220,   734
7110,  -416,  1188,   696
7120,  -441,  1156,   642
7131,  -478,  1125,   586
7140,  -488,  1139,   491
7151,  -477,  1172,   368
7160,  -467,  1186,   235
7170,  -434,  1172,    84
7181,  -396,  1213,   -30
7190,  -355,  1294,   -98
7201,  -336,  1331,   -59
7210,  -357,  1377,    55
7219,  -374,  1413,   184
7230,  -395,  1470,   298
7240,  -414,  1507,   357
7251,  -445,  1446,   365
7260,  -494,  1362,   325
7270,  -530,  1248,   224
7281,  -566,  1106,   126
7290,  -608,  1048,    27
7299,  -623,   999,   -53
7310,  -620,   946,  -101
7319,  -624,   904,  -134
7331,  -633,   863,  -134
7340,  -629,   827,  -114
7349,  -622,   768,   -93
7360,  -603,   734,   -89
7370,  -555,   698,   -93
7381,  -510,   647,  -103
7390,  -451,   666,  -107
7399,  -432,   746,   -82
7410,  -459,   783,   -23
7420,  -506,   780,    75
7430,  -578,   707,   166
7440,  -633,   556,   251
7449,  -692,   419,   321
7460,  -725,   324,   370
7470,  -746,   297,   396
7481,  -773,   257,   378
7490,  -796,   122,   344
7499,  -842,    20,   293
7510,  -869,   -19,   230
7519,  -889,   -39,   110
7530,  -865,  -148,   -25
7540,  -831,  -265,  -125
7550,  -790,  -370,  -160
7561,  -763,  -445,  -124
7570,  -760,  -517,  -122
7579,  -676,  -624,  -199
7590,  -565,  -809,  -301
7600,  -488, -1040,  -319
7611,  -473, -1235,  -270
7620,  -453, -1333,  -168
7629,  -479, -1411,   -46
7640,  -480, -1520,    65
7649,  -456, -1694,   206
7660,  -473, -1754,   379
7670,  -471, -1670,   541
7679,  -433, -1507,   660
7690,  -402, -1372,   756
7699,  -404, -1277,   888
7710,  -459, -1160,  1007
7719,  -503, -1112,  1059
7730,  -544, -1099,  1087
7740,  -578, -1044,  1091
7749,  -567, -1017,  1077
7760,  -551,  -983,  1057
7770,  -560,  -911,  1054
7779,  -574,  -846,  1088
7790,  -601,  -782,  1126
7800,  -651,  -725,  1128
7809,  -672,  -735,  1109
7820,  -653,  -748,  1053
7829,  -562,  -770,   931
7840,  -463,  -834,   790
7850,  -385,  -915,   659
7859,  -337, -1071,   578
7870,  -340, -1207,   550
7879,  -378, -1283,   571
7890,  -463, -1341,   652
7900,  -572, -1426,   744
7909,  -689, -1488,   781
7920,  -770, -1546,   722
7929,  -800, -1587,   623
7940,  -849, -1575,   550
7950,  -944, -1526,   552
7959, -1035, -1458,   585
7970, -1131, -1358,   611
7980, -1210, -1210,   613
7989, -1248, -1072,   597
8000, -1262,  -930,   554
8009, -1263,  -816,   475
8019, -1270,  -741,   428
8030, -1320,  -671,   407
8039, -1339,  -576,   358
8050, -1341,  -464,   305
8059, -1351,  -325,   293
8069, -1382,  -191,   321
8079, -1415,  -147,   378
8089, -1459,  -143,   466
8100, -1520,  -170,   549
8109, -1563,  -202,   590
8118, -1584,  -235,   601
8129, -1568,  -248,   588
8139, -1535,  -226,   535
8150, -1470,  -163,   467
8159, -1414,  -122,   417
8170, -1384,   -52,   433
8179, -1399,    27,   498
8189, -1418,    21,   560
8200, -1424,   -22,   566
8209, -1397,  -127,   537
8220, -1345,  -245,   515
8229, -1302,  -345,   521
8238, -1232,  -397,   537
8249, -1153,  -402,   587
8259, -1061,  -364,   632
8270,  -949,  -336,   633
8279,  -794,  -330,   605
8289,  -635,  -313,   547
8299,  -466,  -308,   474
8309,  -296,  -300,   388
8320,  -141,  -296,   325
8329,   -10,  -268,   330
8338,    67,  -200,   409
8349,   116,  -169,   537
8359,   137,  -168,   728
8370,   166,  -163,   915
8379,   237,  -196,  1041
8390,   339,  -192,  1095
8399,   484,  -146,  1044
8408,   650,  -120,   923
8419,   811,  -118,   773
8429,   967,  -108,   640
8440,  1109,   -97,   553
8449,  1183,  -147,   526
8458,  1179,  -212,   591
8469,  1052,  -301,   787
8479,   817,  -389,  1126
8488,   587,  -385,  1440
8499,   483,  -273,  1552
8508,   523,  -144,  1421
8519,   701,   -36,  1095
8529,   898,    39,   767
8538,  1013,   128,   598
8549,   998,   150,   566
8558,   925,    14,   656
8570,   661,  -101,   987
8579,   272,  -126,  1609
8588,  -236,   136,  2222
8599,  -577,   549,  2502
8609,  -564,   880,  2325
8618,  -371,  1027,  1746
8629,   -47,  1009,   963
8638,   286,   911,   177
8649,   578,   772,  -466
8659,   705,   623,  -856
8668,   616,   483,  -821
8679,   239,   365,  -245
8688,  -378,   502,   602
8699,  -981,   910,  1267
8709, -1245,  1207,  1390
8718, -1170,  1198,   912
8729,  -810,  1060,    57
8738,  -290,   991,  -913
8749,   248,  1051, -1761
8758,   569,  1106, -2314
8768,   493,  1009, -2284
8779,    93,   922, -1687
8788,  -452,   942,  -932
8799,  -922,   877,  -340
8808, -1116,   721,  -184
8818, -1019,   685,  -471
8829,  -779,   777,  -979
8838,  -460,   913, -1524
8849,  -148,  1067, -2006
8858,   -20,  1086, -2231
8869,  -265,   945, -1899
8879,  -767,   678, -1120
8888, -1408,   418,  -246
8899, -1786,   159,   302
8908, -1183,   186,  -123
8919,  -609,   176,  -269
8929,   -54,  -135,   -88
8938,  -859,  -254,  -307
8949, -1384,   -98,    16
8958, -1732,    55,   698
8969, -2372,   375,  1186
8978, -2617,   592,  1357
8988, -2708,   515,  1534
8999, -2958,   489,  1657
9008, -3164,   659,  1716
9019, -3425,   810,  2021
9028, -3579,   877,  2296
9038, -3669,  1018,  2437
9049, -3456,  1135,  2258
9058, -3158,  1010,  2025
9069, -2982,   917,  1946
9078, -2847,   948,  1805
9089, -2678,  1002,  1638
9098, -2410,   968,  1429
9108, -1983,   921,  1083
9119, -1587,   906,   904
9128, -1280,   950,   803
9139, -1057,  1040,   784
9148,  -961,  1104,   893
9159, -1019,  1171,  1078
9168, -1012,  1183,  1213
9178, -1013,  1158,  1380
9189, -1007,  1204,  1422
9198,  -916,  1210,  1431
9209,  -846,  1210,  1447
9218,  -795,  1217,  1463
9227,  -752,  1172,  1475
9238,  -688,  1104,  1474
9248,  -674,  1009,  1444
9259,  -761,   951,  1545
9268,  -904,   876,  1700
9279,  -998,   884,  1814
9288, -1023,   931,  1812
9298,  -989,   916,  1739
9309,  -955,   837,  1642
9318,  -952,   844,  1585
9329,  -979,   925,  1546
9338, -1092,   958,  1611
9347, -1207,   879,  1639
9358, -1266,   800,  1598
9368, -1430,   722,  1705
9379, -1597,   714,  1671
9388, -1669,   694,  1583
9397, -1695,   574,  1445
9408, -1738,   452,  1315
9417, -1793,   378,  1177
9428, -1862,   275,  1072
9438, -1949,   138,  1035
9449, -2036,    -1,   990
9458, -2091,   -92,   895
9467, -2126,  -163,   726
9478, -2104,  -233,   524
9488, -2074,  -291,   341
9499, -2009,  -249,   171
9508, -1997,  -140,    48
9517, -1993,    25,   -42
9528, -2029,    68,   -73
9537, -2105,    91,     7
9548, -2109,    84,    60
9558, -2040,    30,   -20
9569, -1970,   109,  -144
9578, -1881,   256,  -267
9587, -1814,   436,  -365
9598, -1786,   604,  -484
9607, -1714,   746,  -604
9618, -1540,   812,  -706
9628, -1379,   797,  -794
9637, -1286,   656,  -841
9648, -1255,   582,  -822
9657, -1212,   686,  -774
9668, -1175,   882,  -702
9677, -1090,  1071,  -687
9688,  -960,  1164,  -661
9698,  -786,  1234,  -629
9707,  -566,  1291,  -653
9718,  -306,  1299,  -792
9727,   -36,  1198, -1008
9738,   210,  1017, -1248
9748,   471,   854, -1414
9758,   758,   855, -1513
9768,   993,   869, -1456
9777,  1089,   885, -1160
9788,  1079,   897,  -640
9797,  1053,   996,   -37
9808,  1072,  1293,   434
9818,  1179,  1643,   776
9827,  1348,  1949,   949
9838,  1564,  2076,   946
9847,  1730,  2076,   886
9858,  1914,  2169,   740
9867,  2157,  2241,   506
9878,  2347,  2222,   418
9888,  2421,  2299,   574
9897,  2403,  2420,   856
9908,  2362,  2533,  1143
9917,  2278,  2650,  1398
9928,  2198,  2736,  1550
9937,  2184,  2740,  1568
9947,  2186,  2644,  1498
9958,  2209,  2444,  1362
9967,  2221,  2161,  1219
9978,  2217,  1903,  1135
9987,  2195,  1725,  1145
9997,  2084,  1627,  1263
10008,  1880,  1634,  1449
10017,  1612,  1628,  1620
10028,  1342,  1565,  1725
10037,  1180,  1440,  1722
10047,  1137,  1304,  1581
10057,  1177,  1192,  1333
10067,  1193,  1069,  1109
10078,  1163,  1018,   920
10087,  1068,   966,   785
10098,   945,   873,   712
10107,   831,   768,   627
10117,   747,   604,   515
10128,   676,   389,   411
10137,   574,   208,   356
10148,   447,    53,   382
10157,   264,     5,   480
10166,    93,    86,   605
10177,     4,   198,   653
10187,    -5,   298,   602
10198,    51,   363,   481
10207,   138,   401,   342
10218,   171,   416,   274
10227,   131,   418,   290
10236,    49,   440,   331
10247,     3,   432,   342
10257,   -20,   389,   321
10268,   -46,   346,   289
