time,qw,qx,qy,qz
2675,0.67004,0.04468,0.40161,0.62262
2685,0.66595,0.04523,0.40283,0.62616
2694,0.66180,0.04584,0.40424,0.62958
2705,0.65784,0.04651,0.40564,0.63275
2714,0.65417,0.04742,0.40668,0.63586
2725,0.65088,0.04852,0.40704,0.63892
2735,0.64789,0.04980,0.40649,0.64215
2744,0.64520,0.05121,0.40515,0.64563
2755,0.64264,0.05249,0.40326,0.64929
2764,0.63995,0.05359,0.40118,0.65308
2775,0.63702,0.05438,0.39935,0.65698
2785,0.63361,0.05469,0.39819,0.66095
2795,0.62988,0.05444,0.39777,0.66479
2805,0.62604,0.05383,0.39807,0.66827
2814,0.62262,0.05280,0.39868,0.67120
2825,0.61987,0.05194,0.39935,0.67340
2834,0.61749,0.05206,0.40015,0.67511
2845,0.61517,0.05334,0.40094,0.67664
2855,0.61279,0.05573,0.40155,0.67828
2864,0.61023,0.05847,0.40161,0.68036
2875,0.60767,0.06085,0.40106,0.68268
2884,0.60510,0.06262,0.40027,0.68530
2895,0.60242,0.06348,0.39948,0.68799
2904,0.59967,0.06335,0.39880,0.69080
2914,0.59705,0.06256,0.39819,0.69348
2925,0.59473,0.06189,0.39746,0.69598
2934,0.59265,0.06183,0.39648,0.69830
2945,0.59076,0.06268,0.39563,0.70032
2954,0.58887,0.06451,0.39514,0.70203
2965,0.58698,0.06696,0.39502,0.70343
2975,0.58514,0.06964,0.39502,0.70471
2984,0.58344,0.07196,0.39447,0.70624
2995,0.58197,0.07330,0.39288,0.70813
3004,0.58093,0.07336,0.39001,0.71057
3015,0.58038,0.07239,0.38593,0.71332
3024,0.58044,0.07092,0.38092,0.71613
3034,0.58075,0.06958,0.37549,0.71887
3045,0.58112,0.06879,0.37024,0.72137
3054,0.58136,0.06860,0.36560,0.72357
3065,0.58136,0.06903,0.36194,0.72534
3074,0.58118,0.06995,0.35919,0.72675
3084,0.58087,0.07117,0.35736,0.72778
3095,0.58038,0.07239,0.35632,0.72858
3104,0.57983,0.07355,0.35565,0.72925
3115,0.57935,0.07465,0.35516,0.72974
3124,0.57892,0.07605,0.35486,0.73010
3134,0.57849,0.07782,0.35468,0.73029
3145,0.57800,0.07990,0.35468,0.73047
3154,0.57733,0.08221,0.35510,0.73053
3165,0.57648,0.08472,0.35608,0.73053
3174,0.57550,0.08704,0.35754,0.73029
3185,0.57440,0.08899,0.35944,0.72992
3195,0.57349,0.09027,0.36133,0.72961
3204,0.57269,0.09082,0.36310,0.72925
3215,0.57227,0.09088,0.36450,0.72888
3224,0.57220,0.09100,0.36548,0.72845
3234,0.57239,0.09131,0.36621,0.72791
3245,0.57263,0.09198,0.36688,0.72723
3254,0.57288,0.09296,0.36780,0.72650
3265,0.57288,0.09406,0.36920,0.72559
3274,0.57269,0.09515,0.37103,0.72467
3283,0.57239,0.09570,0.37305,0.72388
3294,0.57214,0.09540,0.37482,0.72321
3304,0.57227,0.09418,0.37598,0.72266
3315,0.57300,0.09265,0.37634,0.72205
3324,0.57422,0.09119,0.37592,0.72150
3333,0.57593,0.09003,0.37488,0.72083
3344,0.57776,0.08923,0.37347,0.72015
3354,0.57947,0.08862,0.37225,0.71948
3365,0.58099,0.08789,0.37152,0.71875
3374,0.58215,0.08691,0.37140,0.71802
3383,0.58313,0.08551,0.37189,0.71710
3394,0.58405,0.08386,0.37292,0.71600
3404,0.58521,0.08209,0.37396,0.71472
3415,0.58667,0.08051,0.37488,0.71326
3424,0.58838,0.07928,0.37555,0.71161
3435,0.59033,0.07843,0.37585,0.70990
3444,0.59229,0.07794,0.37604,0.70825
3454,0.59424,0.07758,0.37616,0.70654
3465,0.59613,0.07703,0.37640,0.70490
3474,0.59790,0.07623,0.37677,0.70331
3483,0.59949,0.07520,0.37744,0.70172
3494,0.60095,0.07373,0.37817,0.70020
3504,0.60248,0.07196,0.37891,0.69867
3513,0.60425,0.07025,0.37933,0.69708
3524,0.60608,0.06885,0.37952,0.69550
3533,0.60809,0.06805,0.37952,0.69391
3544,0.61005,0.06750,0.37952,0.69220
3554,0.61188,0.06696,0.37970,0.69055
3564,0.61365,0.06592,0.38019,0.68884
3574,0.61542,0.06433,0.38080,0.68707
3585,0.61731,0.06226,0.38147,0.68518
3594,0.61938,0.05994,0.38208,0.68317
3605,0.62152,0.05768,0.38269,0.68103
3614,0.62366,0.05585,0.38342,0.67883
3624,0.62561,0.05438,0.38428,0.67670
3633,0.62750,0.05328,0.38525,0.67444
3644,0.62933,0.05225,0.38629,0.67218
3653,0.63135,0.05115,0.38739,0.66980
3664,0.63348,0.04980,0.38843,0.66724
3673,0.63580,0.04846,0.38940,0.66455
3684,0.63824,0.04724,0.39026,0.66180
3693,0.64069,0.04614,0.39124,0.65900
3704,0.64307,0.04523,0.39221,0.65613
3713,0.64539,0.04437,0.39349,0.65314
3724,0.64758,0.04376,0.39490,0.65009
3733,0.64978,0.04333,0.39648,0.64697
3744,0.65192,0.04309,0.39801,0.64392
3754,0.65399,0.04297,0.39954,0.64087
3763,0.65588,0.04291,0.40106,0.63800
3774,0.65753,0.04272,0.40259,0.63538
3783,0.65906,0.04230,0.40393,0.63287
3794,0.66058,0.04175,0.40515,0.63062
3804,0.66211,0.04120,0.40607,0.62842
3813,0.66364,0.04059,0.40674,0.62646
3824,0.66516,0.03979,0.40710,0.62463
3833,0.66675,0.03882,0.40717,0.62292
3844,0.66840,0.03766,0.40710,0.62128
3853,0.67004,0.03619,0.40704,0.61963
3863,0.67163,0.03473,0.40710,0.61792
3874,0.67310,0.03351,0.40765,0.61609
3883,0.67426,0.03265,0.40881,0.61407
3894,0.67511,0.03223,0.41064,0.61194
3903,0.67560,0.03210,0.41290,0.60980
3914,0.67609,0.03210,0.41528,0.60773
3924,0.67651,0.03168,0.41711,0.60602
3933,0.67700,0.03064,0.41803,0.60492
3944,0.67755,0.02911,0.41815,0.60425
3953,0.67804,0.02747,0.41785,0.60400
3964,0.67834,0.02600,0.41754,0.60394
3973,0.67841,0.02484,0.41742,0.60400
3983,0.67822,0.02399,0.41748,0.60419
3994,0.67786,0.02338,0.41791,0.60437
4003,0.67737,0.02319,0.41840,0.60449
4014,0.67682,0.02356,0.41882,0.60486
4023,0.67621,0.02417,0.41931,0.60516
4034,0.67548,0.02484,0.41986,0.60559
4043,0.67487,0.02563,0.42023,0.60602
4053,0.67432,0.02649,0.42035,0.60651
4064,0.67389,0.02716,0.42010,0.60706
4073,0.67365,0.02765,0.41943,0.60785
4084,0.67346,0.02771,0.41827,0.60883
4093,0.67346,0.02734,0.41669,0.60992
4104,0.67346,0.02679,0.41492,0.61108
4113,0.67358,0.02625,0.41321,0.61218
4123,0.67352,0.02600,0.41180,0.61316
4134,0.67334,0.02600,0.41083,0.61401
4143,0.67303,0.02631,0.41034,0.61469
4154,0.67249,0.02679,0.41034,0.61523
4163,0.67200,0.02740,0.41064,0.61560
4173,0.67145,0.02802,0.41101,0.61591
4184,0.67108,0.02869,0.41132,0.61609
4193,0.67084,0.02930,0.41138,0.61627
4204,0.67065,0.02985,0.41144,0.61639
4213,0.67059,0.03052,0.41138,0.61652
4223,0.67041,0.03113,0.41138,0.61664
4232,0.67023,0.03168,0.41150,0.61670
4243,0.66998,0.03223,0.41180,0.61676
4252,0.66968,0.03265,0.41223,0.61682
4264,0.66937,0.03308,0.41266,0.61682
4273,0.66907,0.03345,0.41309,0.61688
4282,0.66876,0.03400,0.41345,0.61688
4294,0.66858,0.03455,0.41376,0.61688
4303,0.66840,0.03510,0.41394,0.61688
4314,0.66821,0.03552,0.41406,0.61700
4323,0.66803,0.03583,0.41406,0.61713
4333,0.66791,0.03601,0.41406,0.61731
4344,0.66779,0.03619,0.41400,0.61743
4353,0.66772,0.03638,0.41400,0.61749
4362,0.66766,0.03644,0.41406,0.61755
4374,0.66766,0.03656,0.41406,0.61749
4383,0.66779,0.03687,0.41400,0.61743
4394,0.66785,0.03723,0.41388,0.61743
4403,0.66785,0.03760,0.41382,0.61743
4412,0.66772,0.03796,0.41388,0.61749
4423,0.66760,0.03821,0.41412,0.61749
4433,0.66736,0.03845,0.41443,0.61749
4444,0.66718,0.03876,0.41486,0.61737
4453,0.66699,0.03912,0.41516,0.61731
4462,0.66687,0.03943,0.41528,0.61737
4473,0.66681,0.03967,0.41522,0.61743
4483,0.66681,0.03979,0.41504,0.61755
4494,0.66687,0.03973,0.41473,0.61774
4503,0.66699,0.03961,0.41437,0.61786
4512,0.66711,0.03949,0.41412,0.61792
4523,0.66718,0.03955,0.41400,0.61792
4532,0.66718,0.03973,0.41400,0.61792
4544,0.66711,0.04004,0.41412,0.61786
4553,0.66705,0.04059,0.41431,0.61780
4562,0.66699,0.04126,0.41455,0.61768
4573,0.66687,0.04199,0.41473,0.61755
4582,0.66681,0.04272,0.41504,0.61743
4593,0.66675,0.04340,0.41528,0.61725
4603,0.66669,0.04388,0.41565,0.61707
4614,0.66656,0.04425,0.41595,0.61694
4623,0.66644,0.04456,0.41626,0.61682
4632,0.66632,0.04480,0.41656,0.61676
4643,0.66614,0.04510,0.41687,0.61670
4653,0.66595,0.04535,0.41730,0.61658
4664,0.66583,0.04553,0.41772,0.61646
4673,0.66571,0.04565,0.41815,0.61627
4682,0.66559,0.04584,0.41852,0.61609
4693,0.66547,0.04620,0.41888,0.61603
4702,0.66534,0.04688,0.41907,0.61597
4713,0.66516,0.04767,0.41925,0.61597
4723,0.66492,0.04840,0.41949,0.61597
4732,0.66467,0.04907,0.41980,0.61597
4743,0.66443,0.04950,0.42017,0.61597
4752,0.66412,0.04974,0.42047,0.61609
4763,0.66382,0.04987,0.42065,0.61627
4773,0.66357,0.04999,0.42072,0.61652
4782,0.66339,0.05029,0.42053,0.61676
4793,0.66327,0.05078,0.42017,0.61713
4802,0.66321,0.05151,0.41974,0.61743
4813,0.66309,0.05237,0.41919,0.61786
4823,0.66296,0.05322,0.41864,0.61829
4832,0.66278,0.05408,0.41809,0.61884
4843,0.66254,0.05469,0.41754,0.61938
4852,0.66229,0.05518,0.41699,0.61993
4863,0.66211,0.05548,0.41650,0.62048
4873,0.66187,0.05566,0.41602,0.62103
4882,0.66156,0.05573,0.41571,0.62158
4893,0.66125,0.05585,0.41541,0.62207
4902,0.66095,0.05603,0.41516,0.62256
4913,0.66064,0.05640,0.41486,0.62305
4922,0.66034,0.05688,0.41455,0.62347
4932,0.66003,0.05737,0.41418,0.62402
4943,0.65979,0.05792,0.41376,0.62451
4952,0.65948,0.05841,0.41333,0.62506
4963,0.65918,0.05896,0.41278,0.62567
4972,0.65894,0.05945,0.41223,0.62628
4983,0.65857,0.05988,0.41174,0.62695
4993,0.65808,0.06036,0.41125,0.62769
5002,0.65759,0.06097,0.41077,0.62854
5013,0.65686,0.06171,0.41040,0.62946
5022,0.65601,0.06262,0.40997,0.63055
5033,0.65509,0.06366,0.40948,0.63165
5042,0.65436,0.06464,0.40887,0.63275
5052,0.65375,0.06549,0.40820,0.63373
5063,0.65320,0.06610,0.40729,0.63483
5072,0.65265,0.06641,0.40619,0.63605
5083,0.65210,0.06635,0.40503,0.63739
5092,0.65167,0.06598,0.40369,0.63867
5103,0.65131,0.06537,0.40234,0.63995
5112,0.65100,0.06482,0.40106,0.64111
5122,0.65063,0.06451,0.39996,0.64221
5133,0.65015,0.06458,0.39905,0.64325
5142,0.64954,0.06488,0.39825,0.64435
5153,0.64880,0.06519,0.39752,0.64551
5162,0.64825,0.06543,0.39667,0.64655
5172,0.64777,0.06555,0.39581,0.64752
5183,0.64746,0.06555,0.39496,0.64838
5192,0.64722,0.06537,0.39410,0.64917
5203,0.64691,0.06512,0.39325,0.65002
5212,0.64648,0.06476,0.39258,0.65088
5222,0.64594,0.06439,0.39197,0.65179
5233,0.64539,0.06409,0.39148,0.65265
5242,0.64484,0.06390,0.39111,0.65350
5253,0.64410,0.06360,0.39093,0.65436
5262,0.64343,0.06348,0.39075,0.65509
5271,0.64294,0.06366,0.39032,0.65582
5282,0.64258,0.06396,0.38983,0.65643
5292,0.64233,0.06439,0.38947,0.65686
5303,0.64203,0.06494,0.38928,0.65723
5312,0.64160,0.06543,0.38904,0.65771
5323,0.64117,0.06592,0.38885,0.65820
5332,0.64056,0.06659,0.38879,0.65881
5341,0.63983,0.06738,0.38879,0.65942
5353,0.63904,0.06848,0.38873,0.66010
5362,0.63824,0.06970,0.38861,0.66083
5373,0.63757,0.07086,0.38843,0.66144
5382,0.63702,0.07172,0.38831,0.66193
5391,0.63660,0.07227,0.38831,0.66229
5402,0.63629,0.07257,0.38824,0.66260
5412,0.63605,0.07269,0.38812,0.66290
5423,0.63580,0.07275,0.38788,0.66327
5432,0.63556,0.07294,0.38751,0.66370
5441,0.63525,0.07318,0.38721,0.66412
5452,0.63477,0.07336,0.38708,0.66461
5461,0.63422,0.07349,0.38715,0.66516
5472,0.63354,0.07349,0.38739,0.66559
5482,0.63293,0.07355,0.38770,0.66602
5493,0.63220,0.07373,0.38812,0.66644
5502,0.63147,0.07404,0.38861,0.66681
5511,0.63074,0.07440,0.38910,0.66718
5522,0.63000,0.07495,0.38953,0.66754
5532,0.62933,0.07556,0.38995,0.66791
5542,0.62860,0.07635,0.39026,0.66827
5552,0.62787,0.07709,0.39050,0.66870
5561,0.62732,0.07758,0.39056,0.66919
5572,0.62695,0.07776,0.39026,0.66968
5582,0.62683,0.07770,0.38965,0.67017
5593,0.62683,0.07733,0.38873,0.67072
5602,0.62701,0.07666,0.38770,0.67126
5612,0.62720,0.07593,0.38654,0.67188
5621,0.62732,0.07513,0.38550,0.67242
5632,0.62732,0.07452,0.38458,0.67297
5641,0.62720,0.07410,0.38391,0.67358
5652,0.62695,0.07367,0.38342,0.67407
5662,0.62683,0.07330,0.38312,0.67444
5671,0.62677,0.07294,0.38287,0.67468
5682,0.62677,0.07245,0.38263,0.67487
5691,0.62677,0.07190,0.38245,0.67499
5702,0.62689,0.07135,0.38232,0.67505
5712,0.62695,0.07086,0.38214,0.67505
5723,0.62708,0.07050,0.38208,0.67505
5732,0.62720,0.07019,0.38202,0.67499
5741,0.62732,0.06995,0.38208,0.67487
5752,0.62744,0.06989,0.38226,0.67468
5761,0.62750,0.06989,0.38251,0.67450
5772,0.62762,0.06989,0.38275,0.67426
5782,0.62769,0.06989,0.38306,0.67401
5791,0.62775,0.06989,0.38330,0.67383
5802,0.62793,0.06989,0.38342,0.67358
5811,0.62811,0.06995,0.38354,0.67334
5821,0.62836,0.06995,0.38354,0.67310
5832,0.62866,0.06995,0.38348,0.67285
5841,0.62885,0.06982,0.38348,0.67267
5852,0.62903,0.06970,0.38348,0.67255
5862,0.62915,0.06958,0.38361,0.67236
5871,0.62921,0.06946,0.38385,0.67218
5882,0.62933,0.06952,0.38416,0.67188
5891,0.62933,0.06970,0.38458,0.67163
5902,0.62921,0.07001,0.38513,0.67139
5911,0.62897,0.07025,0.38574,0.67120
5922,0.62866,0.07037,0.38641,0.67108
5932,0.62842,0.07037,0.38702,0.67102
5941,0.62823,0.07037,0.38739,0.67096
5952,0.62811,0.07043,0.38745,0.67102
5961,0.62799,0.07031,0.38733,0.67120
5972,0.62787,0.07007,0.38708,0.67151
5981,0.62775,0.06982,0.38690,0.67181
5991,0.62750,0.06964,0.38666,0.67218
6002,0.62726,0.06952,0.38635,0.67255
6011,0.62695,0.06940,0.38611,0.67297
6022,0.62665,0.06921,0.38593,0.67340
6031,0.62622,0.06903,0.38574,0.67389
6042,0.62579,0.06885,0.38562,0.67438
6051,0.62543,0.06873,0.38544,0.67487
6061,0.62518,0.06873,0.38519,0.67523
6072,0.62494,0.06891,0.38489,0.67566
6081,0.62463,0.06921,0.38458,0.67603
6092,0.62433,0.06964,0.38428,0.67645
6101,0.62390,0.07013,0.38416,0.67688
